"USC00206158","2017-06-16","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","   10",",,7,0800",,,,,"  278",",,7","  133",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-06-19","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US",,,,,,,"  283",",,7","  144",",,7","    3",",,7","   79",",,7","  161",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-06-20","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","    3",",,7,0800",,,,,"  206",",,7","  139",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-06-21","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","    0","T,,7,0800",,,,,"  206",",,7","  100",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-06-22","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","  239",",,7,0800",,,,,"  233",",,7","  122",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-06-23","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","   56",",,7,0800",,,,,"  250",",,7","  156",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-06-26","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US",,,,,,,"  256",",,7","  117",",,7","    3",",,7","  137",",,7","  128",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-06-27","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","   66",",,7,0800",,,,,"  150",",,7","   83",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-06-28","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","    0",",,7,0800",,,,,"  217",",,7","  122",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-06-29","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","  211",",,7,0800",,,,,"  233",",,7","  156",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-06-30","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","    0","T,,7,0800",,,,,"  244",",,7","  161",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-07-03","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US",,,,,,,"  256",",,7","  106",",,7","    3",",,7","    5",",,7","  156",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-07-05","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US",,,,,,,"  261",",,7","  117",",,7","    2",",,7","    0",",,7","  194",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-07-06","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","    0",",,7,0800",,,,,"  289",",,7","  178",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-07-07","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","   20",",,7,0800",,,,,"  278",",,7","  172",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-07-10","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US",,,,,,,"  250",",,7","  139",",,7","    3",",,7","  157",",,7","  167",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-07-11","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","    0","T,,7,0800",,,,,"  261",",,7","  156",",,7",,,,,"  167",",,7,0800","    1",",,7",,,,,,,,,,
"USC00206158","2017-07-12","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","    0","T,,7,0800",,,,,"  294",",,7","  167",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-07-13","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","   41",",,7,0800",,,,,"  289",",,7","  178",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-07-14","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","    5",",,7,0800",,,,,"  211",",,7","  167",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-07-15","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","    3",",,7,0800",,,,,"  211",",,7","  122",",,7",,,,,"  161",",,7,0800","    1",",,7",,,,,,,,,,
"USC00206158","2017-07-16","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","    0",",,7,0800",,,,,"  267",",,7","  161",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-07-17","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","    0",",,7,0800",,,,,"  211",",,7","  111",",,7",,,,,"  128",",,7,0800","    1",",,7",,,,,,,,,,
"USC00206158","2017-07-18","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","    0","T,,7,0800",,,,,"  261",",,7","  128",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-07-19","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","   33",",,7,0800",,,,,"  289",",,7","  161",",,7",,,,,"  194",",,7,0800",,,"    1",",,7",,,,,,,"    1",",,7"
"USC00206158","2017-07-20","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","    0",",,7,0800",,,,,"  278",",,7","  161",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,
"USC00206158","2017-07-21","44.9215","-85.5161","199.9","OLD MISSION 3 SSW, MI US","    0","T,,7,0800",,,,,"  278",",,7","  167",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,
