"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00023091","2018-07-06","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","   30",",,W","    0",",,W","    0",",,W","  306",",,W","  189",",,W","   17",",,W",,,,,,,,,"  100",",,W","   90",",,W","   98",",,W","  125",",,W",,,,,"    1",",,W",,,,
"USW00023091","2018-07-07","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","    0","T,,W","    0",",,W","    0",",,W","  294",",,W","  194",",,W","   26",",,W",,,,,,,,,"   70",",,W","   70",",,W","   98",",,W","  116",",,W",,,,,,,,,,
"USW00023091","2018-07-08","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","  236",",,W","    0",",,W","    0",",,W","  306",",,W","  194",",,W","   26",",,W",,,,,,,,,"  100",",,W","  110",",,W","  143",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,
"USW00023091","2018-07-09","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","   15",",,W","    0",",,W","    0",",,W","  300",",,W","  200",",,W","   39",",,W",,,,,,,,,"  120",",,W","  140",",,W","  143",",,W","  170",",,W","    1",",,W",,,"    1",",,W",,,,
"USW00023091","2018-07-10","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","   15",",,W","    0",",,W","    0",",,W","  278",",,W","  206",",,W","   34",",,W",,,,,,,,,"  140",",,W","  140",",,W","   72",",,W","   89",",,W",,,,,"    1",",,W",,,,
"USW00023091","2018-07-11","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  189",",,W","   40",",,W",,,,,,,,,"  180",",,W","  130",",,W","   72",",,W","   98",",,W",,,,,,,,,,
"USW00023091","2018-07-12","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  200",",,W","   43",",,W",,,,,,,,,"  130",",,W","  130",",,W","   67",",,W","   89",",,W",,,,,,,,,,
"USW00023091","2018-07-13","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","    0",",,W","    0",",,W","    0",",,W","  350",",,W","  217",",,W","   49",",,W",,,,,,,,,"  230",",,W","  230",",,W","   94",",,W","  107",",,W",,,,,,,,,,
"USW00023091","2018-07-14","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  217",",,W","   49",",,W",,,,,,,,,"  120",",,W","  120",",,W","   81",",,W","  107",",,W",,,,,,,,,,
"USW00023091","2018-07-15","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","    0","T,,W","    0",",,W","    0",",,W","  350",",,W","  228",",,W","   40",",,W",,,,,,,,,"  190",",,W","  230",",,W","  143",",,W","  174",",,W",,,,,"    1",",,W",,,"    1",",,W"
"USW00023091","2018-07-16","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  217",",,W","   37",",,W",,,,,,,,,"  120",",,W","  120",",,W","   76",",,W","  103",",,W",,,,,,,,,,
"USW00023091","2018-07-17","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  206",",,W","   34",",,W",,,,,,,,,"  170",",,W","  130",",,W","   58",",,W","   76",",,W",,,,,,,,,,
"USW00023091","2018-07-18","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","    0",",,W","    0",",,W","    0",",,W","  378",",,W","  217",",,W","   36",",,W",,,,,,,,,"  160",",,W","  160",",,W","   72",",,W","   94",",,W",,,,,,,,,,
"USW00023091","2018-07-19","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","    0",",,W","    0",",,W","    0",",,W","  383",",,W","  228",",,W","   49",",,W",,,,,,,,,"  170",",,W","  180",",,W","   76",",,W","   98",",,W",,,,,,,,,,
"USW00023091","2018-07-20","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","    0",",,W","    0",",,W",,,"  378",",,W","  222",",,W","   49",",,W",,,,,,,,,"  130",",,W","  120",",,W","   81",",,W","  107",",,W",,,,,,,,,,
"USW00023091","2018-07-21","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","    0",",,W","    0",",,W","    0",",,W","  378",",,W","  211",",,W","   48",",,W",,,,,,,,,"  110",",,W","  120",",,W","   81",",,W","  116",",,W",,,,,,,,,,
"USW00023091","2018-07-22","30.91194","-102.91667","917.4","FORT STOCKTON PECOS CO AIRPORT, TX US","    0",",,W","    0",",,W","    0",",,W","  389",",,W","  217",",,W","   36",",,W",,,,,,,,,"  150",",,W","  170",",,W","   67",",,W","   89",",,W",,,,,,,,,,
