"USC00324091","2018-06-15","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","    8",",,7,0700",,,,,"  311",",,7","  139",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-06-18","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US",,,,,,,"  250",",,7","   89",",,7","    3",",,7","  236",",,7",,,"  133",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-06-19","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","    8",",,7,0700",,,,,"  222",",,7","  133",",,7",,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-06-20","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","    0",",,7,0700",,,,,"  233",",,7","  150",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-06-21","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","    0",",,7,0700",,,,,"  256",",,7","  128",",,7",,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-06-22","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","    0",",,7,0700",,,,,"  261",",,7","  128",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-06-23","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","    0","T,,7,0700",,,,,"  261",",,7","  144",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-06-24","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","   10",",,7,0700",,,,,"  244",",,7","  144",",,7",,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-06-25","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","   86",",,7,0700",,,,,"  233",",,7","  144",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-06-26","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","    0",",,7,0700",,,,,"  250",",,7","  150",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-06-27","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","  135",",,7,0700",,,,,"  283",",,7","  150",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-06-28","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","    0",",,7,0700",,,,,"  283",",,7","  156",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-06-29","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","  236",",,7,0700",,,,,"  311",",,7","  150",",,7",,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-06-30","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","   20",",,7,0700",,,,,"  244",",,7","  128",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-07-01","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","    0",",,7,0700",,,,,"  233",",,7","  117",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-07-02","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","    0",",,7,0700",,,,,"  244",",,7","  122",",,7",,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-07-03","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","  264",",,7,0700",,,,,"  278",",,7","  144",",,7",,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-07-04","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","  178",",,7,0700",,,,,"  256",",,7","  144",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-07-05","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","    0",",,7,0700",,,,,"  239",",,7","  106",",,7",,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-07-06","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","    0",",,7,0700",,,,,"  256",",,7","  150",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00324091","2018-07-07","46.5916","-101.8074","650.4","HEART BUTTE DAM, ND US","    0",",,7,0700",,,,,"  317",",,7","  189",",,7",,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,
