"USC00251345","2017-12-24","41.7769","-99.1433","663.2","BURWELL, NE US","   41",",,7,0700","   84",",,7,","   76",",,7,0700","  -83",",,7"," -167",",,7",,," -161",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00251345","2017-12-25","41.7769","-99.1433","663.2","BURWELL, NE US","    0",",,7,0700","    0",",,7,","   76",",,7,0700","  -56",",,7"," -167",",,7",,," -156",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00251345","2017-12-26","41.7769","-99.1433","663.2","BURWELL, NE US","    8",",,7,0700","   13",",,7,","   76",",,7,0700"," -139",",,7"," -233",",,7",,," -217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00251345","2017-12-27","41.7769","-99.1433","663.2","BURWELL, NE US","    0",",,7,0700","    0",",,7,","   76",",,7,0700"," -139",",,7"," -256",",,7",,," -161",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00251345","2017-12-28","41.7769","-99.1433","663.2","BURWELL, NE US","    0","T,,7,0700","    0","T,,7,","   76",",,7,0700"," -117",",,7"," -161",",,7",,," -122",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00251345","2017-12-29","41.7769","-99.1433","663.2","BURWELL, NE US","    0",",,7,0700","    0",",,7,","   76",",,7,0700","  -50",",,7"," -133",",,7",,," -111",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00251345","2017-12-30","41.7769","-99.1433","663.2","BURWELL, NE US","    0","T,,7,0700","    0","T,,7,","   76",",,7,0700","  -94",",,7"," -172",",,7",,," -172",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00251345","2017-12-31","41.7769","-99.1433","663.2","BURWELL, NE US","    0","T,,7,0700","    0","T,,7,","   76",",,7,0700"," -167",",,7"," -250",",,7",,," -233",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00251345","2018-01-01","41.7769","-99.1433","663.2","BURWELL, NE US","    0",",,7,0700","    0",",,7,","   76",",,7,0700"," -189",",,7"," -294",",,7",,," -250",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00251345","2018-01-02","41.7769","-99.1433","663.2","BURWELL, NE US","    0",",,7,0700","    0",",,7,","   76",",,7,0700"," -144",",,7"," -250",",,7",,," -161",",,7,0700",,,,,,,,,,,,,,,,,,
