"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00084150","2018-06-14","-37.8717","148.006","4.0","LAKES ENTRANCE EASTERN BEACH, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00084150","2018-06-15","-37.8717","148.006","4.0","LAKES ENTRANCE EASTERN BEACH, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00084150","2018-06-16","-37.8717","148.006","4.0","LAKES ENTRANCE EASTERN BEACH, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00084150","2018-06-17","-37.8717","148.006","4.0","LAKES ENTRANCE EASTERN BEACH, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00084150","2018-06-18","-37.8717","148.006","4.0","LAKES ENTRANCE EASTERN BEACH, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00084150","2018-06-19","-37.8717","148.006","4.0","LAKES ENTRANCE EASTERN BEACH, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00084150","2018-06-20","-37.8717","148.006","4.0","LAKES ENTRANCE EASTERN BEACH, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00084150","2018-06-21","-37.8717","148.006","4.0","LAKES ENTRANCE EASTERN BEACH, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00084150","2018-06-22","-37.8717","148.006","4.0","LAKES ENTRANCE EASTERN BEACH, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00084150","2018-06-23","-37.8717","148.006","4.0","LAKES ENTRANCE EASTERN BEACH, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00084150","2018-06-24","-37.8717","148.006","4.0","LAKES ENTRANCE EASTERN BEACH, AS","    0",",,a",,,,,,,,,,,,,,,,,,
"ASN00084150","2018-06-25","-37.8717","148.006","4.0","LAKES ENTRANCE EASTERN BEACH, AS","    0",",,a","  147",",,a","   76",",,a",,,,,,,,,,,,,,
"ASN00084150","2018-06-26","-37.8717","148.006","4.0","LAKES ENTRANCE EASTERN BEACH, AS","  346",",,a","  134",",,a","   45",",,a",,,,,,,,,,,,,,
