"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00058022","2018-07-06","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","  127",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  100",",,7","  150",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-07","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  150",",,7","  167",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-08","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  161",",,7","  172",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-09","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","   10",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  144",",,7","  150",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-10","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  144",",,7","  167",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-11","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  111",",,7","  128",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-12","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  128",",,7","  144",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-13","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  117",",,7","  139",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-14","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  139",",,7","  178",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-15","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  156",",,7","  161",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-16","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","   56",",,7,0800","    0",",,7","    0",",,7","  222",",,7","  111",",,7","  117",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-17","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  117",",,7","  150",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-18","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    5",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  128",",,7","  128",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-19","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  128",",,7","  167",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-20","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  128",",,7","  172",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-21","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  161",",,7","  178",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-22","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  167",",,7","  183",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-23","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","   10",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  133",",,7","  144",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-24","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","   91",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  139",",,7","  156",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-25","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    5",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  150",",,7","  167",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-26","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","   89",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  128",",,7","  139",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-27","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","   10",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  128",",,7","  139",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-28","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","   18",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   89",",,7","  106",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-29","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   89",",,7","  106",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-30","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  106",",,7","  106",",,7,0800",,,,,,,,,,
"USC00058022","2018-07-31","39.4344","-105.1208","1780.0","STRONTIA SPRINGS DAM, CO US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   67",",,7","  122",",,7,0800",,,,,,,,,,
