"USC00238725","2018-06-30","38.83463","-91.13888","252.1","WARRENTON 1 N, MO US","    0",",,7,0800",,,,,"  339",",,7","  239",",,7",,,,,,,,,"  278",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238725","2018-07-01","38.83463","-91.13888","252.1","WARRENTON 1 N, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  233",",,7",,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238725","2018-07-02","38.83463","-91.13888","252.1","WARRENTON 1 N, MO US","   23",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  206",",,7",,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238725","2018-07-03","38.83463","-91.13888","252.1","WARRENTON 1 N, MO US","    3",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  211",",,7",,,,,,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238725","2018-07-04","38.83463","-91.13888","252.1","WARRENTON 1 N, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  233",",,7",,,,,,,,,"  278",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238725","2018-07-05","38.83463","-91.13888","252.1","WARRENTON 1 N, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  228",",,7",,,,,,,,,"  289",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238725","2018-07-06","38.83463","-91.13888","252.1","WARRENTON 1 N, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238725","2018-07-07","38.83463","-91.13888","252.1","WARRENTON 1 N, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  128",",,7",,,,,,,,,"  139",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00238725","2018-07-08","38.83463","-91.13888","252.1","WARRENTON 1 N, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  117",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238725","2018-07-09","38.83463","-91.13888","252.1","WARRENTON 1 N, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  200",",,7",,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238725","2018-07-10","38.83463","-91.13888","252.1","WARRENTON 1 N, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7",,,,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238725","2018-07-11","38.83463","-91.13888","252.1","WARRENTON 1 N, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  200",",,7",,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00238725","2018-07-12","38.83463","-91.13888","252.1","WARRENTON 1 N, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  183",",,7",,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
