"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00151227","2017-11-02","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  200",",,7","  161",",,7",,,,,,,,,"  200",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-03","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","   76",",,7,2400",,,,,"  200",",,7","  139",",,7",,,,,,,,,"  139",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-05","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","  178",",,7,2400",,,,,"  244",",,7","  144",",,7",,,,,,,,,"  144",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-06","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","  170",",,7,2400",,,,,"  144",",,7","  100",",,7",,,,,,,,,"  100",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-07","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  100",",,7","   83",",,7",,,,,,,,,"   83",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-08","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  128",",,7","   39",",,7",,,,,,,,,"   39",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-09","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  144",",,7","    6",",,7",,,,,,,,,"   44",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-10","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"   67",",,7","   -6",",,7",,,,,,,,,"   -6",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-11","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  100",",,7","  -28",",,7",,,,,,,,,"   56",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-12","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  111",",,7","   50",",,7",,,,,,,,,"   67",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-13","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  106",",,7","   22",",,7",,,,,,,,,"   22",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-16","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"   78",",,7","    0",",,7",,,,,,,,,"    0",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-17","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  156",",,7","   -6",",,7",,,,,,,,,"  156",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-18","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","  112",",,7,2400",,,,,"  206",",,7","   56",",,7",,,,,,,,,"   56",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-19","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"   56",",,7","  -17",",,7",,,,,,,,,"  -17",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-20","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  111",",,7","  -33",",,7",,,,,,,,,"   39",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-21","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  144",",,7","   28",",,7",,,,,,,,,"   28",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-22","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"   56",",,7","  -33",",,7",,,,,,,,,"  -33",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-23","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  100",",,7","  -33",",,7",,,,,,,,,"   11",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-24","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  156",",,7","   11",",,7",,,,,,,,,"  106",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-25","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  161",",,7","   50",",,7",,,,,,,,,"   50",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-26","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  150",",,7","    6",",,7",,,,,,,,,"   17",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-27","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  183",",,7","   11",",,7",,,,,,,,,"   83",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-28","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  178",",,7","   39",",,7",,,,,,,,,"   56",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-11-29","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  189",",,7","   33",",,7",,,,,,,,,"   72",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-12-01","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  133",",,7","  -11",",,7",,,,,,,,,"   44",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-12-02","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  156",",,7","   44",",,7",,,,,,,,,"   44",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-12-03","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"  172",",,7","   11",",,7",,,,,,,,,"  100",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-12-04","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    5",",,7,2400",,,,,"  194",",,7","   83",",,7",,,,,,,,,"  150",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-12-05","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","  305",",,7,2400",,,,,"  150",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-12-06","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"   94",",,7","  -11",",,7",,,,,,,,,"   11",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-12-07","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"   17",",,7","  -50",",,7",,,,,,,,,"  -44",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-12-08","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"   11",",,7","  -61",",,7",,,,,,,,,"  -39",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-12-09","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"   28",",,7","  -56",",,7",,,,,,,,,"  -44",",,7,2400",,,,,,,,,,,,
"USC00151227","2017-12-10","37.5319","-87.2669","122.5","CALHOUN LOCK 2, KY US","    0",",,7,2400",,,,,"   72",",,7","  -61",",,7",,,,,,,,,"   -6",",,7,2400",,,,,,,,,,,,
