"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00310375","2018-06-17","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-06-18","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800","  322",",,7","  222",",,7",,,"    3",",,7",,,"  211",",,7,0800",,,"  175",",,7",,,,,,,"  239",",,7,0800","  319",",,7"
"USC00310375","2018-06-19","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  233",",,7",,,,,,,"   56",",,7,0800",,,,,,,,,,,"  261",",,7,0800","   93",",,7"
"USC00310375","2018-06-20","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  233",",,7",,,,,,,"   71",",,7,0800",,,,,,,,,,,"  261",",,7,0800","   77",",,7"
"USC00310375","2018-06-21","35.3872","-76.7763","6.1","AURORA 6 N, NC US","  152",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  222",",,7",,,,,,,"   76",",,7,0800",,,,,,,,,,,"  261",",,7,0800","  100",",,7"
"USC00310375","2018-06-22","35.3872","-76.7763","6.1","AURORA 6 N, NC US","  401",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  222",",,7",,,,,,,"    0",",,7,0800",,,,,,,,,,,"  261",",,7,0800","  103",",,7"
"USC00310375","2018-06-23","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-06-24","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-06-25","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800","  333",",,7","  217",",,7",,,"    3",",,7",,,"  211",",,7,0800",,,"   18",",,7",,,,,,,"  250",",,7,0800","  428",",,7"
"USC00310375","2018-06-26","35.3872","-76.7763","6.1","AURORA 6 N, NC US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  217",",,7",,,,,,,"   56",",,7,0800",,,,,,,,,,,"  222",",,7,0800","  114",",,7"
"USC00310375","2018-06-27","35.3872","-76.7763","6.1","AURORA 6 N, NC US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  217",",,7",,,,,,,"   25",",,7,0800",,,,,,,,,,,"  250",",,7,0800","  150",",,7"
"USC00310375","2018-06-28","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  228",",,7",,,,,,,"   71",",,7,0800",,,,,,,,,,,"  256",",,7,0800","  135",",,7"
"USC00310375","2018-06-29","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  228",",,7",,,,,,,"   71",",,7,0800",,,,,,,,,,,"  256",",,7,0800","  103",",,7"
"USC00310375","2018-06-30","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-07-01","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-07-02","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  206",",,7",,,,,,,"  218",",,7,0800",,,,,,,,,,,"  278",",,7,0800","  253",",,7"
"USC00310375","2018-07-03","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  239",",,7",,,,,,,"   51",",,7,0800",,,,,,,,,,,"  278",",,7,0800","   80",",,7"
"USC00310375","2018-07-04","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-07-05","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800","  333",",,7","  206",",,7",,,"    2",",,7",,,"   61",",,7,0800",,,"   25",",,7",,,,,,,"  233",",,7,0800","  266",",,7"
"USC00310375","2018-07-06","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  206",",,7",,,,,,,"   91",",,7,0800",,,,,,,,,,,"  267",",,7,0800","  103",",,7"
"USC00310375","2018-07-07","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-07-08","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-07-09","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-07-10","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  172",",,7",,,,,,,"   66",",,7,0800",,,,,,,,,,,"  222",",,7,0800","  167",",,7"
"USC00310375","2018-07-11","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  222",",,7",,,,,,,"   74",",,7,0800",,,,,,,,,,,"  250",",,7,0800","   87",",,7"
"USC00310375","2018-07-12","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  239",",,7",,,,,,,"   81",",,7,0800",,,,,,,,,,,"  239",",,7,0800","  114",",,7"
"USC00310375","2018-07-13","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  228",",,7",,,,,,,"   48",",,7,0800",,,,,,,,,,,"  256",",,7,0800","  119",",,7"
"USC00310375","2018-07-14","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-07-15","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-07-16","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-07-17","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800","  317",",,7","  233",",,7",,,"    4",",,7",,,"   58",",,7,0800",,,"   91",",,7",,,,,,,"  250",",,7,0800","  100",",,7"
"USC00310375","2018-07-18","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  194",",,7",,,,,,,"   64",",,7,0800",,,,,,,,,,,"  250",",,7,0800","  134",",,7"
"USC00310375","2018-07-19","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  211",",,7",,,,,,,"   56",",,7,0800",,,,,,,,,,,"  233",",,7,0800","   84",",,7"
"USC00310375","2018-07-20","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  222",",,7",,,,,,,"   99",",,7,0800",,,,,,,,,,,"  250",",,7,0800","  158",",,7"
"USC00310375","2018-07-21","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-07-22","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-07-23","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800","  311",",,7","  217",",,7",,,"    3",",,7",,,"  140",",,7,0800",,,"  140",",,7",,,,,,,"  244",",,7,0800","  452",",,7"
"USC00310375","2018-07-24","35.3872","-76.7763","6.1","AURORA 6 N, NC US","  439",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  200",",,7",,,,,,,"   51",",,7,0800",,,,,,,,,,,"  228",",,7,0800","  166",",,7"
"USC00310375","2018-07-25","35.3872","-76.7763","6.1","AURORA 6 N, NC US","  300",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,,"  233",",,7,0800","  116",",,7"
"USC00310375","2018-07-26","35.3872","-76.7763","6.1","AURORA 6 N, NC US","  147",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7",,,,,,,,,"   43",",,7,0800",,,,,,,,,,,"  244",",,7,0800","   97",",,7"
"USC00310375","2018-07-27","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  222",",,7",,,,,,,"   51",",,7,0800",,,,,,,,,,,"  256",",,7,0800","   92",",,7"
"USC00310375","2018-07-28","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-07-29","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-07-30","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800","  294",",,7","  228",",,7",,,"    3",",,7",,,"   94",",,7,0800",,,"  244",",,7",,,,,,,"  239",",,7,0800","  233",",,7"
"USC00310375","2018-07-31","35.3872","-76.7763","6.1","AURORA 6 N, NC US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  239",",,7",,,,,,,"   20",",,7,0800",,,,,,,,,,,"  239",",,7,0800","   79",",,7"
"USC00310375","2018-08-01","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  239",",,7",,,,,,,"   46",",,7,0800",,,,,,,,,,,"  267",",,7,0800","   97",",,7"
"USC00310375","2018-08-02","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  250",",,7",,,,,,,"   53",",,7,0800",,,,,,,,,,,"  272",",,7,0800","  117",",,7"
"USC00310375","2018-08-03","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-08-04","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-08-05","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-08-06","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800","  322",",,7","  233",",,7",,,"    4",",,7",,,"  130",",,7,0800",,,"  216",",,7",,,,,,,"  244",",,7,0800","  212",",,7"
"USC00310375","2018-08-07","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  244",",,7",,,,,,,"   53",",,7,0800",,,,,,,,,,,"  250",",,7,0800","  103",",,7"
"USC00310375","2018-08-08","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  239",",,7",,,,,,,"   74",",,7,0800",,,,,,,,,,,"  256",",,7,0800","  126",",,7"
"USC00310375","2018-08-09","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  217",",,7",,,,,,,"   86",",,7,0800",,,,,,,,,,,"  233",",,7,0800","  108",",,7"
"USC00310375","2018-08-10","35.3872","-76.7763","6.1","AURORA 6 N, NC US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  228",",,7",,,,,,,"   61",",,7,0800",,,,,,,,,,,"  256",",,7,0800","   66",",,7"
"USC00310375","2018-08-11","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800","  328",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-08-12","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800","  322",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-08-13","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800","  311",",,7","  228",",,7",,,"    3",",,7",,,"  147",",,7,0800",,,"  249",",,7",,,,,,,"  233",",,7,0800","  214",",,7"
"USC00310375","2018-08-14","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  228",",,7",,,,,,,"   51",",,7,0800",,,,,,,,,,,"  233",",,7,0800","   82",",,7"
"USC00310375","2018-08-15","35.3872","-76.7763","6.1","AURORA 6 N, NC US","  109",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  222",",,7",,,,,,,"   58",",,7,0800",,,,,,,,,,,"  244",",,7,0800","   71",",,7"
"USC00310375","2018-08-16","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  233",",,7",,,,,,,"   64",",,7,0800",,,,,,,,,,,"  256",",,7,0800","   76",",,7"
"USC00310375","2018-08-17","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  244",",,7",,,,,,,"   53",",,7,0800",,,,,,,,,,,"  261",",,7,0800",,
"USC00310375","2018-08-18","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-08-19","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-08-20","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800","  311",",,7","  222",",,7",,,"    3",",,7",,,"  193",",,7,0800",,,"  127",",,7",,,,,,,"  250",",,7,0800","  406",",,7"
"USC00310375","2018-08-21","35.3872","-76.7763","6.1","AURORA 6 N, NC US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  228",",,7",,,,,,,"   30",",,7,0800",,,,,,,,,,,"  261",",,7,0800","   89",",,7"
"USC00310375","2018-08-22","35.3872","-76.7763","6.1","AURORA 6 N, NC US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  244",",,7",,,,,,,"   30",",,7,0800",,,,,,,,,,,"  256",",,7,0800","  134",",,7"
"USC00310375","2018-08-23","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  222",",,7",,,,,,,"   25",",,7,0800",,,,,,,,,,,"  228",",,7,0800","   98",",,7"
"USC00310375","2018-08-24","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-08-25","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-08-26","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-08-27","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  228",",,7",,,,,,,"  185",",,7,0800",,,,,,,,,,,"  261",",,7,0800","  283",",,7"
"USC00310375","2018-08-28","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  233",",,7",,,,,,,"   56",",,7,0800",,,,,,,,,,,"  250",",,7,0800","   90",",,7"
"USC00310375","2018-08-29","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  239",",,7",,,,,,,"   69",",,7,0800",,,,,,,,,,,"  244",",,7,0800","   95",",,7"
"USC00310375","2018-08-30","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  239",",,7",,,,,,,"   71",",,7,0800",,,,,,,,,,,"  261",",,7,0800","  132",",,7"
"USC00310375","2018-08-31","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  244",",,7",,,,,,,"   61",",,7,0800",,,,,,,,,,,"  256",",,7,0800","  109",",,7"
"USC00310375","2018-09-01","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-09-02","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-09-03","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-09-04","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800","  322",",,7","  250",",,7",,,"    4",",,7",,,"  224",",,7,0800",,,"  330",",,7",,,,,,,"  267",",,7,0800","  254",",,7"
"USC00310375","2018-09-05","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  244",",,7",,,,,,,"   66",",,7,0800",,,,,,,,,,,"  256",",,7,0800","   93",",,7"
"USC00310375","2018-09-06","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  250",",,7",,,,,,,"   58",",,7,0800",,,,,,,,,,,"  261",",,7,0800","   85",",,7"
"USC00310375","2018-09-07","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  244",",,7",,,,,,,"   71",",,7,0800",,,,,,,,,,,"  256",",,7,0800","   76",",,7"
"USC00310375","2018-09-08","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-09-09","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-09-10","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  244",",,7",,,,,,,"  152",",,7,0800",,,,,,,,,,,"  256",",,7,0800","  206",",,7"
"USC00310375","2018-09-11","35.3872","-76.7763","6.1","AURORA 6 N, NC US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  250",",,7",,,,,,,"   48",",,7,0800",,,,,,,,,,,"  267",",,7,0800","   66",",,7"
"USC00310375","2018-09-12","35.3872","-76.7763","6.1","AURORA 6 N, NC US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  250",",,7",,,,,,,"   64",",,7,0800",,,,,,,,,,,"  256",",,7,0800","   47",",,7"
"USC00310375","2018-09-13","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-09-14","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-09-15","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-09-16","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-09-17","35.3872","-76.7763","6.1","AURORA 6 N, NC US",,,"    0",",,7,0800","    0",",,7,0800","  278",",,7","  239",",,7",,,"    5",",,7",,,,,,," 1440",",,7",,,,,,,"  261",",,7,0800","  900",",,7"
"USC00310375","2018-09-18","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  256",",,7",,,,,,,"   36",",,7,0800",,,,,,,,,,,"  267",",,7,0800","  127",",,7"
"USC00310375","2018-09-19","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  228",",,7",,,,,,,"   61",",,7,0800",,,,,,,,,,,"  244",",,7,0800","  138",",,7"
"USC00310375","2018-09-20","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  222",",,7",,,,,,,"   58",",,7,0800",,,,,,,,,,,"  239",",,7,0800","   64",",,7"
"USC00310375","2018-09-21","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  200",",,7",,,,,,,"   56",",,7,0800",,,,,,,,,,,"  217",",,7,0800","  105",",,7"
"USC00310375","2018-09-22","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-09-23","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00310375","2018-09-24","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  211",",,7",,,,,,,"  160",",,7,0800",,,,,,,,,,,"  211",",,7,0800","  248",",,7"
"USC00310375","2018-09-25","35.3872","-76.7763","6.1","AURORA 6 N, NC US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  211",",,7",,,,,,,"   28",",,7,0800",,,,,,,,,,,"  222",",,7,0800","  135",",,7"
"USC00310375","2018-09-26","35.3872","-76.7763","6.1","AURORA 6 N, NC US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  222",",,7",,,,,,,"   41",",,7,0800",,,,,,,,,,,"  233",",,7,0800","   82",",,7"
