"USC00391294","2018-05-18","45.5488","-103.9744","951.0","CAMP CROOK, SD US","   46",",,7,1600","    0",",,7","    0",",,7","  167",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00391294","2018-05-19","45.5488","-103.9744","951.0","CAMP CROOK, SD US","    0",",,7,1600","    0",",,7","    0",",,7","  156",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00391294","2018-05-20","45.5488","-103.9744","951.0","CAMP CROOK, SD US","    0",",,7,1600","    0",",,7","    0",",,7","  189",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00391294","2018-05-21","45.5488","-103.9744","951.0","CAMP CROOK, SD US","    0",",,7,1600","    0",",,7","    0",",,7","  244",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00391294","2018-05-22","45.5488","-103.9744","951.0","CAMP CROOK, SD US","    0",",,7,1600","    0",",,7","    0",",,7","  261",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00391294","2018-05-23","45.5488","-103.9744","951.0","CAMP CROOK, SD US","    3",",,7,1600","    0",",,7","    0",",,7","  278",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00391294","2018-05-24","45.5488","-103.9744","951.0","CAMP CROOK, SD US","    0",",,7,1600","    0",",,7","    0",",,7","  283",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00391294","2018-05-25","45.5488","-103.9744","951.0","CAMP CROOK, SD US","    0",",,7,1600","    0",",,7","    0",",,7","  283",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00391294","2018-05-26","45.5488","-103.9744","951.0","CAMP CROOK, SD US","    0",",,7,1600","    0",",,7","    0",",,7","  322",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00391294","2018-05-27","45.5488","-103.9744","951.0","CAMP CROOK, SD US","    0",",,7,1600","    0",",,7","    0",",,7","  322",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
