"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FIE00144126","2018-03-29","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","    6",",,E"," -199",",,E"
"FIE00144126","2018-03-30","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   11",",,E"," -106",",,E"
"FIE00144126","2018-03-31","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   19",",,E"," -165",",,E"
"FIE00144126","2018-04-01","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI",,," -161",",,E"
"FIE00144126","2018-04-02","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   -2",",,E","  -60",",,E"
"FIE00144126","2018-04-03","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   -5",",,E","  -36",",,E"
"FIE00144126","2018-04-04","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   42",",,E"," -100",",,E"
"FIE00144126","2018-04-05","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   42",",,E","    7",",,E"
"FIE00144126","2018-04-06","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   45",",,E","   11",",,E"
"FIE00144126","2018-04-07","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   47",",,E","   -8",",,E"
"FIE00144126","2018-04-08","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   52",",,E","    9",",,E"
"FIE00144126","2018-04-09","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   33",",,E","    7",",,E"
"FIE00144126","2018-04-10","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   31",",,E","  -22",",,E"
"FIE00144126","2018-04-11","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   69",",,E","  -58",",,E"
"FIE00144126","2018-04-12","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   54",",,E","  -40",",,E"
"FIE00144126","2018-04-13","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  104",",,E","  -50",",,E"
"FIE00144126","2018-04-14","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  106",",,E","  -38",",,E"
"FIE00144126","2018-04-15","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  119",",,E","  -20",",,E"
"FIE00144126","2018-04-16","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   95",",,E","   -7",",,E"
"FIE00144126","2018-04-17","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   79",",,E","   12",",,E"
"FIE00144126","2018-04-18","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  129",",,E","   20",",,E"
"FIE00144126","2018-04-19","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  120",",,E","   18",",,E"
"FIE00144126","2018-04-20","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   90",",,E","    6",",,E"
"FIE00144126","2018-04-21","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   34",",,E","    4",",,E"
"FIE00144126","2018-04-22","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   31",",,E","   -6",",,E"
"FIE00144126","2018-04-23","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   50",",,E","  -25",",,E"
"FIE00144126","2018-04-24","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   38",",,E","   -5",",,E"
"FIE00144126","2018-04-25","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   53",",,E","   15",",,E"
"FIE00144126","2018-04-26","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   61",",,E","   13",",,E"
"FIE00144126","2018-04-27","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   83",",,E","   18",",,E"
"FIE00144126","2018-04-28","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   83",",,E","    3",",,E"
"FIE00144126","2018-04-29","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   81",",,E","   -3",",,E"
"FIE00144126","2018-04-30","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  104",",,E","    9",",,E"
"FIE00144126","2018-05-01","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   67",",,E","   12",",,E"
"FIE00144126","2018-05-02","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   56",",,E","   27",",,E"
"FIE00144126","2018-05-03","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   70",",,E","   26",",,E"
"FIE00144126","2018-05-04","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   90",",,E","   38",",,E"
"FIE00144126","2018-05-05","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","   74",",,E","   18",",,E"
"FIE00144126","2018-05-06","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  163",",,E","    3",",,E"
"FIE00144126","2018-05-07","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  168",",,E","   51",",,E"
"FIE00144126","2018-05-08","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  143",",,E","   59",",,E"
"FIE00144126","2018-05-09","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  121",",,E","   15",",,E"
"FIE00144126","2018-05-10","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  130",",,E","   30",",,E"
"FIE00144126","2018-05-11","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  187",",,E","   51",",,E"
"FIE00144126","2018-05-12","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  220",",,E","   52",",,E"
"FIE00144126","2018-05-13","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  254",",,E","   93",",,E"
"FIE00144126","2018-05-14","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  258",",,E","  132",",,E"
"FIE00144126","2018-05-15","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  238",",,E","  131",",,E"
"FIE00144126","2018-05-16","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  240",",,E","  137",",,E"
"FIE00144126","2018-05-17","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  221",",,E","  142",",,E"
"FIE00144126","2018-05-18","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  189",",,E","   96",",,E"
"FIE00144126","2018-05-19","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  151",",,E","   77",",,E"
"FIE00144126","2018-05-20","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  198",",,E","   91",",,E"
"FIE00144126","2018-05-21","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  225",",,E","  127",",,E"
"FIE00144126","2018-05-26","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  237",",,E","  145",",,E"
"FIE00144126","2018-05-27","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  213",",,E","  123",",,E"
"FIE00144126","2018-05-28","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  216",",,E","  110",",,E"
"FIE00144126","2018-05-29","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  225",",,E","  156",",,E"
"FIE00144126","2018-05-30","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  220",",,E","  136",",,E"
"FIE00144126","2018-05-31","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  148",",,E","   79",",,E"
"FIE00144126","2018-06-01","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  190",",,E","  106",",,E"
"FIE00144126","2018-06-02","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  234",",,E","  142",",,E"
"FIE00144126","2018-06-03","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  220",",,E","  130",",,E"
"FIE00144126","2018-06-04","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  172",",,E","   86",",,E"
"FIE00144126","2018-06-05","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  106",",,E","   57",",,E"
"FIE00144126","2018-06-06","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  108",",,E","   67",",,E"
"FIE00144126","2018-06-07","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  114",",,E","   56",",,E"
"FIE00144126","2018-06-08","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  116",",,E","   61",",,E"
"FIE00144126","2018-06-09","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  143",",,E","   84",",,E"
"FIE00144126","2018-06-10","62.0628","28.5692","79.0","RANTASALMI RUKKASLUOTO, FI","  177",",,E","  111",",,E"
