"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00404858","2018-07-15","36.5194","-82.5275","391.4","KINGSPORT, TN US","   25",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  217",",,7",,,,,,,"  222",",,7,2400",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00404858","2018-07-16","36.5194","-82.5275","391.4","KINGSPORT, TN US","   36",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  206",",,7",,,,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-07-17","36.5194","-82.5275","391.4","KINGSPORT, TN US","  137",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  211",",,7",,,,,,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-07-18","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  194",",,7",,,,,,,"  194",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-07-19","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  167",",,7",,,,,,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-07-20","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  189",",,7",,,,,,,"  250",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-07-21","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  156",",,7",,,,,,,"  206",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-07-22","36.5194","-82.5275","391.4","KINGSPORT, TN US","  483",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  189",",,7",,,,,,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-07-23","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  172",",,7",,,,,,,"  206",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-07-24","36.5194","-82.5275","391.4","KINGSPORT, TN US","  224",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  183",",,7",,,,,,,"  206",",,7,2400",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00404858","2018-07-25","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  200",",,7",,,,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-07-26","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  178",",,7",,,,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-07-27","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  183",",,7",,,,,,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-07-28","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  189",",,7",,,,,,,"  200",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-07-29","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  178",",,7",,,,,,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-07-30","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  200",",,7",,,,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-07-31","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  200",",,7",,,,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-01","36.5194","-82.5275","391.4","KINGSPORT, TN US","  295",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  183",",,7",,,,,,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-02","36.5194","-82.5275","391.4","KINGSPORT, TN US","   66",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  189",",,7",,,,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-03","36.5194","-82.5275","391.4","KINGSPORT, TN US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  194",",,7",,,,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-04","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  189",",,7",,,,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-05","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  194",",,7",,,,,,,"  239",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-06","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  206",",,7",,,,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-07","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  194",",,7",,,,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-08","36.5194","-82.5275","391.4","KINGSPORT, TN US","   71",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  200",",,7",,,,,,,"  206",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-09","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  111",",,7",,,,,,,"  150",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-10","36.5194","-82.5275","391.4","KINGSPORT, TN US","   25",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  106",",,7",,,,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-11","36.5194","-82.5275","391.4","KINGSPORT, TN US","   43",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  200",",,7",,,,,,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-12","36.5194","-82.5275","391.4","KINGSPORT, TN US","   79",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7",,,,,,,,,"  200",",,7,2400",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00404858","2018-08-13","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  183",",,7",,,,,,,"  200",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-14","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  172",",,7",,,,,,,"  206",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-15","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  172",",,7",,,,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-16","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  183",",,7",,,,,,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-17","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  217",",,7",,,,,,,"  239",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-18","36.5194","-82.5275","391.4","KINGSPORT, TN US","  333",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  206",",,7",,,,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-19","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  206",",,7",,,,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-20","36.5194","-82.5275","391.4","KINGSPORT, TN US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  211",",,7",,,,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-21","36.5194","-82.5275","391.4","KINGSPORT, TN US","   25",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  206",",,7",,,,,,,"  206",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-22","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  189",",,7",,,,,,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-23","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  122",",,7",,,,,,,"  156",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-24","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  122",",,7",,,,,,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-25","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  144",",,7",,,,,,,"  172",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-26","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  122",",,7",,,,,,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-27","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  189",",,7",,,,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-28","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  194",",,7",,,,,,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-29","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  194",",,7",,,,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-08-30","36.5194","-82.5275","391.4","KINGSPORT, TN US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  200",",,7",,,,,,,"  200",",,7,2400",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00404858","2018-08-31","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  183",",,7",,,,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-01","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  189",",,7",,,,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-02","36.5194","-82.5275","391.4","KINGSPORT, TN US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  189",",,7",,,,,,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-03","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  189",",,7",,,,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-04","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  194",",,7",,,,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-05","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  206",",,7",,,,,,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-06","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  211",",,7",,,,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-07","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  194",",,7",,,,,,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-08","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  200",",,7",,,,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-09","36.5194","-82.5275","391.4","KINGSPORT, TN US","  191",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  206",",,7",,,,,,,"  211",",,7,2400",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00404858","2018-09-10","36.5194","-82.5275","391.4","KINGSPORT, TN US","  178",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  200",",,7",,,,,,,"  206",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-11","36.5194","-82.5275","391.4","KINGSPORT, TN US","   28",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  200",",,7",,,,,,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-12","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  200",",,7",,,,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-13","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  200",",,7",,,,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-14","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  194",",,7",,,,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-15","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  206",",,7",,,,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-16","36.5194","-82.5275","391.4","KINGSPORT, TN US","  226",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  200",",,7",,,,,,,"  200",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-17","36.5194","-82.5275","391.4","KINGSPORT, TN US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  200",",,7",,,,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-18","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  194",",,7",,,,,,,"  194",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-19","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  178",",,7",,,,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-20","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  183",",,7",,,,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-21","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  194",",,7",,,,,,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-22","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  183",",,7",,,,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-23","36.5194","-82.5275","391.4","KINGSPORT, TN US","  127",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  167",",,7",,,,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-24","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  189",",,7",,,,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-25","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  189",",,7",,,,,,,"  206",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-26","36.5194","-82.5275","391.4","KINGSPORT, TN US","   69",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  194",",,7",,,,,,,"  194",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-27","36.5194","-82.5275","391.4","KINGSPORT, TN US","  315",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  189",",,7",,,,,,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-28","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  167",",,7",,,,,,,"  172",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-29","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  167",",,7",,,,,,,"  167",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-09-30","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  156",",,7",,,,,,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-01","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  161",",,7",,,,,,,"  194",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-02","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  161",",,7",,,,,,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-03","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  183",",,7",,,,,,,"  194",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-04","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  167",",,7",,,,,,,"  206",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-05","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  178",",,7",,,,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-06","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  172",",,7",,,,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-07","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  178",",,7",,,,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-08","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  183",",,7",,,,,,,"  217",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-09","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  178",",,7",,,,,,,"  183",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-10","36.5194","-82.5275","391.4","KINGSPORT, TN US","   41",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  183",",,7",,,,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-11","36.5194","-82.5275","391.4","KINGSPORT, TN US","  201",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  133",",,7",,,,,,,"  144",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-12","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","  122",",,7",,,,,,,"  139",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-13","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   83",",,7",,,,,,,"   94",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-14","36.5194","-82.5275","391.4","KINGSPORT, TN US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","  161",",,7","   94",",,7",,,,,,,"  144",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-15","36.5194","-82.5275","391.4","KINGSPORT, TN US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  133",",,7",,,,,,,"  178",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-16","36.5194","-82.5275","391.4","KINGSPORT, TN US","   58",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","  128",",,7",,,,,,,"  150",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-17","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","  106",",,7",,,,,,,"  106",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-18","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   61",",,7",,,,,,,"   61",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-19","36.5194","-82.5275","391.4","KINGSPORT, TN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","   33",",,7",,,,,,,"  150",",,7,2400",,,,,,,,,,,,,,,,,,,,
"USC00404858","2018-10-20","36.5194","-82.5275","391.4","KINGSPORT, TN US","   94",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","  122",",,7",,,,,,,"  128",",,7,2400",,,,,,,,,,,,,,,,,,,,
