"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00237398","2018-07-05","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  344",",,7","  233",",,7",,,,,,,"  272",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-06","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  356",",,7","  228",",,7",,,,,,,"  244",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-07","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  322",",,7","  167",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-08","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  283",",,7","  150",",,7",,,,,,,"  206",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-09","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  317",",,7","  200",",,7",,,,,,,"  261",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-10","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  339",",,7",,,,,,,,,"  278",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-11","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  361",",,7",,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-12","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  328",",,7","  228",",,7",,,,,,,"  256",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-13","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  333",",,7","  233",",,7",,,,,,,"  250",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-14","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  356",",,7","  250",",,7",,,,,,,"  267",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-15","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","  119",",,7,0800",,,,,"  367",",,7","  228",",,7",,,,,,,"  261",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-16","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,,,"  228",",,7",,,,,,,"  256",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-17","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  344",",,7","  228",",,7",,,,,,,"  250",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-18","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  317",",,7","  200",",,7",,,,,,,"  228",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-19","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  311",",,7","  222",",,7",,,,,,,"  222",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-20","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","   28",",,7,0800",,,,,"  311",",,7","  194",",,7",,,,,,,"  244",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-21","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  356",",,7","  206",",,7",,,,,,,"  233",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-22","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  289",",,7","  206",",,7",,,,,,,"  211",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-23","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  267",",,7","  200",",,7",,,,,,,"  233",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-24","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  300",",,7","  200",",,7",,,,,,,"  217",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-25","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  317",",,7","  189",",,7",,,,,,,"  222",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-26","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  311",",,7","  206",",,7",,,,,,,"  239",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-27","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    5",",,7,0800",,,,,"  306",",,7","  183",",,7",,,,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-28","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  300",",,7","  161",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-29","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  267",",,7","  189",",,7",,,,,,,"  211",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-30","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","   64",",,7,0800",,,,,"  222",",,7","  189",",,7",,,,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-07-31","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0","T,,7,0800",,,,,"  256",",,7","  189",",,7",,,,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-08-01","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","   71",",,7,0800",,,,,"  250",",,7","  150",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-08-02","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  300",",,7","  183",",,7",,,,,,,"  217",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-08-03","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","   48",",,7,0800",,,,,"  339",",,7","  211",",,7",,,,,,,"  239",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-08-04","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  350",",,7","  217",",,7",,,,,,,"  239",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-08-05","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  339",",,7","  233",",,7",,,,,,,"  244",",,7,0800",,,,,,,,,,,,
"USC00237398","2018-08-06","38.6853","-90.52335","137.2","ST CHARLES 7 SSW, MO US","    0",",,7,0800",,,,,"  350",",,7","  239",",,7",,,,,,,"  261",",,7,0800",,,,,,,,,,,,
