"USC00264341","2018-06-01","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  222",",,7","   33",",,7",,,,,"  206",",,7,1700",,
"USC00264341","2018-06-02","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  250",",,7","   50",",,7",,,,,"  217",",,7,1700",,
"USC00264341","2018-06-03","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  289",",,7","   28",",,7",,,,,"  289",",,7,1700",,
"USC00264341","2018-06-04","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  322",",,7","   78",",,7",,,,,"  278",",,7,1700",,
"USC00264341","2018-06-05","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  328",",,7","   78",",,7",,,,,"  272",",,7,1700",,
"USC00264341","2018-06-06","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  300",",,7","   78",",,7",,,,,"  261",",,7,1700",,
"USC00264341","2018-06-07","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  294",",,7","  117",",,7",,,,,"  267",",,7,1700",,
"USC00264341","2018-06-08","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  306",",,7","   67",",,7",,,,,"  283",",,7,1700",,
"USC00264341","2018-06-09","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  317",",,7","  117",",,7",,,,,"  294",",,7,1700",,
"USC00264341","2018-06-10","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  306",",,7","   83",",,7",,,,,"  272",",,7,1700",,
"USC00264341","2018-06-11","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  272",",,7","   50",",,7",,,,,"  267",",,7,1700",,
"USC00264341","2018-06-12","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  289",",,7","   61",",,7",,,,,"  267",",,7,1700",,
"USC00264341","2018-06-13","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  339",",,7","   72",",,7",,,,,"  322",",,7,1700",,
"USC00264341","2018-06-14","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  328",",,7","  161",",,7",,,,,"  289",",,7,1700",,
"USC00264341","2018-06-15","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  317",",,7","   83",",,7",,,,,"  294",",,7,1700",,
"USC00264341","2018-06-16","40.0634","-114.6148","1816.6","LAGES, NV US","    0",",,7,1700","    0",",,7,","    0",",,7,1700","  294",",,7","   94",",,7",,,,,"  278",",,7,1700",,
