"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00401957","2018-06-14","35.6381","-87.0864","198.1","COLUMBIA 3 WNW, TN US","  104",",,7,0600",,,,,"  261",",,7","  189",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00401957","2018-06-15","35.6381","-87.0864","198.1","COLUMBIA 3 WNW, TN US","    0",",,7,0600",,,,,"  317",",,7","  189",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00401957","2018-06-16","35.6381","-87.0864","198.1","COLUMBIA 3 WNW, TN US","    0",",,7,0600",,,,,"  333",",,7","  183",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00401957","2018-06-17","35.6381","-87.0864","198.1","COLUMBIA 3 WNW, TN US","    0",",,7,0600",,,,,"  339",",,7","  178",",,7",,,,,,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00401957","2018-06-18","35.6381","-87.0864","198.1","COLUMBIA 3 WNW, TN US","  206",",,7,0600",,,,,"  350",",,7","  194",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00401957","2018-06-19","35.6381","-87.0864","198.1","COLUMBIA 3 WNW, TN US","    0",",,7,0600",,,,,"  322",",,7","  194",",,7",,,,,,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00401957","2018-06-20","35.6381","-87.0864","198.1","COLUMBIA 3 WNW, TN US","    0","T,,7,0600",,,,,"  317",",,7","  200",",,7",,,,,,,,,"  217",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00401957","2018-06-21","35.6381","-87.0864","198.1","COLUMBIA 3 WNW, TN US","   43",",,7,0600",,,,,"  283",",,7","  217",",,7",,,,,,,,,"  217",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00401957","2018-06-22","35.6381","-87.0864","198.1","COLUMBIA 3 WNW, TN US","  284",",,7,0600",,,,,"  294",",,7","  189",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00401957","2018-06-23","35.6381","-87.0864","198.1","COLUMBIA 3 WNW, TN US","    0",",,7,0600",,,,,"  294",",,7","  183",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00401957","2018-06-24","35.6381","-87.0864","198.1","COLUMBIA 3 WNW, TN US","    0",",,7,0600",,,,,"  294",",,7","  183",",,7",,,,,,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00401957","2018-06-25","35.6381","-87.0864","198.1","COLUMBIA 3 WNW, TN US","    0",",,7,0600",,,,,"  311",",,7","  200",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00401957","2018-06-26","35.6381","-87.0864","198.1","COLUMBIA 3 WNW, TN US","    0",",,7,0600",,,,,"  317",",,7","  211",",,7",,,,,,,,,"  222",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00401957","2018-06-27","35.6381","-87.0864","198.1","COLUMBIA 3 WNW, TN US","   15",",,7,0600",,,,,"  333",",,7","  211",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,
