"ASN00033045","2018-06-12","-21.1706","149.1794","4.7","MACKAY AERO, AS","    2",",,a","  268",",,a","  125",",,a",,,,,,,,
"ASN00033045","2018-06-13","-21.1706","149.1794","4.7","MACKAY AERO, AS","    2",",,a","  268",",,a","  141",",,a",,,,,,,,
"ASN00033045","2018-06-14","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  267",",,a","  119",",,a",,,,,,,,
"ASN00033045","2018-06-15","-21.1706","149.1794","4.7","MACKAY AERO, AS","    2",",,a","  256",",,a","  126",",,a",,,,,,,,
"ASN00033045","2018-06-16","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  244",",,a","  146",",,a",,,,,,,,
"ASN00033045","2018-06-17","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  240",",,a","  138",",,a",,,,,,,,
"ASN00033045","2018-06-18","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  214",",,a","   95",",,a",,,,,,,,
"ASN00033045","2018-06-19","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  211",",,a","   26",",,a",,,,,,,,
"ASN00033045","2018-06-20","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  215",",,a","   31",",,a",,,,,,,,
"ASN00033045","2018-06-21","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  230",",,a","   67",",,a",,,,,,,,
"ASN00033045","2018-06-22","-21.1706","149.1794","4.7","MACKAY AERO, AS","   72",",,a","  235",",,a","  163",",,a",,,,,,,,
"ASN00033045","2018-06-23","-21.1706","149.1794","4.7","MACKAY AERO, AS","   80",",,a","  242",",,a","  165",",,a",,,,,,,,
"ASN00033045","2018-06-24","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  244",",,a","  125",",,a",,,,,,,,
"ASN00033045","2018-06-25","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  236",",,a","  105",",,a",,,,,,,,
"ASN00033045","2018-06-26","-21.1706","149.1794","4.7","MACKAY AERO, AS","   14",",,a","  222",",,a","  174",",,a",,,,,,,,
"ASN00033045","2018-06-27","-21.1706","149.1794","4.7","MACKAY AERO, AS","   42",",,a","  227",",,a","  179",",,a",,,,,,,,
"ASN00033045","2018-06-28","-21.1706","149.1794","4.7","MACKAY AERO, AS","    4",",,a","  234",",,a","  179",",,a",,,,,,,,
"ASN00033045","2018-06-29","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  239",",,a","  167",",,a",,,,,,,,
"ASN00033045","2018-06-30","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  249",",,a","  164",",,a",,,,,,,,
"ASN00033045","2018-07-01","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  254",",,a","  199",",,a",,,,,,,,
"ASN00033045","2018-07-02","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  235",",,a","  197",",,a",,,,,,,,
"ASN00033045","2018-07-03","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  250",",,a","  179",",,a",,,,,,,,
"ASN00033045","2018-07-04","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  242",",,a","  141",",,a",,,,,,,,
"ASN00033045","2018-07-05","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  248",",,a","  133",",,a",,,,,,,,
"ASN00033045","2018-07-06","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  259",",,a","  145",",,a",,,,,,,,
"ASN00033045","2018-07-07","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  256",",,a","  193",",,a",,,,,,,,
"ASN00033045","2018-07-08","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  220",",,a","  165",",,a",,,,,,,,
"ASN00033045","2018-07-09","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  218",",,a","   51",",,a",,,,,,,,
"ASN00033045","2018-07-10","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  233",",,a","   62",",,a",,,,,,,,
"ASN00033045","2018-07-11","-21.1706","149.1794","4.7","MACKAY AERO, AS","    8",",,a","  230",",,a","  128",",,a",,,,,,,,
"ASN00033045","2018-07-12","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  232",",,a","  101",",,a",,,,,,,,
"ASN00033045","2018-07-13","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  240",",,a","  102",",,a",,,,,,,,
"ASN00033045","2018-07-14","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  223",",,a","   78",",,a",,,,,,,,
"ASN00033045","2018-07-15","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  219",",,a","   69",",,a",,,,,,,,
"ASN00033045","2018-07-16","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  236",",,a","   71",",,a",,,,,,,,
"ASN00033045","2018-07-17","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  229",",,a","   78",",,a",,,,,,,,
"ASN00033045","2018-07-18","-21.1706","149.1794","4.7","MACKAY AERO, AS","    2",",,a","  243",",,a","  115",",,a",,,,,,,,
"ASN00033045","2018-07-19","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  245",",,a","  132",",,a",,,,,,,,
"ASN00033045","2018-07-20","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  274",",,a","  140",",,a",,,,,,,,
"ASN00033045","2018-07-21","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  253",",,a","  138",",,a",,,,,,,,
"ASN00033045","2018-07-22","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  243",",,a","  104",",,a",,,,,,,,
"ASN00033045","2018-07-23","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  235",",,a","  117",",,a",,,,,,,,
"ASN00033045","2018-07-24","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  238",",,a","   96",",,a",,,,,,,,
"ASN00033045","2018-07-25","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  243",",,a","  101",",,a",,,,,,,,
"ASN00033045","2018-07-26","-21.1706","149.1794","4.7","MACKAY AERO, AS","    0",",,a","  246",",,a","  129",",,a",,,,,,,,
