"USC00350118","2016-07-17","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  283",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-07-18","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  267",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-07-19","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  272",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-07-20","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  294",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-07-21","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  317",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-07-22","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  272",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-07-23","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  283",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-07-24","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  333",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-07-25","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  339",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-07-26","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  344",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-07-27","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  350",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-07-28","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  367",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-07-29","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  378",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-07-30","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  356",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-07-31","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  317",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-08-01","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  339",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-08-02","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  306",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-08-03","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  278",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-08-04","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  322",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-08-05","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  322",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-08-06","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  300",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00350118","2016-08-07","42.9694","-119.9933","1320.4","ALKALI LAKE, OR US","    0",",,7,0600",,,,,"  278",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,
