"USC00219134","2018-06-29","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","   38",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  156",",,7",,,,,,,"  183",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00219134","2018-06-30","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","  231",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  139",",,7",,,,,,,"  156",",,7,0700","    0",",,7","    1",",,7","    1",",,7",,,,,,,,
"USC00219134","2018-07-01","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  133",",,7",,,,,,,"  178",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00219134","2018-07-02","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","  229",",,7,0700","    0",",,7","    0",",,7","  194",",,7","  128",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00219134","2018-07-03","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","    8",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  144",",,7",,,,,,,"  178",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00219134","2018-07-04","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  244",",,7","  167",",,7",,,,,,,"  178",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00219134","2018-07-05","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","   51",",,7,0700","    0",",,7","    0",",,7","  244",",,7","  156",",,7",,,,,,,"  161",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00219134","2018-07-06","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  111",",,7",,,,,,,"  128",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00219134","2018-07-07","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  128",",,7",,,,,,,"  178",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00219134","2018-07-08","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  178",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00219134","2018-07-09","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","  160",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  178",",,7",,,,,,,"  183",",,7,0700","    0",",,7",,,"    1",",,7",,,,,,,,
"USC00219134","2018-07-10","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","    0","T,,7,0700","    0",",,7","    0",",,7","  306",",,7","  117",",,7",,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00219134","2018-07-11","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","    0","T,,7,0700","    0",",,7","    0",",,7","  278",",,7","  117",",,7",,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00219134","2018-07-12","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","   94",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  139",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00219134","2018-07-13","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","    0","T,,7,0700","    0",",,7","    0",",,7","  294",",,7","  156",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00219134","2018-07-14","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  156",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00219134","2018-07-15","47.45","-91.2167","426.7","WOLF RIDGE E L C, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  172",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,
