"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00150254","2018-04-15","38.45367","-82.61299","170.7","ASHLAND, KY US","   18",",,7,0700",,,"    0",",,7","  278",",,7","  144",",,7",,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-04-16","38.45367","-82.61299","170.7","ASHLAND, KY US","  211",",,7,0700",,,"    0",",,7","  178",",,7","   33",",,7",,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-04-17","38.45367","-82.61299","170.7","ASHLAND, KY US","   30",",,7,0700",,,"    0",",,7","   50",",,7","   -6",",,7",,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-04-18","38.45367","-82.61299","170.7","ASHLAND, KY US","    8",",,7,0700",,,"    0",",,7","  122",",,7","    0",",,7",,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-04-19","38.45367","-82.61299","170.7","ASHLAND, KY US","   25",",,7,0700",,,"    0",",,7","  228",",,7","   39",",,7",,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-04-20","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","   83",",,7","  -17",",,7",,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-04-21","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  144",",,7","  -11",",,7",,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-04-22","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  194",",,7","   61",",,7",,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-04-23","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  194",",,7","   56",",,7",,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-04-24","38.45367","-82.61299","170.7","ASHLAND, KY US","   48",",,7,0700",,,"    0",",,7","  161",",,7","  106",",,7",,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-04-25","38.45367","-82.61299","170.7","ASHLAND, KY US","  124",",,7,0700",,,"    0",",,7","  133",",,7","  111",",,7",,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-04-26","38.45367","-82.61299","170.7","ASHLAND, KY US","   10",",,7,0700",,,"    0",",,7","  150",",,7","   67",",,7",,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-04-27","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  178",",,7","   78",",,7",,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-04-28","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  217",",,7","   56",",,7",,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-04-29","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  178",",,7","    0",",,7",,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-04-30","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  139",",,7","   -6",",,7",,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-01","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  217",",,7","   17",",,7",,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-02","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  272",",,7","   83",",,7",,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-03","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  294",",,7","   89",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-04","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  294",",,7","  172",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-05","38.45367","-82.61299","170.7","ASHLAND, KY US","   89",",,7,0700",,,"    0",",,7","  256",",,7","  156",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-06","38.45367","-82.61299","170.7","ASHLAND, KY US","  406",",,7,0700",,,"    0",",,7","  250",",,7","  139",",,7",,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-07","38.45367","-82.61299","170.7","ASHLAND, KY US","  114",",,7,0700",,,"    0",",,7","  250",",,7","  122",",,7",,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-08","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  239",",,7","   94",",,7",,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-09","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  261",",,7","  117",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-10","38.45367","-82.61299","170.7","ASHLAND, KY US","   25",",,7,0700",,,"    0",",,7","  289",",,7","  161",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-11","38.45367","-82.61299","170.7","ASHLAND, KY US","   56",",,7,0700",,,"    0",",,7","  272",",,7","  122",",,7",,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-12","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  294",",,7","  161",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-13","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  306",",,7","  200",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-14","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  300",",,7","  178",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-15","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  311",",,7","  183",",,7",,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-16","38.45367","-82.61299","170.7","ASHLAND, KY US","    8",",,7,0700",,,"    0",",,7","  317",",,7","  183",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-17","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  250",",,7","  183",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-18","38.45367","-82.61299","170.7","ASHLAND, KY US","   10",",,7,0700",,,"    0",",,7","  267",",,7","  183",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-19","38.45367","-82.61299","170.7","ASHLAND, KY US","    5",",,7,0700",,,"    0",",,7","  256",",,7","  183",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-20","38.45367","-82.61299","170.7","ASHLAND, KY US","   71",",,7,0700",,,"    0",",,7","  272",",,7","  167",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-21","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  300",",,7","  172",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-22","38.45367","-82.61299","170.7","ASHLAND, KY US","   51",",,7,0700",,,"    0",",,7","  306",",,7","  183",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-23","38.45367","-82.61299","170.7","ASHLAND, KY US","   69",",,7,0700",,,"    0",",,7","  267",",,7","  183",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-24","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  256",",,7","  117",",,7",,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-25","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  283",",,7","  156",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-26","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  300",",,7","  183",",,7",,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-27","38.45367","-82.61299","170.7","ASHLAND, KY US","   56",",,7,0700",,,"    0",",,7","  294",",,7","  194",",,7",,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-28","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7",,,"  206",",,7",,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-29","38.45367","-82.61299","170.7","ASHLAND, KY US","  246",",,7,0700",,,"    0",",,7",,,"  194",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-05-30","38.45367","-82.61299","170.7","ASHLAND, KY US",,,,,"    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00150254","2018-05-31","38.45367","-82.61299","170.7","ASHLAND, KY US","   58",",,7,0700",,,"    0",",,7","  289",",,7","  200",",,7",,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-01","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00150254","2018-06-02","38.45367","-82.61299","170.7","ASHLAND, KY US","   51",",,7,0700",,,"    0",",,7","  300",",,7","  178",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-03","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  283",",,7","  183",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-04","38.45367","-82.61299","170.7","ASHLAND, KY US","   28",",,7,0700",,,"    0",",,7","  289",",,7","  122",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-05","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  250",",,7","  106",",,7",,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-06","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  267",",,7","  150",",,7",,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-07","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  228",",,7","   94",",,7",,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-08","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  272",",,7","  144",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-09","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  306",",,7","  156",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-10","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  322",",,7","  189",",,7",,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-11","38.45367","-82.61299","170.7","ASHLAND, KY US","   46",",,7,0700",,,"    0",",,7","  311",",,7","  194",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-12","38.45367","-82.61299","170.7","ASHLAND, KY US","  196",",,7,0700",,,"    0",",,7","  244",",,7","  194",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-13","38.45367","-82.61299","170.7","ASHLAND, KY US","   43",",,7,0700",,,"    0",",,7","  261",",,7","  194",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-14","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  283",",,7","  194",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-15","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  283",",,7","  139",",,7",,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-16","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  306",",,7","  156",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-17","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  311",",,7","  183",",,7",,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-18","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  333",",,7","  211",",,7",,,,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-19","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  344",",,7","  217",",,7",,,,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-20","38.45367","-82.61299","170.7","ASHLAND, KY US","  102",",,7,0700",,,"    0",",,7","  333",",,7","  200",",,7",,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-21","38.45367","-82.61299","170.7","ASHLAND, KY US","   20",",,7,0700",,,"    0",",,7","  311",",,7","  206",",,7",,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-22","38.45367","-82.61299","170.7","ASHLAND, KY US","  201",",,7,0700",,,"    0",",,7","  261",",,7","  206",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-23","38.45367","-82.61299","170.7","ASHLAND, KY US","  135",",,7,0700",,,"    0",",,7","  278",",,7","  178",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-24","38.45367","-82.61299","170.7","ASHLAND, KY US","   25",",,7,0700",,,"    0",",,7","  272",",,7","  194",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-25","38.45367","-82.61299","170.7","ASHLAND, KY US","   30",",,7,0700",,,"    0",",,7","  289",",,7","  200",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-26","38.45367","-82.61299","170.7","ASHLAND, KY US","   56",",,7,0700",,,"    0",",,7","  222",",,7","  178",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-27","38.45367","-82.61299","170.7","ASHLAND, KY US","   84",",,7,0700",,,"    0",",,7","  267",",,7","  194",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-28","38.45367","-82.61299","170.7","ASHLAND, KY US","  104",",,7,0700",,,"    0",",,7","  283",",,7","  206",",,7",,,,,,,"  278",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-29","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  300",",,7","  183",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-06-30","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  322",",,7","  194",",,7",,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-01","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  328",",,7","  178",",,7",,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-02","38.45367","-82.61299","170.7","ASHLAND, KY US","   53",",,7,0700",,,"    0",",,7","  333",",,7","  206",",,7",,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-03","38.45367","-82.61299","170.7","ASHLAND, KY US","   13",",,7,0700",,,"    0",",,7","  322",",,7","  211",",,7",,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-04","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  322",",,7","  228",",,7",,,,,,,"  267",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-05","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  344",",,7","  211",",,7",,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-06","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  344",",,7","  217",",,7",,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-07","38.45367","-82.61299","170.7","ASHLAND, KY US","  130",",,7,0700",,,"    0",",,7","  261",",,7","  150",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-08","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  278",",,7","  150",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-09","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  300",",,7","  161",",,7",,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-10","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  306",",,7","  183",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-11","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  322",",,7","  217",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-12","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  294",",,7","  161",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-13","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  289",",,7","  178",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-14","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  322",",,7","  206",",,7",,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-15","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  339",",,7","  217",",,7",,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-16","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  294",",,7","  217",",,7",,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-17","38.45367","-82.61299","170.7","ASHLAND, KY US","   64",",,7,0700",,,"    0",",,7","  294",",,7","  222",",,7",,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-18","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  306",",,7","  167",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-19","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  289",",,7","  139",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-20","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  294",",,7","  200",",,7",,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-21","38.45367","-82.61299","170.7","ASHLAND, KY US","  292",",,7,0700",,,"    0",",,7","  283",",,7","  167",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-22","38.45367","-82.61299","170.7","ASHLAND, KY US","  130",",,7,0700",,,"    0",",,7","  278",",,7","  189",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-23","38.45367","-82.61299","170.7","ASHLAND, KY US","  213",",,7,0700",,,"    0",",,7","  250",",,7","  189",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-24","38.45367","-82.61299","170.7","ASHLAND, KY US","   33",",,7,0700",,,"    0",",,7","  283",",,7","  194",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-25","38.45367","-82.61299","170.7","ASHLAND, KY US","   41",",,7,0700",,,"    0",",,7","  272",",,7","  206",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-26","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  294",",,7","  178",",,7",,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-27","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  300",",,7","  194",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-28","38.45367","-82.61299","170.7","ASHLAND, KY US","   25",",,7,0700",,,"    0",",,7","  278",",,7","  150",",,7",,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-29","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  261",",,7","  139",",,7",,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-30","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  278",",,7","  178",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-07-31","38.45367","-82.61299","170.7","ASHLAND, KY US","    0",",,7,0700",,,"    0",",,7","  294",",,7","  200",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-08-01","38.45367","-82.61299","170.7","ASHLAND, KY US","  521",",,7,0700",,,"    0",",,7","  256",",,7","  194",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-08-02","38.45367","-82.61299","170.7","ASHLAND, KY US","   61",",,7,0700",,,"    0",",,7","  228",",,7","  194",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,
"USC00150254","2018-08-03","38.45367","-82.61299","170.7","ASHLAND, KY US","   15",",,7,0700",,,"    0",",,7","  272",",,7","  200",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,
