"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00012819","2018-07-06","28.82083","-81.80972","23.5","LEESBURG MUNICIPAL AIRPORT, FL US","  127",",,W","    0",",,W","    0",",,W","  317",",,W","  222",",,W","   14",",,W",,,,,,,,,"   30",",,W","   40",",,W","  107",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,
"USW00012819","2018-07-07","28.82083","-81.80972","23.5","LEESBURG MUNICIPAL AIRPORT, FL US","    0","T,,W","    0",",,W","    0",",,W","  322",",,W","  217",",,W","   17",",,W",,,,,,,,,"  350",",,W","  350",",,W","   76",",,W","   94",",,W",,,,,"    1",",,W",,
"USW00012819","2018-07-08","28.82083","-81.80972","23.5","LEESBURG MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  233",",,W","   14",",,W",,,,,,,,,"   40",",,W","   30",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,
"USW00012819","2018-07-09","28.82083","-81.80972","23.5","LEESBURG MUNICIPAL AIRPORT, FL US","  229",",,W","    0",",,W","    0",",,W","  311",",,W","  222",",,W","   13",",,W",,,,,,,,,"   40",",,W","   40",",,W","  134",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,
"USW00012819","2018-07-10","28.82083","-81.80972","23.5","LEESBURG MUNICIPAL AIRPORT, FL US","  104",",,W","    0",",,W","    0",",,W","  328",",,W","  228",",,W","   16",",,W",,,,,,,,,"   10",",,W","   20",",,W","   98",",,W","  134",",,W","    1",",,W","    1",",,W","    1",",,W",,
"USW00012819","2018-07-11","28.82083","-81.80972","23.5","LEESBURG MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  256",",,W","   26",",,W",,,,,,,,,"  160",",,W","  150",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00012819","2018-07-12","28.82083","-81.80972","23.5","LEESBURG MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  233",",,W","   17",",,W",,,,,,,,,"  220",",,W","  220",",,W","   89",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,
"USW00012819","2018-07-13","28.82083","-81.80972","23.5","LEESBURG MUNICIPAL AIRPORT, FL US","   38",",,W","    0",",,W","    0",",,W","  339",",,W","  239",",,W","   21",",,W",,,,,,,,,"  280",",,W","  290",",,W","   89",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,
"USW00012819","2018-07-14","28.82083","-81.80972","23.5","LEESBURG MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  239",",,W","   12",",,W",,,,,,,,,"  220",",,W","  220",",,W","   89",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,
"USW00012819","2018-07-15","28.82083","-81.80972","23.5","LEESBURG MUNICIPAL AIRPORT, FL US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  244",",,W","   11",",,W",,,,,,,,,"   10",",,W","  320",",,W","   67",",,W","   89",",,W",,,,,"    1",",,W",,
