"USC00131060","2018-05-13","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","  168",",,7,0700","    0",",,7","    0",",,7,0700","  167",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-14","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  228",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-15","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    3",",,7,0700","    0",",,7","    0",",,7,0700","  306",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-16","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  250",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-17","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  283",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-18","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  294",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-19","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  228",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-20","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","   23",",,7,0700","    0",",,7","    0",",,7,0700","  261",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-21","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","   53",",,7,0700","    0",",,7","    0",",,7,0700","  239",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-22","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","   15",",,7,0700","    0",",,7","    0",",,7,0700","  256",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-23","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  267",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-24","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  306",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-25","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  328",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-26","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","  272",",,7,0700","    0",",,7","    0",",,7,0700","  294",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-27","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  344",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-28","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  367",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-29","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  367",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-30","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    8",",,7,0700","    0",",,7","    0",",,7,0700","  328",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-05-31","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0","T,,7,0700","    0",",,7","    0",",,7,0700","  317",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-06-01","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  272",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-06-02","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  356",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-06-03","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","   28",",,7,0700","    0",",,7","    0",",,7,0700","  289",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-06-04","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  272",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-06-05","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  278",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-06-06","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  322",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-06-07","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  311",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-06-08","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  333",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-06-09","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  300",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-06-10","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","  132",",,7,0700","    0",",,7","    0",",,7,0700","  283",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-06-11","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","   10",",,7,0700","    0",",,7","    0",",,7,0700","  300",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-06-12","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    3",",,7,0700","    0",",,7","    0",",,7,0700","  250",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00131060","2018-06-13","40.7747","-91.1165","210.3","BURLINGTON 2 S, IA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  317",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,
