"USC00408562","2018-06-25","36.471","-86.8415","227.1","SPRINGFIELD EXPERIMENTAL STATION, TN US","    0",",,7,0600",,,,,"  322",",,7","  233",",,7",,,,,,,"   69",",,7,0600",,,,,,,"  206",",,7","  344",",,7","  244",",,7,0600","  100",",,7",,,"  239",",,7",,,"  306",",,7",,,,,,,,,,,,,,
"USC00408562","2018-06-26","36.471","-86.8415","227.1","SPRINGFIELD EXPERIMENTAL STATION, TN US","    0",",,7,0600",,,,,"  328",",,7","  244",",,7",,,,,,,"   58",",,7,0600",,,,,,,"  206",",,7","  344",",,7","  256",",,7,0600","  138",",,7",,,"  250",",,7",,,"  317",",,7",,,,,,,,,,,,,,
"USC00408562","2018-06-27","36.471","-86.8415","227.1","SPRINGFIELD EXPERIMENTAL STATION, TN US","  259",",,7,0600",,,,,"  322",",,7","  200",",,7",,,,,,,"   84",",,7,0600",,,,,,,"  206",",,7","  350",",,7","  228",",,7,0600","  137",",,7",,,"  244",",,7",,,"  300",",,7",,,,,,,,,,,,,,
"USC00408562","2018-06-28","36.471","-86.8415","227.1","SPRINGFIELD EXPERIMENTAL STATION, TN US","   69",",,7,0600",,,,,"  328",",,7","  228",",,7",,,,,,,"   71",",,7,0600",,,,,,,"  206",",,7","  344",",,7","  256",",,7,0600","  138",",,7",,,"  239",",,7",,,"  294",",,7",,,,,,,,,,,,,,
"USC00408562","2018-06-29","36.471","-86.8415","227.1","SPRINGFIELD EXPERIMENTAL STATION, TN US","    5",",,7,0600",,,,,"  283",",,7","  211",",,7",,,,,,,"   33",",,7,0600",,,,,,,"  206",",,7","  344",",,7","  222",",,7,0600","   76",",,7",,,"  244",",,7",,,"  267",",,7",,,,,,,,,,,,,,
"USC00408562","2018-06-30","36.471","-86.8415","227.1","SPRINGFIELD EXPERIMENTAL STATION, TN US","    0",",,7,0600",,,,,"  317",",,7","  222",",,7",,,,,,,"   10",",,7,0600",,,,,,,"  206",",,7","  372",",,7","  239",",,7,0600","   29",",,7",,,"  244",",,7",,,"  322",",,7",,,,,,,,,,,,,,
"USC00408562","2018-07-01","36.471","-86.8415","227.1","SPRINGFIELD EXPERIMENTAL STATION, TN US","    0",",,7,0600",,,,,"  333",",,7","  239",",,7",,,,,,,"   66",",,7,0600",,,,,,,"  206",",D,7","  378",",D,7","  250",",,7,0600","   40",",,7",,,"  306",",,7",,,"  322",",,7",,,,,,,,,,,,,,
"USC00408562","2018-07-02","36.471","-86.8415","227.1","SPRINGFIELD EXPERIMENTAL STATION, TN US","    0",",,7,0600",,,,,"  344",",,7","  244",",,7",,,,,,,"   71",",,7,0600",,,,,,,"  206",",D,7","  378",",D,7","  256",",,7,0600","   80",",,7",,,"  267",",,7",,,"  339",",,7",,,,,,,,,,,,,,
"USC00408562","2018-07-03","36.471","-86.8415","227.1","SPRINGFIELD EXPERIMENTAL STATION, TN US","    5",",,7,0600",,,,,"  339",",,7","  250",",,7",,,,,,,"   61",",,7,0600",,,,,,,"  206",",D,7","  378",",D,7","  256",",,7,0600","   58",",,7",,,"  267",",,7",,,"  333",",,7",,,,,,,,,,,,,,
"USC00408562","2018-07-04","36.471","-86.8415","227.1","SPRINGFIELD EXPERIMENTAL STATION, TN US","   28",",,7,0600",,,,,"  322",",,7","  228",",,7",,,,,,,"   13",",,7,0600",,,,,,,"  206",",D,7","  378",",D,7","  250",",,7,0600","   45",",,7",,,"  267",",,7",,,"  322",",,7",,,,,,,,,,,,,,
