"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00143100","2017-12-20","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800","   92",",,7"
"USC00143100","2017-12-21","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800","  177",",,7"
"USC00143100","2017-12-22","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2017-12-23","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2017-12-24","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2017-12-25","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2017-12-26","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2017-12-27","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US",,,"   25",",,7","   25",",,7","   56",",,7"," -206",",,7",,,"    6",",,7",,,,,,,,,"   25",",,7",,,,,,,,," -167",",,7,0800","  742",",,7"
"USC00143100","2017-12-28","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","   25",",,7","  -89",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,," -106",",,7,0800","  261",",,7"
"USC00143100","2017-12-29","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0","T,,7","    0",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,," -128",",,7,0800","   74",",,7"
"USC00143100","2017-12-30","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0","T,,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2017-12-31","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","   11",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,," -172",",,7,0800","  322",",,7"
"USC00143100","2018-01-01","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2018-01-02","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7"," -128",",,7"," -233",",,7",,,,,,,,,,,,,,,,,,,,,,," -189",",,7,0800","  135",",,7"
"USC00143100","2018-01-03","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  -28",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,," -122",",,7,0800","  232",",,7"
"USC00143100","2018-01-04","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","   11",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,," -122",",,7,0800","   63",",,7"
"USC00143100","2018-01-05","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","   67",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0800","  116",",,7"
"USC00143100","2018-01-06","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2018-01-07","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2018-01-08","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  117",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0800","  391",",,7"
"USC00143100","2018-01-09","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800","  188",",,7"
"USC00143100","2018-01-10","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800","  235",",,7"
"USC00143100","2018-01-11","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","   25",",,7,0800","   25",",,7","   25",",,7","  189",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,," -111",",,7,0800","  225",",,7"
"USC00143100","2018-01-12","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","   25",",,7","  -61",",,7"," -172",",,7",,,,,,,,,,,,,,,,,,,,,,," -172",",,7,0800","   90",",,7"
"USC00143100","2018-01-16","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US",,,"    0",",,7","    0",",,7","   72",",,7"," -194",",,7",,,"    4",",,7",,,,,,,,,"   25",",,7",,,,,,,,," -189",",,7,0800","  483",",,7"
"USC00143100","2018-01-17","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","   72",",,7"," -194",",,7",,,,,,,,,,,,,,,,,,,,,,," -161",",,7,0800","   89",",,7"
"USC00143100","2018-01-18","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","   17",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,,,,,," -106",",,7,0800","  175",",,7"
"USC00143100","2018-01-19","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  106",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800","  150",",,7"
"USC00143100","2018-01-22","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US",,,"    0",",,7","    0",",,7","  144",",,7","  -39",",,7",,,"    3",",,7",,,,,,,,,"   25",",,7",,,,,,,,,"    0",",,7,0800","  385",",,7"
"USC00143100","2018-01-23","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","   25",",,7,0800","    0",",,7","    0",",,7","   22",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0800","  153",",,7"
"USC00143100","2018-01-24","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2018-01-25","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800","  372",",,7"
"USC00143100","2018-01-26","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800","  414",",,7"
"USC00143100","2018-01-27","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2018-01-28","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2018-01-29","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0800","  452",",,7"
"USC00143100","2018-01-30","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","   17",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800","  180",",,7"
"USC00143100","2018-01-31","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800","  277",",,7"
"USC00143100","2018-02-01","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  144",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0800","   98",",,7"
"USC00143100","2018-02-05","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US",,,,,"   25",",,7","  161",",,7"," -167",",,7",,,"    4",",,7",,,,,,,,,"   25",",,7",,,,,,,,," -122",",,7,0800","  779",",,7"
"USC00143100","2018-02-06","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800",,,"   25",",,7","  -28",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,," -133",",,7,0800","  143",",,7"
"USC00143100","2018-02-07","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","   13",",,7,0800",,,"   51",",,7","  -56",",,7"," -178",",,7",,,,,,,,,,,,,,,,,,,,,,," -144",",,7,0800","   68",",,7"
"USC00143100","2018-02-08","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800",,,"   51",",,7","  -44",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0800","   80",",,7"
"USC00143100","2018-02-09","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800",,,"    0","T,,7","   50",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0800","  122",",,7"
"USC00143100","2018-02-12","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US",,,,,"   25",",,7","  -22",",,7"," -161",",,7",,,"    3",",,7",,,,,,,,,"   30",",,7",,,,,,,,," -128",",,7,0800","  417",",,7"
"USC00143100","2018-02-13","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0","T,,7","   22",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800","  241",",,7"
"USC00143100","2018-02-14","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  196",",,7"
"USC00143100","2018-02-15","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800","   97",",,7"
"USC00143100","2018-02-20","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US",,,"    0",",,7","    0",",,7","  183",",,7"," -100",",,7",,,"    5",",,7",,,,,,,,,"    0","T,,7",,,,,,,,,"  -94",",,7,0800"," 1048",",,7"
"USC00143100","2018-02-21","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  -22",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,,,," -156",",,7,0800","   93",",,7"
"USC00143100","2018-02-22","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    5",",,7,0800","    0","T,,7","    0","T,,7","  -11",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0800","  129",",,7"
"USC00143100","2018-02-23","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  -22",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -89",",,7,0800","   58",",,7"
"USC00143100","2018-02-24","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2018-02-25","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2018-02-26","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  106",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0800","  436",",,7"
"USC00143100","2018-02-27","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800","  351",",,7"
"USC00143100","2018-02-28","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800","  159",",,7"
"USC00143100","2018-03-01","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","   78",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0800","   80",",,7"
"USC00143100","2018-03-02","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  122",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800","  137",",,7"
"USC00143100","2018-03-03","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2018-03-04","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2018-03-05","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800"," 1342",",,7"
"USC00143100","2018-03-06","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2018-03-07","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00143100","2018-03-08","39.5038","-98.315","457.2","GLEN ELDER LAKE, KS US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
