"USW00003951","2018-05-07","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  294",",,7","  144",",,7",,,,,,,,,,,,,,,,,"  194",",,7,0900",,,,,,,,,,,,,"  222",",,7",,,,,"  272",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-08","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  311",",,7","  183",",,7",,,,,,,,,,,,,,,,,"  233",",,7,0900",,,,,,,,,,,,,"  217",",,7",,,,,"  278",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-09","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  306",",,7","  172",",,7",,,,,,,,,,,,,,,,,"  294",",,7,0900",,,,,,,,,,,,,"  211",",,7",,,,,"  267",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-10","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  300",",,7","  161",",,7",,,,,,,,,,,,,,,,,"  189",",,7,0900",,,,,,,,,,,,,"  239",",,7",,,,,"  283",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-11","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  294",",,7","  178",",,7",,,,,,,,,,,,,,,,,"  211",",,7,0900",,,,,,,,,,,,,"  250",",,7",,,,,"  306",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-12","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  300",",,7","  206",",,7",,,,,,,,,,,,,,,,,"  228",",,7,0900",,,,,,,,,,,,,"  239",",,7",,,,,"  283",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-13","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  306",",,7","  206",",,7",,,,,,,,,,,,,,,,,"  283",",,7,0900",,,,,,,,,,,,,"  261",",,7",,,,,"  289",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-14","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  306",",,7","  194",",,7",,,,,,,,,,,,,,,,,"  217",",,7,0900",,,,,,,,,,,,,"  256",",,7",,,,,"  294",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-15","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  300",",,7","  167",",,7",,,,,,,,,,,,,,,,,"  217",",,7,0900",,,,,,,,,,,,,"  256",",,7",,,,,"  400",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-16","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  317",",,7","  172",",,7",,,,,,,,,,,,,,,,,"  206",",,7,0900",,,,,,,,,,,,,"  261",",,7",,,,,"  300",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-17","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  328",",,7","  183",",,7",,,,,,,,,,,,,,,,,"  233",",,7,0900",,,,,,,,,,,,,"  294",",,7",,,,,"  311",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-18","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  317",",,7","  233",",,7",,,,,,,,,,,,,,,,,"  272",",,7,0900",,,,,,,,,,,,,"  211",",,7",,,,,"  322",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-19","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  333",",,7","  211",",,7",,,,,,,,,,,,,,,,,"  261",",,7,0900",,,,,,,,,,,,,"  261",",,7",,,,,"  322",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-20","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  322",",,7","  200",",,7",,,,,,,,,,,,,,,,,"  250",",,7,0900",,,,,,,,,,,,,"  272",",,7",,,,,"  322",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-21","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","  152",",,7,0900","    0",",,7,","    0",",,7,0900","  311",",,7","  189",",,7",,,,,,,,,,,,,,,,,"  206",",,7,0900",,,,,,,,,,,,,"  261",",,7",,,,,"  317",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-22","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  311",",,7","  194",",,7",,,,,,,,,,,,,,,,,"  211",",,7,0900",,,,,,,,,,,,,"  261",",,7",,,,,"  311",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-23","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0","T,,7,0900","    0",",,7,","    0",",,7,0900","  311",",,7","  194",",,7",,,,,,,,,,,,,,,,,"  228",",,7,0900",,,,,,,,,,,,,"  267",",,7",,,,,"  300",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-24","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  317",",,7","  183",",,7",,,,,,,,,,,,,,,,,"  217",",,7,0900",,,,,,,,,,,,,"  256",",,7",,,,,"  306",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-25","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  317",",,7","  200",",,7",,,,,,,,,,,,,,,,,"  233",",,7,0900",,,,,,,,,,,,,"  267",",,7",,,,,"  317",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-26","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","   33",",,7,0900","    0",",,7,","    0",",,7,0900","  322",",,7","  211",",,7",,,,,,,,,,,,,,,,,"  250",",,7,0900",,,,,,,,,,,,,"  278",",,7",,,,,"  317",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-27","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0","T,,7,0900","    0",",,7,","    0",",,7,0900","  339",",,7","  194",",,7",,,,,,,,,,,,,,,,,"  256",",,7,0900",,,,,,,,,,,,,"  267",",,7",,,,,"  322",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-28","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  328",",,7","  211",",,7",,,,,,,,,,,,,,,,,"  256",",,7,0900",,,,,,,,,,,,,"  278",",,7",,,,,"  328",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-29","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  339",",,7","  206",",,7",,,,,,,,,,,,,,,,,"  244",",,7,0900",,,,,,,,,,,,,"  283",",,7",,,,,"  333",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-30","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  344",",,7","  228",",,7",,,,,,,,,,,,,,,,,"  289",",,7,0900",,,,,,,,,,,,,"  294",",,7",,,,,"  339",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-05-31","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  339",",,7","  228",",,7",,,,,,,,,,,,,,,,,"  228",",,7,0900",,,,,,,,,,,,,"  289",",,7",,,,,"  333",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-06-01","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  339",",,7","  222",",,7",,,,,,,,,,,,,,,,,"  272",",,7,0900",,,,,,,,,,,,,"  300",",,7",,,,,"  344",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003951","2018-06-02","32.3466","-94.6533","124.1","LONGVIEW 11 SE, TX US","    0",",,7,0900","    0",",,7,","    0",",,7,0900","  344",",,7","  228",",,7",,,,,,,,,,,,,,,,,"  278",",,7,0900",,,,,,,,,,,,,"  294",",,7",,,,,"  339",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
