"USC00217326","2018-04-10","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","   51",",,7,0800","    0",",,7","  -78",",,7",,,,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-11","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -17",",,7",,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-12","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","    0",",,7",,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-13","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","  117",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","    6",",,7",,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-14","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","  178",",,7,0800","    0","T,,7,0800","    0",",,7,0800","   33",",,7","  -22",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,"    1",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00217326","2018-04-15","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","  274",",,7,0800","  381",",,7,0800","  381",",,7,0800","  -22",",,7","  -67",",,7",,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-16","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    5",",,7,0800","   51",",,7,0800",,,"  -22",",,7","  -83",",,7",,,,,,,,,"  -78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-17","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800",,,"    0",",,7","  -89",",,7",,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-18","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800",,,"   28",",,7","  -56",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-19","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","   66",",,7,0800","   25",",,7,0800",,,"    0",",,7","  -72",",,7",,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-20","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800",,,"   72",",,7","  -72",",,7",,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-21","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800",,,"   56",",,7","  -50",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-22","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   83",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-23","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  122",",,7","  -11",",,7",,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-24","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   22",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-25","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","    0",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-26","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","   17",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-27","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   39",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-28","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","    0",",,7",,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-29","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","    6",",,7",,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-04-30","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   39",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-01","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","   36",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  111",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-02","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","   48",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   56",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-03","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   61",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-04","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  100",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-05","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  106",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-06","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  100",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-07","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  122",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-08","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  150",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-09","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","  292",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","  122",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-10","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   72",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-11","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","  272",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   61",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-12","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","   78",",,7","   61",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-13","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","   78",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-14","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   94",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-15","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  111",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-16","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  122",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-17","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  156",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-18","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  150",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-19","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","   83",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-20","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  150",",,7","   72",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00217326","2018-05-21","43.9904","-94.6123","326.1","ST. JAMES WWTP, MN US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   83",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
