"USC00187806","2018-03-03","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  106",",,7","   61",",,7",,,,,"   72",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-04","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","   94",",,7","   56",",,7",,,,,"   56",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-05","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","   72",",,7","    0",",,7",,,,,"   44",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-06","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0","T,,7,1700","    0",",,7,1700","    0",",,7,1700","   78",",,7","  -33",",,7",,,,,"   44",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-07","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","  241",",,7,1700","    0",",,7,1700","    0",",,7,1700","   61",",,7","   44",",,7",,,,,"   44",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-08","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","   61",",,7","   33",",,7",,,,,"   33",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-09","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","   78",",,7","   -6",",,7",,,,,"   44",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-10","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","   72",",,7","  -44",",,7",,,,,"   72",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-11","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","   94",",,7","  -61",",,7",,,,,"   78",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-12","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","   30",",,7,1700","    0",",,7,1700","    0",",,7,1700","   78",",,7","  -44",",,7",,,,,"   17",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-13","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","   38",",,7,1700","    0",",,7,1700","    0",",,7,1700","   72",",,7","    0",",,7",,,,,"   56",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-14","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","   56",",,7","    6",",,7",,,,,"   44",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-15","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  106",",,7","    0",",,7",,,,,"   89",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-16","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0",",,7,1700","    0","T,,7,1700","    0",",,7,1700","  100",",,7","  -28",",,7",,,,,"   61",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-17","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    5",",,7,1700","    0","T,,7,1700","    0",",,7,1700","   72",",,7","  -28",",,7",,,,,"   50",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-18","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  117",",,7","  -50",",,7",,,,,"  106",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-19","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  128",",,7","   -6",",,7",,,,,"  100",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-20","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","  241",",,7,1700","    0","T,,7,1700","    0","T,,7,1700","  100",",,7","    0",",,7",,,,,"    0",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-21","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","  152",",,7,1700","  127",",,7,1700","  127",",,7,1700","    0",",,7","    0",",,7",,,,,"    0",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-22","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","   25",",,7,1700","   25",",,7,1700","    0","T,,7,1700","   78",",,7","    0",",,7",,,,,"   78",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-23","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","   89",",,7","  -11",",,7",,,,,"   83",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-24","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","   89",",,7","    0",",,7",,,,,"   61",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-25","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0","T,,7,1700","    0",",,7,1700","    0",",,7,1700","   94",",,7","    0",",,7",,,,,"   72",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-26","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","   89",",,7","   -6",",,7",,,,,"   72",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-27","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    0","T,,7,1700","    0",",,7,1700","    0",",,7,1700","  144",",,7","  -22",",,7",,,,,"   67",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-28","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","    5",",,7,1700","    0",",,7,1700","    0",",,7,1700","  122",",,7","   44",",,7",,,,,"  111",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-29","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","   13",",,7,1700","    0",",,7,1700","    0",",,7,1700","  233",",,7","   61",",,7",,,,,"  217",",,7,1700",,,,,,,,,,,,,,,,
"USC00187806","2018-03-30","38.7152","-76.1907","3.0","ROYAL OAK 2 SSW, MD US","   25",",,7,1700","    0",",,7,1700","    0",",,7,1700","  228",",,7","  100",",,7",,,,,"  100",",,7,1700",,,,,,,,,,,,,,,,
