"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00473268","2018-07-19","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   20",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  144",",,7","  200",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-07-20","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","  124",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  189",",,7","  194",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-07-21","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   51",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  178",",,7","  183",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-07-22","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  178",",,7","  183",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-07-23","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  156",",,7","  183",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-07-24","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  161",",,7","  183",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-07-25","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   97",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  144",",,7","  172",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-07-26","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  150",",,7","  150",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-07-27","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","  133",",,7","  133",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-07-28","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  111",",,7","  161",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-07-29","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  133",",,7","  167",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-07-30","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  139",",,7","  161",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-07-31","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  139",",,7","  178",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-01","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   86",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  156",",,7","  172",",,7,2400",,,,,"    1",",,7",,,,,,,,
"USC00473268","2018-08-02","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","  139",",,7","  150",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-03","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  133",",,7","  189",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-04","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","  147",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  172",",,7","  222",",,7,2400",,,,,"    1",",,7",,,,,,,,
"USC00473268","2018-08-05","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  172",",,7","  233",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-06","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  194",",,7","  200",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-07","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  161",",,7","  167",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-08","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  156",",,7","  228",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-09","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  172",",,7","  178",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-10","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  156",",,7","  183",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-11","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  150",",,7","  178",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-12","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  156",",,7","  183",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-13","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  156",",,7","  206",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-14","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  178",",,7","  217",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-15","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  189",",,7","  194",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-16","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  194",",,7","  211",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-17","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  194",",,7","  200",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-18","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  150",",,7","  150",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-19","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  128",",,7","  178",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-20","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  172",",,7","  217",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-21","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","  124",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","  128",",,7","  128",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-22","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  106",",,7","  144",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-23","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  117",",,7","  167",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-24","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","  167",",,7","  178",",,7,2400",,,,,"    1",",,7",,,,,,,,
"USC00473268","2018-08-25","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   30",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  167",",,7","  172",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-26","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","  147",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  150",",,7","  194",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-27","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","  239",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  189",",,7","  200",",,7,2400",,,,,"    1",",,7",,,,,,,"    1",",,7"
"USC00473268","2018-08-28","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","  650",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  189",",,7","  189",",,7,2400",,,,,"    1",",,7",,,,,,,,
"USC00473268","2018-08-29","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  139",",,7","  144",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-30","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  106",",,7","  117",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-08-31","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  111",",,7","  217",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-01","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  194",",,7","  194",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-02","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   20",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  183",",,7","  189",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-03","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","  130",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  183",",,7","  194",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-04","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","  485",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  194",",,7","  239",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-05","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   99",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  161",",,7","  161",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-06","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","  100",",,7","  100",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-07","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   89",",,7","  128",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-08","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   89",",,7","  133",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-09","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   94",",,7","  106",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-10","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","   72",",,7","  122",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-11","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  100",",,7","  156",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-12","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  144",",,7","  144",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-13","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  128",",,7","  139",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-14","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  133",",,7","  183",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-15","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  156",",,7","  183",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-16","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  150",",,7","  206",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-17","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","  155",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  156",",,7","  156",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-18","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","  133",",,7","  150",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-19","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   23",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","  133",",,7","  150",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-20","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","  147",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  150",",,7","  200",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-21","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   61",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   56",",,7","   56",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-22","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","   39",",,7","  106",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-23","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","   61",",,7","  117",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-24","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","  117",",,7","  178",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-25","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   48",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  106",",,7","  106",",,7,2400",,,"    1",",,7",,,,,,,,,,
"USC00473268","2018-09-26","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  161",",,7","   72",",,7","   72",",,7,2400",,,"    1",",,7",,,,,,,,,,
"USC00473268","2018-09-27","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","   67",",,7","  122",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-28","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","   50",",,7","   61",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-29","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","   11",",,7","   56",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-09-30","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   56",",,7","   83",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-01","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","  269",",,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","   78",",,7","  106",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-02","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   89",",,7","  122",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-03","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  117",",,7","  183",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-04","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","   56",",,7","   78",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-05","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","   61",",,7","   94",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-06","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","   89",",,7","   89",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-07","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   30",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","   61",",,7","  111",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-08","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","  345",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  106",",,7","  178",",,7,2400",,,"    1",",,7",,,,,,,,,,
"USC00473268","2018-10-09","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","  198",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  106",",,7","  106",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-10","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","  231",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   83",",,7","   83",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-11","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","   28",",,7","   28",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-12","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   28",",,7","  -28",",,7","  -22",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-13","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","  -33",",,7","   72",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-14","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","   64",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   83",",,7","    6",",,7","   11",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-15","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   39",",,7","   -6",",,7","    0",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-16","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","    0",",,7","   56",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-17","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","  -28",",,7","  -22",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-18","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","  -44",",,7","   83",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-19","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","   78",",,7","   78",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-20","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    8",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   78",",,7","    6",",,7","    6",",,7,2400",,,,,,,,,,,,,,
"USC00473268","2018-10-21","44.49824","-88.11205","207.9","GREEN BAY WEATHER FORECAST OFFICE, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","  -22",",,7","   -6",",,7,2400",,,,,,,,,,,,,,
