"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00070278","2018-04-18","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  217",",,a","  -12",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-04-19","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  225",",,a","   11",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-04-20","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  236",",,a","   14",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-04-21","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  225",",,a","   70",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-04-22","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  198",",,a","   45",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-04-23","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","   50",",,a","  227",",,a","   20",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-04-24","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    5",",,a",,,"   25",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-04-25","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a",,,,,,,,,"    2",",,a",,,,,,,"  260",",,a"
"ASN00070278","2018-04-26","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  208",",,a",,,,,"    2",",,a",,,,,,,"   40",",,a",,
"ASN00070278","2018-04-27","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  156",",,a","   40",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-04-28","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  195",",,a","  -10",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-04-29","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  145",",,a","   30",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-04-30","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  200",",,a","  -15",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-01","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  232",",,a","  -30",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-02","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  183",",,a","   27",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-03","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  227",",,a","   -5",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-04","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","   24",",,a","  146",",,a","   85",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-05","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","   10",",,a","  195",",,a","  -20",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-06","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  187",",,a","  -40",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-07","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  200",",,a","  -48",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-08","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  210",",,a","   45",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-09","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  196",",,a","   10",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-10","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  137",",,a","   30",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-11","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  120",",,a","  -18",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-12","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","  106",",,a","  110",",,a","   32",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-13","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    4",",,a","  134",",,a","   54",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-14","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  142",",,a","   55",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-15","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  127",",,a","  -46",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-16","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  124",",,a","    7",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-17","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  150",",,a","  -50",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-18","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  165",",,a","  -13",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-19","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  160",",,a","  -40",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-20","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  155",",,a","  -55",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-21","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  164",",,a","   -5",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-22","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  183",",,a","  -14",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-23","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  210",",,a","   -3",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-24","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  143",",,a","   15",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-25","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  153",",,a","  -30",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-26","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    2",",,a","  170",",,a","  -45",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-27","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  163",",,a","  -60",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-28","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  164",",,a","   -5",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-29","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  150",",,a","  -41",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-30","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","   40",",,a","  113",",,a","    0",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-05-31","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","   88",",,a","  -25",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-06-01","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","   14",",,a","   80",",,a","   23",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-06-02","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    4",",,a","  167",",,a","   45",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-06-03","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","   10",",,a","  119",",,a","   55",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-06-04","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  116",",,a","   50",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-06-05","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  112",",,a","  -22",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-06-06","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","   14",",,a","  127",",,a","   12",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-06-07","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    4",",,a","  150",",,a","   35",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-06-08","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  135",",,a","   45",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-06-09","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","   18",",,a","  140",",,a","   58",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-06-10","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  135",",,a","    0",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-06-11","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  124",",,a","   -5",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-06-12","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  115",",,a","  -35",",,a",,,,,,,,,,,,,,
"ASN00070278","2018-06-13","-36.2318","149.1243","778.0","COOMA VISITORS CENTRE, AS","    0",",,a","  115",",,a","   17",",,a",,,,,,,,,,,,,,
