"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00489805","2018-06-13","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   61",",,7","  144",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-14","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  117",",,7","  244",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-15","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","   89",",,7","  150",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-16","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","  107",",,7,0800","    0",",,7","    0",",,7","  283",",,7","   83",",,7","  100",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-17","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","  231",",,7,0800","    0",",,7","    0",",,7","  178",",,7","  100",",,7","  100",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-18","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","   71",",,7,0800","    0",",,7","    0",",,7","  139",",,7","  100",",,7","  111",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-19","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    5",",,7,0800","    0",",,7","    0",",,7","  161",",,7","  106",",,7","  117",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-20","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    5",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   89",",,7","  111",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-21","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   83",",,7","  156",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-22","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","   51",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  100",",,7","  144",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-23","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","   28",",,7,0800","    0",",,7","    0",",,7","  200",",,7","  100",",,7","  172",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-24","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","  102",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   94",",,7","  106",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-25","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","   41",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   89",",,7","  128",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-26","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  111",",,7","  200",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-27","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  133",",,7","  167",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-28","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  139",",,7","  217",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-29","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  122",",,7","  167",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-06-30","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   83",",,7","  144",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-01","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","   79",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   72",",,7","  144",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-02","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  111",",,7","  194",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-03","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  111",",,7","  128",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-04","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","   36",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   67",",,7","  111",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-05","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  111",",,7","  167",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-06","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    5",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  139",",,7","  194",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-07","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  167",",,7","  239",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-08","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0","T,,7,0800","    0",",,7","    0",",,7","  383",",,7","  183",",,7","  233",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-09","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  194",",,7","  206",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-10","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","  119",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  167",",,7","  217",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-11","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  178",",,7","  206",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-12","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    8",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  156",",,7","  172",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-13","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  144",",,7","  183",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-14","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  133",",,7","  217",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-15","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","   28",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  139",",,7","  144",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-16","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  144",",,7","  189",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-17","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","   41",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  128",",,7","  183",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-18","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","  132",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  133",",,7","  189",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-19","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  144",",,7","  222",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-20","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  106",",,7","  206",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-21","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  156",",,7","  206",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-22","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0","T,,7,0800","    0",",,7","    0",",,7","  344",",,7","  139",",,7","  200",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-23","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  100",",,7","  194",",,7,0800",,,,,,,,,,,,
"USC00489805","2018-07-24","43.7472","-105.733","1530.1","WRIGHT 12 W, WY US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","  128",",,7","  183",",,7,0800",,,,,,,,,,,,
