"USC00234705","2018-07-07","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  328",",,7","  200",",,7",,,,,"  200",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-08","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  311",",,7","  167",",,7",,,,,"  167",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-09","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  328",",,7","  167",",,7",,,,,"  211",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-10","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  333",",,7","  211",",,7",,,,,"  233",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-11","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  339",",,7","  211",",,7",,,,,"  211",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-12","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  367",",,7","  211",",,7",,,,,"  239",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-13","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","   36",",,7,0630","    0",",,7","    0",",,7","  356",",,7","  228",",,7",,,,,"  233",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-14","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  344",",,7","  233",",,7",,,,,"  244",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-15","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","   18",",,7,0630","    0",",,7","    0",",,7","  317",",,7","  217",",,7",,,,,"  228",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-16","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0","T,,7,0630","    0",",,7","    0",",,7","  333",",,7","  217",",,7",,,,,"  217",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-17","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  339",",,7","  200",",,7",,,,,"  206",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-18","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","   23",",,7,0630","    0",",,7","    0",",,7","  306",",,7","  206",",,7",,,,,"  228",",,7,0630","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-19","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  322",",,7","  217",",,7",,,,,"  217",",,7,0630","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-20","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","  132",",,7,0630","    0",",,7","    0",",,7","  367",",,7","  200",",,7",,,,,"  206",",,7,0630",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00234705","2018-07-21","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","   10",",,7,0630","    0",",,7","    0",",,7","  339",",,7","  194",",,7",,,,,"  194",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-22","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  328",",,7","  178",",,7",,,,,"  178",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-23","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  317",",,7","  178",",,7",,,,,"  178",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-24","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  294",",,7","  178",",,7",,,,,"  189",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-25","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  328",",,7","  172",",,7",,,,,"  178",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-26","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  339",",,7","  172",",,7",,,,,"  211",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-27","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","   46",",,7,0630","    0",",,7","    0",",,7","  244",",,7","  150",",,7",,,,,"  156",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-28","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  311",",,7","  156",",,7",,,,,"  200",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-29","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0","T,,7,0630","    0",",,7","    0",",,7","  306",",,7","  183",",,7",,,,,"  194",",,7,0630",,,,,,,,,,,,,,,,,,,,
"USC00234705","2018-07-30","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","   53",",,7,0630","    0",",,7","    0",",,7","  294",",,7","  183",",,7",,,,,"  183",",,7,0630","    1",",,7","    1",",,7",,,,,,,,,,,,,,,,
"USC00234705","2018-07-31","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0","T,,7,0630","    0",",,7","    0",",,7","  256",",,7","  156",",,7",,,,,"  156",",,7,0630","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00234705","2018-08-01","37.5984","-94.2842","293.5","LAMAR 7 N, MO US","    0",",,7,0630","    0",",,7","    0",",,7","  294",",,7","  150",",,7",,,,,"  156",",,7,0630",,,,,,,,,,,,,,,,,,,,
