"USC00235492","2018-07-07","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  289",",,7","  144",",,7",,,,,,,,,"  144",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-08","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  289",",,7","  128",",,7",,,,,,,,,"  128",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-09","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  306",",,7","  122",",,7",,,,,,,,,"  172",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-10","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  361",",,7","  167",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-11","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  339",",,7","  194",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-12","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  339",",,7","  183",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-13","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  361",",,7","  178",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-14","40.4575","-92.1822","234.7","MEMPHIS, MO US","   61",",,7,0600","    0",",,7","    0",",,7,0600","  378",",,7","  206",",,7",,,,,,,,,"  206",",,7,0600",,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00235492","2018-07-15","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  328",",,7","  206",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-16","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  333",",,7","  206",",,7",,,,,,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-17","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  322",",,7","  167",",,7",,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-18","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  317",",,7","  161",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-19","40.4575","-92.1822","234.7","MEMPHIS, MO US","   13",",,7,0600","    0",",,7","    0",",,7,0600","  322",",,7","  194",",,7",,,,,,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-20","40.4575","-92.1822","234.7","MEMPHIS, MO US","  137",",,7,0600","    0",",,7","    0",",,7,0600","  322",",,7","  200",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,"    1",",,7",,,,,,,,,,,,
"USC00235492","2018-07-21","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  289",",,7","  189",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-22","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  283",",,7","  178",",,7",,,,,,,,,"  178",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-23","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  256",",,7","  172",",,7",,,,,,,,,"  172",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-24","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  300",",,7","  167",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-25","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  311",",,7","  139",",,7",,,,,,,,,"  139",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-26","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  306",",,7","  139",",,7",,,,,,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-27","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  289",",,7","  133",",,7",,,,,,,,,"  133",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-28","40.4575","-92.1822","234.7","MEMPHIS, MO US","    0",",,7,0600","    0",",,7","    0",",,7,0600","  272",",,7","  128",",,7",,,,,,,,,"  139",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-29","40.4575","-92.1822","234.7","MEMPHIS, MO US","   89",",,7,0600","    0",",,7","    0",",,7,0600","  272",",,7","  128",",,7",,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-30","40.4575","-92.1822","234.7","MEMPHIS, MO US","   97",",,7,0600","    0",",,7","    0",",,7,0600","  222",",,7","  133",",,7",,,,,,,,,"  133",",,7,0600",,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00235492","2018-07-31","40.4575","-92.1822","234.7","MEMPHIS, MO US","   38",",,7,0600","    0",",,7","    0",",,7,0600","  267",",,7","  128",",,7",,,,,,,,,"  150",",,7,0600",,,,,,,,,,,,,,,,,,,,,,
