"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00133210","2018-04-01","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   -3",",,E"," -121",",,E"
"NOE00133210","2018-04-02","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   -1",",,E"," -101",",,E"
"NOE00133210","2018-04-03","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","    6",",,E","  -27",",,E"
"NOE00133210","2018-04-04","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   -3",",,E","  -52",",,E"
"NOE00133210","2018-04-05","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","    7",",,E","  -63",",,E"
"NOE00133210","2018-04-06","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","    5",",,E","  -42",",,E"
"NOE00133210","2018-04-07","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","    2",",,E","  -23",",,E"
"NOE00133210","2018-04-08","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   -3",",,E","  -64",",,E"
"NOE00133210","2018-04-09","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","    0",",,E","  -99",",,E"
"NOE00133210","2018-04-10","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","    7",",,E","  -94",",,E"
"NOE00133210","2018-04-11","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   35",",,E","    0",",,E"
"NOE00133210","2018-04-12","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   31",",,E","   17",",,E"
"NOE00133210","2018-04-13","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   48",",,E","    7",",,E"
"NOE00133210","2018-04-14","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   51",",,E","   -4",",,E"
"NOE00133210","2018-04-15","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   44",",,E","  -33",",,E"
"NOE00133210","2018-04-16","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   26",",,E","  -43",",,E"
"NOE00133210","2018-04-17","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   36",",,E","  -32",",,E"
"NOE00133210","2018-04-18","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   42",",,E","   -5",",,E"
"NOE00133210","2018-04-19","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","    5",",,E","  -48",",,E"
"NOE00133210","2018-04-20","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","    0",",,E","  -90",",,E"
"NOE00133210","2018-04-21","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","    1",",,E","  -79",",,E"
"NOE00133210","2018-04-22","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   21",",,E"," -104",",,E"
"NOE00133210","2018-04-23","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   41",",,E","  -30",",,E"
"NOE00133210","2018-04-24","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   42",",,E","   22",",,E"
"NOE00133210","2018-04-25","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   42",",,E","   13",",,E"
"NOE00133210","2018-04-26","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   45",",,E","    9",",,E"
"NOE00133210","2018-04-27","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   27",",,E","   -4",",,E"
"NOE00133210","2018-04-28","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","    1",",,E","  -12",",,E"
"NOE00133210","2018-04-29","70.0653","29.8353","39.0","VADSO LUFTHAVN, NO","   12",",,E","  -37",",,E"
