"USC00418059","2018-03-16","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,H,0700",,,,,"  289",",,H","  189",",,H",,,,,,,,,,,,,,,,,"  217",",,H,0700",,
"USC00418059","2018-03-17","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,H,0700",,,,,"  322",",,H","  206",",,H",,,,,,,,,,,,,,,,,"  222",",,H,0700",,
"USC00418059","2018-03-18","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,H,0700",,,,,"  333",",,H","  222",",,H",,,,,,,,,,,,,,,,,"  233",",,H,0700",,
"USC00418059","2018-03-20","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    3",",,H,0700",,,,,"  317",",,H","  144",",,H",,,,,,,,,,,,,,,,,"  156",",,H,0700",,
"USC00418059","2018-03-21","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,H,0700",,,,,"  278",",,H","  156",",,H",,,,,,,,,,,,,,,,,"  183",",,H,0700",,
"USC00418059","2018-03-22","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,H,0700",,,,,"  278",",,H","  122",",,H",,,,,,,,,,,,,,,,,"  172",",,H,0700",,
"USC00418059","2018-03-23","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,H,0700",,,,,"  289",",,H","  139",",,H",,,,,,,,,,,,,,,,,"  217",",,H,0700",,
"USC00418059","2018-03-24","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,H,0700",,,,,"  306",",,H","  217",",,H",,,,,,,,,,,,,,,,,"  233",",,H,0700",,
"USC00418059","2018-03-25","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,H,0700",,,,,"  317",",,H","  217",",,H",,,,,,,,,,,,,,,,,"  217",",,H,0700",,
"USC00418059","2018-03-26","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,H,0700",,,,,"  322",",,H","  211",",,H",,,,,,,,,,,,,,,,,,,,
"USC00418059","2018-03-27","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,H,0700",,,,,"  322",",,H",,,,,,,,,,,,,,,,,,,,,,
"USC00418059","2018-03-28","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,H,0700",,,,,"  333",",,H","  233",",,H",,,,,,,,,,,,,,,,,"  233",",,H,0700",,
"USC00418059","2018-03-29","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","   23",",,H,0700",,,,,"  311",",,H","  189",",,H",,,,,,,,,,,,,,,,,"  189",",,H,0700",,
"USC00418059","2018-03-30","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","   20",",,H,0700",,,,,"  322",",,H","  144",",,H",,,,,,,,,,,,,,,,,"  161",",,H,0700",,
"USC00418059","2018-03-31","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,H,0700",,,,,"  272",",,H","  161",",,H",,,,,,,,,,,,,,,,,"  161",",,H,0700",,
"USC00418059","2018-04-01","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,7,0700",,,,,"  317",",,7","  156",",,7",,,,,"   91",",,7,0700",,,,,,,"  178",",,7","  328",",,7","  200",",,7,0700","  201",",,7"
"USC00418059","2018-04-02","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,7,0700",,,,,"  328",",,7","  200",",,7",,,,,"   89",",,7,0700",,,,,,,"  189",",,7","  333",",,7","  228",",,7,0700","  335",",,7"
"USC00418059","2018-04-03","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,7,0700",,,,,"  311",",,7","  228",",,7",,,,,"   99",",,7,0700",,,,,,,"  217",",,7","  317",",,7","  233",",,7,0700","  444",",,7"
"USC00418059","2018-04-04","26.2655","-97.8713","15.2","SANTA ROSA 3 WNW, TX US","    0",",,7,0700",,,,,"  311",",,7","  206",",,7",,,,,"   69",",,7,0700",,,,,,,"  217",",,7","  300",",,7","  206",",,7,0700","  211",",,7"
