"USC00110137","2018-07-05","38.86702","-90.14886","132.6","ALTON MELVIN PRICE LOCK AND DAM, IL US","    0",",,7,0700",,,,,"  328",",,7","  233",",,7",,,,,"  272",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00110137","2018-07-06","38.86702","-90.14886","132.6","ALTON MELVIN PRICE LOCK AND DAM, IL US","    0",",,7,0700",,,,,"  339",",,7",,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00110137","2018-07-07","38.86702","-90.14886","132.6","ALTON MELVIN PRICE LOCK AND DAM, IL US","    0",",,7,0700",,,,,"  339",",,7","  172",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00110137","2018-07-08","38.86702","-90.14886","132.6","ALTON MELVIN PRICE LOCK AND DAM, IL US","    0",",,7,0700",,,,,,,"  172",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00110137","2018-07-09","38.86702","-90.14886","132.6","ALTON MELVIN PRICE LOCK AND DAM, IL US","    0",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  178",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00110137","2018-07-10","38.86702","-90.14886","132.6","ALTON MELVIN PRICE LOCK AND DAM, IL US","    0",",,7,0700",,,,,"  317",",,7","  239",",,7",,,,,"  267",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00110137","2018-07-11","38.86702","-90.14886","132.6","ALTON MELVIN PRICE LOCK AND DAM, IL US","    0",",,7,0700",,,,,"  339",",,7","  239",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00110137","2018-07-12","38.86702","-90.14886","132.6","ALTON MELVIN PRICE LOCK AND DAM, IL US","    0",",,7,0700",,,,,"  339",",,7","  233",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00110137","2018-07-13","38.86702","-90.14886","132.6","ALTON MELVIN PRICE LOCK AND DAM, IL US","    0",",,7,0700",,,,,"  306",",,7","  228",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00110137","2018-07-14","38.86702","-90.14886","132.6","ALTON MELVIN PRICE LOCK AND DAM, IL US","    0",",,7,0700",,,,,"  322",",,7","  222",",,7",,,,,"  267",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
