"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00384896","2018-07-30","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  206",",,7","  217",",,7,0700"
"USC00384896","2018-07-31","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  211",",,7","  222",",,7,0700"
"USC00384896","2018-08-01","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   71",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  200",",,7","  217",",,7,0700"
"USC00384896","2018-08-02","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","  165",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  217",",,7","  228",",,7,0700"
"USC00384896","2018-08-03","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","  157",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  206",",,7","  222",",,7,0700"
"USC00384896","2018-08-04","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   36",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  200",",,7","  211",",,7,0700"
"USC00384896","2018-08-05","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  211",",,7","  217",",,7,0700"
"USC00384896","2018-08-06","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  211",",,7","  228",",,7,0700"
"USC00384896","2018-08-07","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   89",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  206",",,7","  211",",,7,0700"
"USC00384896","2018-08-08","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  211",",,7","  217",",,7,0700"
"USC00384896","2018-08-09","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  206",",,7","  222",",,7,0700"
"USC00384896","2018-08-10","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  200",",,7","  211",",,7,0700"
"USC00384896","2018-08-11","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  206",",,7","  211",",,7,0700"
"USC00384896","2018-08-12","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  206",",,7","  217",",,7,0700"
"USC00384896","2018-08-13","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  206",",,7","  211",",,7,0700"
"USC00384896","2018-08-14","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  183",",,7","  200",",,7,0700"
"USC00384896","2018-08-15","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  172",",,7","  189",",,7,0700"
"USC00384896","2018-08-16","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  189",",,7","  217",",,7,0700"
"USC00384896","2018-08-17","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  211",",,7","  222",",,7,0700"
"USC00384896","2018-08-18","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  222",",,7","  250",",,7,0700"
"USC00384896","2018-08-19","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   30",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  222",",,7","  244",",,7,0700"
"USC00384896","2018-08-20","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  217",",,7","  228",",,7,0700"
"USC00384896","2018-08-21","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  222",",,7","  222",",,7,0700"
"USC00384896","2018-08-22","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  211",",,7","  217",",,7,0700"
"USC00384896","2018-08-23","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  200",",,7","  206",",,7,0700"
"USC00384896","2018-08-24","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  139",",,7","  161",",,7,0700"
"USC00384896","2018-08-25","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  139",",,7","  178",",,7,0700"
"USC00384896","2018-08-26","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  161",",,7","  167",",,7,0700"
"USC00384896","2018-08-27","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  167",",,7","  194",",,7,0700"
"USC00384896","2018-08-28","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  194",",,7","  217",",,7,0700"
"USC00384896","2018-08-29","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  206",",,7","  222",",,7,0700"
"USC00384896","2018-08-30","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7",,,"  222",",,7,0700"
"USC00384896","2018-08-31","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  189",",,7","  194",",,7,0700"
"USC00384896","2018-09-01","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  194",",,7","  222",",,7,0700"
"USC00384896","2018-09-02","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  356",",,7","  206",",,7","  228",",,7,0700"
"USC00384896","2018-09-03","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  189",",,7","  206",",,7,0700"
"USC00384896","2018-09-04","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  206",",,7","  222",",,7,0700"
"USC00384896","2018-09-05","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  206",",,7","  217",",,7,0700"
"USC00384896","2018-09-06","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  206",",,7","  211",",,7,0700"
"USC00384896","2018-09-07","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  200",",,7","  217",",,7,0700"
"USC00384896","2018-09-08","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  356",",,7","  189",",,7","  194",",,7,0700"
"USC00384896","2018-09-09","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  194",",,7","  217",",,7,0700"
"USC00384896","2018-09-10","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  206",",,7","  217",",,7,0700"
"USC00384896","2018-09-11","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   61",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  206",",,7","  211",",,7,0700"
"USC00384896","2018-09-12","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  194",",,7","  211",",,7,0700"
"USC00384896","2018-09-13","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  211",",,7","  233",",,7,0700"
"USC00384896","2018-09-14","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  233",",,7","  244",",,7,0700"
"USC00384896","2018-09-15","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  244",",,7","  256",",,7,0700"
"USC00384896","2018-09-16","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","  381",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  211",",,7","  217",",,7,0700"
"USC00384896","2018-09-17","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   76",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  200",",,7","  206",",,7,0700"
"USC00384896","2018-09-18","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  194",",,7","  206",",,7,0700"
"USC00384896","2018-09-19","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  178",",,7","  194",",,7,0700"
"USC00384896","2018-09-20","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  178",",,7","  183",",,7,0700"
"USC00384896","2018-09-21","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  178",",,7","  189",",,7,0700"
"USC00384896","2018-09-22","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  178",",,7","  183",",,7,0700"
"USC00384896","2018-09-23","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  172",",,7","  172",",,7,0700"
"USC00384896","2018-09-24","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  172",",,7","  206",",,7,0700"
"USC00384896","2018-09-25","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  206",",,7","  211",",,7,0700"
"USC00384896","2018-09-26","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  183",",,7","  189",",,7,0700"
"USC00384896","2018-09-27","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   36",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  189",",,7","  200",",,7,0700"
"USC00384896","2018-09-28","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   51",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  200",",,7","  206",",,7,0700"
"USC00384896","2018-09-29","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  206",",,7","  256",",,7,0700"
"USC00384896","2018-09-30","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","  130",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  206",",,7","  211",",,7,0700"
"USC00384896","2018-10-01","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  161",",,7","  172",",,7,0700"
"USC00384896","2018-10-02","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  156",",,7","  156",",,7,0700"
"USC00384896","2018-10-03","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  156",",,7","  167",",,7,0700"
"USC00384896","2018-10-04","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  167",",,7","  178",",,7,0700"
"USC00384896","2018-10-05","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  172",",,7","  178",",,7,0700"
"USC00384896","2018-10-06","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  178",",,7","  189",",,7,0700"
"USC00384896","2018-10-07","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  189",",,7","  206",",,7,0700"
"USC00384896","2018-10-08","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  206",",,7","  217",",,7,0700"
"USC00384896","2018-10-09","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  194",",,7","  194",",,7,0700"
"USC00384896","2018-10-10","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   56",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  194",",,7","  222",",,7,0700"
"USC00384896","2018-10-11","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","  500",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  217",",,7","  228",",,7,0700"
"USC00384896","2018-10-12","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","  104",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  106",",,7","  106",",,7,0700"
"USC00384896","2018-10-13","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  106",",,7","  111",",,7,0700"
"USC00384896","2018-10-14","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  111",",,7","  139",",,7,0700"
"USC00384896","2018-10-15","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  139",",,7","  144",",,7,0700"
"USC00384896","2018-10-16","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  139",",,7","  206",",,7,0700"
"USC00384896","2018-10-17","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  189",",,7","  189",",,7,0700"
"USC00384896","2018-10-18","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  106",",,7","  111",",,7,0700"
"USC00384896","2018-10-19","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   56",",,7","   61",",,7,0700"
"USC00384896","2018-10-20","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   56",",,7","  161",",,7,0700"
"USC00384896","2018-10-21","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   78",",,7","   78",",,7,0700"
"USC00384896","2018-10-22","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","    6",",,7","    6",",,7,0700"
"USC00384896","2018-10-23","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","    6",",,7","   56",",,7,0700"
"USC00384896","2018-10-24","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","   33",",,7","   39",",,7,0700"
"USC00384896","2018-10-25","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","   39",",,7","   56",",,7,0700"
"USC00384896","2018-10-26","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","  152",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   56",",,7","   72",",,7,0700"
"USC00384896","2018-10-27","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","  175",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   72",",,7","  139",",,7,0700"
"USC00384896","2018-10-28","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","   50",",,7","  117",",,7,0700"
"USC00384896","2018-10-29","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","   78",",,7","   78",",,7,0700"
"USC00384896","2018-10-30","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   39",",,7","   44",",,7,0700"
"USC00384896","2018-10-31","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   39",",,7","   44",",,7,0700"
"USC00384896","2018-11-01","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   44",",,7","  128",",,7,0700"
"USC00384896","2018-11-02","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   43",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  128",",,7","  167",",,7,0700"
"USC00384896","2018-11-03","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   89",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   44",",,7","   72",",,7,0700"
"USC00384896","2018-11-04","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","   17",",,7","   44",",,7,0700"
"USC00384896","2018-11-05","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   41",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   44",",,7","  128",",,7,0700"
"USC00384896","2018-11-06","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","  128",",,7","  194",",,7,0700"
"USC00384896","2018-11-07","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   72",",,7","   83",",,7,0700"
"USC00384896","2018-11-08","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","  155",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   83",",,7","  133",",,7,0700"
"USC00384896","2018-11-09","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","  130",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","  111",",,7","  111",",,7,0700"
"USC00384896","2018-11-10","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   67",",,7","   83",",,7,0700"
"USC00384896","2018-11-11","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","  -11",",,7","   50",",,7,0700"
"USC00384896","2018-11-12","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   41",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   44",",,7","   44",",,7,0700"
"USC00384896","2018-11-13","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","  409",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","   44",",,7","   67",",,7,0700"
"USC00384896","2018-11-14","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   67",",,7","   78",",,7,0700"
"USC00384896","2018-11-15","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","  536",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","   22",",,7","   22",",,7,0700"
"USC00384896","2018-11-16","34.16875","-81.9029","128.6","LAKE GREENWOOD, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7","  -17",",,7","   -6",",,7,0700"
