"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FIE00146582","2018-03-26","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","  -44",",,E"," -153",",,E"
"FIE00146582","2018-03-27","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","  -33",",,E"," -111",",,E"
"FIE00146582","2018-03-28","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","  -21",",,E"," -119",",,E"
"FIE00146582","2018-03-29","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","  -14",",,E","  -61",",,E"
"FIE00146582","2018-03-30","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   -8",",,E"," -119",",,E"
"FIE00146582","2018-03-31","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","    2",",,E","  -83",",,E"
"FIE00146582","2018-04-01","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   -1",",,E"," -103",",,E"
"FIE00146582","2018-04-02","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","    4",",,E"," -105",",,E"
"FIE00146582","2018-04-03","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","  -12",",,E","  -58",",,E"
"FIE00146582","2018-04-04","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   16",",,E","  -34",",,E"
"FIE00146582","2018-04-05","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   10",",,E","  -55",",,E"
"FIE00146582","2018-04-06","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   -1",",,E","  -30",",,E"
"FIE00146582","2018-04-07","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   19",",,E","  -52",",,E"
"FIE00146582","2018-04-08","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   -1",",,E","  -90",",,E"
"FIE00146582","2018-04-09","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","  -12",",,E","  -75",",,E"
"FIE00146582","2018-04-10","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   21",",,E","  -77",",,E"
"FIE00146582","2018-04-11","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   48",",,E","  -38",",,E"
"FIE00146582","2018-04-12","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   62",",,E","  -22",",,E"
"FIE00146582","2018-04-13","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   79",",,E","  -44",",,E"
"FIE00146582","2018-04-14","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   87",",,E","  -18",",,E"
"FIE00146582","2018-04-15","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   51",",,E","   -9",",,E"
"FIE00146582","2018-04-16","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   82",",,E","  -13",",,E"
"FIE00146582","2018-04-17","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   86",",,E","  -30",",,E"
"FIE00146582","2018-04-18","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   91",",,E","  -26",",,E"
"FIE00146582","2018-04-19","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   47",",,E","  -18",",,E"
"FIE00146582","2018-04-20","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","  -12",",,E","  -52",",,E"
"FIE00146582","2018-04-21","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   -5",",,E","  -47",",,E"
"FIE00146582","2018-04-22","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   21",",,E","  -46",",,E"
"FIE00146582","2018-04-23","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   46",",,E","  -50",",,E"
"FIE00146582","2018-04-24","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   69",",,E","   19",",,E"
"FIE00146582","2018-04-25","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   42",",,E","    4",",,E"
"FIE00146582","2018-04-26","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   34",",,E","    8",",,E"
"FIE00146582","2018-04-27","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   49",",,E","   -3",",,E"
"FIE00146582","2018-04-28","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   63",",,E","    2",",,E"
"FIE00146582","2018-04-29","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   25",",,E","  -21",",,E"
"FIE00146582","2018-04-30","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   37",",,E","  -36",",,E"
"FIE00146582","2018-05-01","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   65",",,E","  -34",",,E"
"FIE00146582","2018-05-02","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   66",",,E","  -14",",,E"
"FIE00146582","2018-05-03","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   76",",,E","    5",",,E"
"FIE00146582","2018-05-04","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   50",",,E","   -3",",,E"
"FIE00146582","2018-05-05","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   51",",,E","  -10",",,E"
"FIE00146582","2018-05-06","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","  116",",,E","   12",",,E"
"FIE00146582","2018-05-07","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   78",",,E","   -7",",,E"
"FIE00146582","2018-05-08","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","   95",",,E","   -3",",,E"
"FIE00146582","2018-05-09","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","  146",",,E","   27",",,E"
"FIE00146582","2018-05-10","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","  188",",,E","   65",",,E"
"FIE00146582","2018-05-11","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","  206",",,E","   82",",,E"
"FIE00146582","2018-05-12","68.4775","28.3053","253.0","INARI RAJAJOOSEPPI, FI","  184",",,E","   56",",,E"
