"USC00294009","2018-07-06","32.9202","-107.5656","1605.4","HILLSBORO, NM US","    3",",,7,1900",,,,,"  306",",,7","  178",",,7",,,,,,,,,"  289",",,7,1900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00294009","2018-07-07","32.9202","-107.5656","1605.4","HILLSBORO, NM US","    0","T,,7,1900",,,,,"  322",",,7","  156",",,7",,,,,,,,,"  222",",,7,1900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00294009","2018-07-08","32.9202","-107.5656","1605.4","HILLSBORO, NM US","    0",",,7,1900",,,,,"  311",",,7","  150",",,7",,,,,,,,,"  272",",,7,1900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00294009","2018-07-09","32.9202","-107.5656","1605.4","HILLSBORO, NM US","  165",",,7,1900",,,,,"  272",",,7","  144",",,7",,,,,,,,,"  200",",,7,1900",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00294009","2018-07-10","32.9202","-107.5656","1605.4","HILLSBORO, NM US","   81",",,7,1900",,,,,"  283",",,7","  156",",,7",,,,,,,,,"  261",",,7,1900",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00294009","2018-07-11","32.9202","-107.5656","1605.4","HILLSBORO, NM US","    0","T,,7,1900",,,,,"  272",",,7","  161",",,7",,,,,,,,,"  256",",,7,1900",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00294009","2018-07-12","32.9202","-107.5656","1605.4","HILLSBORO, NM US","   74",",,7,1900",,,,,"  256",",,7","  167",",,7",,,,,,,,,"  233",",,7,1900",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00294009","2018-07-13","32.9202","-107.5656","1605.4","HILLSBORO, NM US","    0",",,7,1900",,,,,"  283",",,7","  172",",,7",,,,,,,,,"  256",",,7,1900",,,,,,,,,,,,,,,,,,,,,,,,
"USC00294009","2018-07-14","32.9202","-107.5656","1605.4","HILLSBORO, NM US","    5",",,7,1900",,,,,"  278",",,7","  172",",,7",,,,,,,,,"  233",",,7,1900",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00294009","2018-07-15","32.9202","-107.5656","1605.4","HILLSBORO, NM US","    0","T,,7,1900",,,,,"  317",",,7","  161",",,7",,,,,,,,,"  294",",,7,1900",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
