"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00148648","2018-07-14","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-07-15","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-07-16","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  356",",,7","  200",",,7",,,,,,,,,"  198",",,7,0700",,,,,,,,,,,,,"  222",",,7,0700","  122",",,7",,
"USC00148648","2018-07-17","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","  246",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  194",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,"  200",",,7,0700","   35",",,7",,
"USC00148648","2018-07-18","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","   48",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  200",",,7",,,,,,,,,"   76",",,7,0700",,,,,,,,,,,,,"  217",",,7,0700","   43",",,7",,
"USC00148648","2018-07-19","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","   18",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  206",",,7",,,,,,,,,"   58",",,7,0700",,,,,,,,,,,,,"  228",",,7,0700","   50",",,7",,
"USC00148648","2018-07-20","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  211",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,"  217",",,7,0700","   29",",,7",,
"USC00148648","2018-07-21","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  344",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-07-22","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  328",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-07-23","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  322",",,7","  211",",,7",,,"    3",",,7",,,,,"  239",",,7,0700",,,"   13",",,7",,,,,,,,,"  211",",,7,0700","  148",",,7",,
"USC00148648","2018-07-24","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  161",",,7",,,,,,,,,"   76",",,7,0700",,,,,,,,,,,,,"  161",",,7,0700","   45",",,7",,
"USC00148648","2018-07-25","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  161",",,7",,,,,,,,,"   84",",,7,0700",,,,,,,,,,,,,"  161",",,7,0700","   34",",,7",,
"USC00148648","2018-07-26","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","  157",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  161",",,7",,,,,,,,,"   91",",,7,0700",,,,,,,,,,,,,"  194",",,7,0700","   77",",,7",,
"USC00148648","2018-07-27","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  150",",,7",,,,,,,,,"   58",",,7,0700",,,,,,,,,,,,,"  156",",,7,0700","   27",",,7",,
"USC00148648","2018-07-28","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  294",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-07-29","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  306",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-07-30","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  261",",,7","  156",",,7",,,"    3",",,7",,,,,"  188",",,7,0700",,,"  533",",,7",,,,,,,,,"  194",",,7,0700","  122",",,7",,
"USC00148648","2018-07-31","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  144",",,7",,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,"  144",",,7,0700","   48",",,7",,
"USC00148648","2018-08-01","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  139",",,7",,,,,,,,,"   66",",,7,0700",,,,,,,,,,,,,"  144",",,7,0700","   16",",,7",,
"USC00148648","2018-08-02","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  144",",,7",,,,,,,,,"   66",",,7,0700",,,,,,,,,,,,,"  150",",,7,0700","   24",",,7",,
"USC00148648","2018-08-03","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  150",",,7",,,,,,,,,"   97",",,7,0700",,,,,,,,,,,,,"  194",",,7,0700","   77",",,7",,
"USC00148648","2018-08-04","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,,,,,"  339",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-08-05","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,,,,,"  350",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-08-06","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  361",",,7","  189",",,7",,,"    3",",,7",,,,,"  231",",,7,0700",,,"   64",",,7",,,,,,,,,"  200",",,7,0700","  241",",,7",,
"USC00148648","2018-08-07","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","   79",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  189",",,7",,,,,,,,,"   97",",,7,0700",,,,,,,,,,,,,"  189",",,7,0700","   32",",,7",,
"USC00148648","2018-08-08","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  178",",,7",,,,,,,,,"   46",",,7,0700",,,,,,,,,,,,,"  178",",,7,0700","   23",",,7",,
"USC00148648","2018-08-09","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","  191",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  156",",,7",,,,,,,,,"   76",",,7,0700",,,,,,,,,,,,,"  156",",,7,0700","   32",",,7",,
"USC00148648","2018-08-10","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  156",",,7",,,,,,,,,"   74",",,7,0700",,,,,,,,,,,,,"  189",",,7,0700","   13",",,7",,
"USC00148648","2018-08-11","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-08-12","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-08-13","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  150",",,7",,,,,,,,,"  196",",,7,0700",,,,,,,,,,,,,"  189",",,7,0700","   89",",,7",,
"USC00148648","2018-08-14","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","   43",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  189",",,7",,,,,,,,,"   25",",,7,0700",,,,,,,,,,,,,"  200",",,7,0700","   39",",,7",,
"USC00148648","2018-08-15","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","  114",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  167",",,7",,,,,,,,,"   23",",,7,0700",,,,,,,,,,,,,"  172",",,7,0700","   31",",,7",,
"USC00148648","2018-08-16","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  172",",,7",,,,,,,,,"   64",",,7,0700",,,,,,,,,,,,,"  178",",,7,0700","   29",",,7",,
"USC00148648","2018-08-17","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  161",",,7",,,,,,,,,"   53",",,7,0700",,,,,,,,,,,,,"  161",",,7,0700","   35",",,7",,
"USC00148648","2018-08-18","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,,,,,"  306",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-08-19","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,,,,,"  311",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-08-20","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  261",",,7","  167",",,7",,,"    3",",,7",,,,,"  150",",,7,0700",,,"  229",",,7",,,,,,,,,"  167",",,7,0700","  127",",,7",,
"USC00148648","2018-08-21","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  133",",,7",,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,"  133",",,7,0700","   64",",,7",,
"USC00148648","2018-08-22","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","  133",",,7",,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,"  150",",,7,0700","   27",",,7",,
"USC00148648","2018-08-23","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","  165",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","  150",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,"  189",",,7,0700","   56",",,7",,
"USC00148648","2018-08-24","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  178",",,7",,,,,,,,,"   36",",,7,0700",,,,,,,,,,,,,"  189",",,7,0700","   43",",,7",,
"USC00148648","2018-08-25","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,,,,,"  328",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-08-26","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,,,,,"  333",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-08-27","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  350",",,7","  222",",,7",,,"    3",",,7",,,,,"  170",",,7,0700",,,"   18",",,7",,,,,,,,,"  222",",,7,0700","  187",",,7",,
"USC00148648","2018-08-28","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  378",",,7","  217",",,7",,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,"  217",",,7,0700","   64",",,7",,
"USC00148648","2018-08-29","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  111",",,7",,,,,,,,,"   43",",,7,0700",,,,,,,,,,,,,"  117",",,7,0700","   79",",,7",,
"USC00148648","2018-08-30","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  111",",,7",,,,,,,,,"   38",",,7,0700",,,,,,,,,,,,,"  161",",,7,0700","   27",",,7",,
"USC00148648","2018-08-31","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  161",",,7",,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,"  183",",,7,0700","   51",",,7",,
"USC00148648","2018-09-01","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  333",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-09-02","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  317",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-09-03","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  272",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-09-04","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  244",",,7","  194",",,7",,,"    4",",,7",,,,,"  140",",,7,0700",,,"  335",",,7",,,,,,,,,"  211",",,7,0700","  566",",,7",,
"USC00148648","2018-09-05","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","  333",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  183",",,7",,,,,,,,,"   25",",,7,0700",,,,,,,,,,,,,"  189",",,7,0700","   98",",,7",,
"USC00148648","2018-09-06","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","   48",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","  178",",,7",,,,,,,,,"   23",",,7,0700",,,,,,,,,,,,,"  178",",,7,0700","   87",",,7",,
"USC00148648","2018-09-07","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","   23",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","  172",",,7",,,,,,,,,"   18",",,7,0700",,,,,,,,,,,,,"  189",",,7,0700","   47",",,7",,
"USC00148648","2018-09-08","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  217",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-09-09","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  233",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-09-10","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  256",",,7","  133",",,7",,,"    3",",,7",,,,,"   84",",,7,0700",,,"   48",",,7",,,,,,,,,"  156",",,7,0700","  175",",,7",,
"USC00148648","2018-09-11","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  150",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,"  156",",,7,0700","   93",",,7",,
"USC00148648","2018-09-12","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  156",",,7",,,,,,,,,"   69",",,7,0700",,,,,,,,,,,,,"  167",",,7,0700","  127",",,7",,
"USC00148648","2018-09-13","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  161",",,7",,,,,,,,,"   69",",,7,0700",,,,,,,,,,,,,"  217",",,7,0700","  192",",,7",,
"USC00148648","2018-09-14","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  161",",,7",,,,,,,,,"   76",",,7,0700",,,,,,,,,,,,,"  206",",,7,0700","  129",",,7",,
"USC00148648","2018-09-15","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-09-16","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-09-17","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-09-18","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  356",",,7","  178",",,7",,,,,,,,,"  297",",,7,0700",,,,,,,,,,,,,"  217",",,7,0700","  216",",,7",,
"USC00148648","2018-09-19","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  361",",,7","  217",",,7",,,,,,,,,"   76",",,7,0700",,,,,,,,,,,,,"  217",",,7,0700","  251",",,7",,
"USC00148648","2018-09-20","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  217",",,7",,,,,,,,,"   97",",,7,0700",,,,,,,,,,,,,"  228",",,7,0700","  145",",,7",,
"USC00148648","2018-09-21","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","  216",",,7,0700","    0",",,7,0700","    0",",,7,0700","  361",",,7","  128",",,7",,,,,,,,,"   79",",,7,0700",,,,,,,,,,,,,"  128",",,7,0700","  130",",,7",,
"USC00148648","2018-09-22","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-09-23","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-09-24","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","   67",",,7",,,,,,,,,"  155",",,7,0700",,,,,,,,,,,,,"  156",",,7,0700","  122",",,7",,
"USC00148648","2018-09-25","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  150",",,7",,,,,,,,,"   43",",,7,0700",,,,,,,,,,,,,"  150",",,7,0700","   56",",,7",,
"USC00148648","2018-09-26","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   50",",,7",,,,,,,,,"   53",",,7,0700",,,,,,,,,,,,,"   50",",,7,0700","   68",",,7",,
"USC00148648","2018-09-27","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-09-28","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  100",",,7",,,,,,,,,"   91",",,7,0700",,,,,,,,,,,,,"  100",",,7,0700","  113",",,7",,
"USC00148648","2018-09-29","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-09-30","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-10-01","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","   41",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","   89",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,"   89",",,7,0700","  124",",,7",,
"USC00148648","2018-10-02","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   89",",,7",,,,,,,,,"   18",",,7,0700",,,,,,,,,,,,,"  117",",,7,0700","  201",",,7",,
"USC00148648","2018-10-03","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  117",",,7",,,,,,,,,"   30",",,7,0700",,,,,,,,,,,,,"  206",",,7,0700","   98",",,7",,
"USC00148648","2018-10-04","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","   56",",,7",,,,,,,,,"   74",",,7,0700",,,,,,,,,,,,,"   56",",,7,0700","  100",",,7",,
"USC00148648","2018-10-05","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","   39",",,7",,,,,,,,,"   18",",,7,0700",,,,,,,,,,,,,"   67",",,7,0700","   45",",,7",,
"USC00148648","2018-10-06","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  150",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-10-07","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  139",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-10-08","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  106",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-10-09","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  106",",,7","   67",",,7",,,"    4",",,7",,,,,"   36",",,7,0700",,,"  599",",,7",,,,,,,,,"   67",",,7,0700","  264",",,7",,
"USC00148648","2018-10-10","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","  262",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","   33",",,7",,,,,,,,,"    8",",,7,0700",,,,,,,,,,,,,"   33",",,7,0700","   89",",,7",,
"USC00148648","2018-10-11","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","    0",",,7",,,,,,,,,"   15",",,7,0700",,,,,,,,,,,,,"   50",",,7,0700","   56",",,7",,
"USC00148648","2018-10-12","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","   43",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","   -6",",,7",,,,,,,,,"   13",",,7,0700",,,,,,,,,,,,,"    0",",,7,0700","   19",",,7",,
"USC00148648","2018-10-13","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  144",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-10-14","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  206",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-10-15","39.4031","-99.4192","567.8","WEBSTER DAM, KS US",,,"   28",",,7,0700","    0","T,,7,0700","   11",",,7","  -33",",,7",,,"    3",",,7",,,,,,,,,"   84",",,7",,,,,,,,,"  -33",",,7,0700","  200",",,7",,
"USC00148648","2018-10-16","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","  -39",",,7",,,,,,,,,"   13",",,7,0700",,,,,,,,,,,,,"   11",",,7,0700","   51",",,7",,
"USC00148648","2018-10-17","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","    6",",,7",,,,,,,,,"   18",",,7,0700",,,,,,,,,,,,,"   50",",,7,0700","   26",",,7",,
"USC00148648","2018-10-18","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   28",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,"   28",",,7,0700","   19",",,7",,
"USC00148648","2018-10-19","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   28",",,7",,,,,,,,,"   25",",,7,0700",,,,,,,,,,,,,"   83",",,7,0700","   53",",,7",,
"USC00148648","2018-10-20","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-10-21","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00148648","2018-10-22","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","   28",",,7",,,,,,,,,"  107",",,7,0700",,,,,,,,,,,,,"   33",",,7,0700","  114",",,7",,
"USC00148648","2018-10-23","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   28",",,7",,,,,,,,,"   23",",,7,0700",,,,,,,,,,,,,"   44",",,7,0700","   34",",,7",,
"USC00148648","2018-10-24","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   39",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,"   67",",,7,0700","   37",",,7",,
"USC00148648","2018-10-25","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","   84",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   67",",,7",,,,,,,,,"   18",",,7,0700",,,,,,,,,,,,,"   78",",,7,0700","   63",",,7",,
"USC00148648","2018-10-26","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","   41",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   17",",,7",,,,,,,,,"   13",",,7,0700",,,,,,,,,,,,,"   72",",,7,0700","    8",",,7",,
