"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"ASN00086068","2018-12-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  226",",,a","  150",",,a",,,,
"ASN00086068","2018-12-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   64",",,a","  204",",,a","  127",",,a",,,,
"ASN00086068","2018-12-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  279",",,a","   83",",,a",,,,
"ASN00086068","2018-12-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  339",",,a","  125",",,a",,,,
"ASN00086068","2018-12-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  290",",,a","  138",",,a",,,,
"ASN00086068","2018-12-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  281",",,a","  128",",,a",,,,
"ASN00086068","2018-12-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  408",",,a","  141",",,a",,,,
"ASN00086068","2018-12-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  364",",,a","  209",",,a",,,,
"ASN00086068","2018-12-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    6",",,a","  234",",,a","  200",",,a",,,,
"ASN00086068","2018-12-30","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   14",",,a","  225",",,a","  174",",,a",,,,
"ASN00086068","2018-12-31","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   10",",,a","  275",",,a","  165",",,a",,,,
"ASN00086068","2019-01-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  293",",,a","  140",",,a",,,,
"ASN00086068","2019-01-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  264",",,a","  168",",,a",,,,
"ASN00086068","2019-01-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  316",",,a","  146",",,a",,,,
"ASN00086068","2019-01-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  440",",,a","  162",",,a",,,,
"ASN00086068","2019-01-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   14",",,a","  217",",,a","  163",",,a",,,,
"ASN00086068","2019-01-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   26",",,a","  233",",,a","  125",",,a",,,,
"ASN00086068","2019-01-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  259",",,a","  140",",,a",,,,
"ASN00086068","2019-01-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  285",",,a","  142",",,a",,,,
"ASN00086068","2019-01-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   22",",,a","  224",",,a","  148",",,a",,,,
"ASN00086068","2019-01-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  247",",,a","  118",",,a",,,,
"ASN00086068","2019-01-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  343",",,a","  117",",,a",,,,
"ASN00086068","2019-01-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  280",",,a","  176",",,a",,,,
"ASN00086068","2019-01-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  319",",,a","  127",",,a",,,,
"ASN00086068","2019-01-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  405",",,a","  176",",,a",,,,
"ASN00086068","2019-01-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  387",",,a","  176",",,a",,,,
"ASN00086068","2019-01-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  306",",,a","  189",",,a",,,,
"ASN00086068","2019-01-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  347",",,a","  199",",,a",,,,
"ASN00086068","2019-01-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  309",",,a","  212",",,a",,,,
"ASN00086068","2019-01-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   10",",,a","  256",",,a","  148",",,a",,,,
"ASN00086068","2019-01-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  263",",,a","  137",",,a",,,,
"ASN00086068","2019-01-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  325",",,a","  177",",,a",,,,
"ASN00086068","2019-01-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  353",",,a","  182",",,a",,,,
"ASN00086068","2019-01-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  277",",,a","  176",",,a",,,,
"ASN00086068","2019-01-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  422",",,a","  162",",,a",,,,
"ASN00086068","2019-01-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  448",",,a","  202",",,a",,,,
"ASN00086068","2019-01-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  295",",,a","  191",",,a",,,,
"ASN00086068","2019-01-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  282",",,a","  163",",,a",,,,
"ASN00086068","2019-01-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  349",",,a","  140",",,a",,,,
"ASN00086068","2019-01-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  373",",,a","  159",",,a",,,,
"ASN00086068","2019-01-30","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  388",",,a","  153",",,a",,,,
"ASN00086068","2019-01-31","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  148",",,a","  223",",,a","  168",",,a",,,,
"ASN00086068","2019-02-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  265",",,a","  103",",,a",,,,
"ASN00086068","2019-02-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  366",",,a","  128",",,a",,,,
"ASN00086068","2019-02-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  412",",,a","  183",",,a",,,,
"ASN00086068","2019-02-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  229",",,a","  187",",,a",,,,
"ASN00086068","2019-02-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  277",",,a","  169",",,a",,,,
"ASN00086068","2019-02-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  353",",,a","  174",",,a",,,,
"ASN00086068","2019-02-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   78",",,a","  301",",,a","  196",",,a",,,,
"ASN00086068","2019-02-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   20",",,a","  250",",,a","  172",",,a",,,,
"ASN00086068","2019-02-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  201",",,a","  137",",,a",,,,
"ASN00086068","2019-02-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   68",",,a","  252",",,a","  110",",,a",,,,
"ASN00086068","2019-02-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  285",",,a","  117",",,a",,,,
"ASN00086068","2019-02-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  217",",,a","  166",",,a",,,,
"ASN00086068","2019-02-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   34",",,a","  207",",,a","  105",",,a",,,,
"ASN00086068","2019-02-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  245",",,a","   80",",,a",,,,
"ASN00086068","2019-02-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  253",",,a","  139",",,a",,,,
"ASN00086068","2019-02-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  283",",,a","  159",",,a",,,,
"ASN00086068","2019-02-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  309",",,a","  126",",,a",,,,
"ASN00086068","2019-02-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  265",",,a","  169",",,a",,,,
"ASN00086068","2019-02-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  220",",,a","  127",",,a",,,,
"ASN00086068","2019-02-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  245",",,a","  109",",,a",,,,
"ASN00086068","2019-02-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   10",",,a","  217",",,a","  126",",,a",,,,
"ASN00086068","2019-02-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  250",",,a","  145",",,a",,,,
"ASN00086068","2019-02-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  278",",,a","  155",",,a",,,,
"ASN00086068","2019-02-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  342",",,a","  117",",,a",,,,
"ASN00086068","2019-02-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  346",",,a","  155",",,a",,,,
"ASN00086068","2019-02-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  255",",,a","  153",",,a",,,,
"ASN00086068","2019-02-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  334",",,a","  110",",,a",,,,
"ASN00086068","2019-02-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  373",",,a","  154",",,a",,,,
"ASN00086068","2019-03-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  387",",,a","  225",",,a",,,,
"ASN00086068","2019-03-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  364",",,a","  192",",,a",,,,
"ASN00086068","2019-03-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  379",",,a","  232",",,a",,,,
"ASN00086068","2019-03-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  299",",,a","  176",",,a",,,,
"ASN00086068","2019-03-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  265",",,a","  166",",,a",,,,
"ASN00086068","2019-03-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   40",",,a","  177",",,a","  123",",,a",,,,
"ASN00086068","2019-03-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   10",",,a","  232",",,a","   66",",,a",,,,
"ASN00086068","2019-03-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  278",",,a","   80",",,a",,,,
"ASN00086068","2019-03-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  281",",,a","  108",",,a",,,,
"ASN00086068","2019-03-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  273",",,a","  121",",,a",,,,
"ASN00086068","2019-03-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    6",",,a","  247",",,a","  142",",,a",,,,
"ASN00086068","2019-03-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  200",",,a","  146",",,a",,,,
"ASN00086068","2019-03-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  200",",,a","   98",",,a",,,,
"ASN00086068","2019-03-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  234",",,a","  109",",,a",,,,
"ASN00086068","2019-03-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  252",",,a","   99",",,a",,,,
"ASN00086068","2019-03-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  307",",,a","  102",",,a",,,,
"ASN00086068","2019-03-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  296",",,a","  130",",,a",,,,
"ASN00086068","2019-03-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  293",",,a","  161",",,a",,,,
"ASN00086068","2019-03-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  262",",,a","  146",",,a",,,,
"ASN00086068","2019-03-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  257",",,a","  177",",,a",,,,
"ASN00086068","2019-03-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  264",",,a","  188",",,a",,,,
"ASN00086068","2019-03-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  327",",,a","  188",",,a",,,,
"ASN00086068","2019-03-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    8",",,a","  313",",,a","  182",",,a",,,,
"ASN00086068","2019-03-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   16",",,a","  303",",,a","  159",",,a",,,,
"ASN00086068","2019-03-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   26",",,a","  196",",,a","  158",",,a",,,,
"ASN00086068","2019-03-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  208",",,a","  111",",,a",,,,
"ASN00086068","2019-03-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  236",",,a","   99",",,a",,,,
"ASN00086068","2019-03-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  287",",,a","   92",",,a",,,,
"ASN00086068","2019-03-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  298",",,a","  121",",,a",,,,
"ASN00086068","2019-03-30","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   16",",,a","  153",",,a","   84",",,a",,,,
"ASN00086068","2019-03-31","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   54",",,a","  182",",,a","   84",",,a",,,,
"ASN00086068","2019-04-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    8",",,a","  183",",,a","  120",",,a",,,,
"ASN00086068","2019-04-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  263",",,a","   51",",,a",,,,
"ASN00086068","2019-04-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  258",",,a","   77",",,a",,,,
"ASN00086068","2019-04-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  226",",,a","  123",",,a",,,,
"ASN00086068","2019-04-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  293",",,a","  128",",,a",,,,
"ASN00086068","2019-04-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  213",",,a","  167",",,a",,,,
"ASN00086068","2019-04-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  265",",,a","   71",",,a",,,,
"ASN00086068","2019-04-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  237",",,a","   99",",,a",,,,
"ASN00086068","2019-04-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   40",",,a","  169",",,a","   99",",,a",,,,
"ASN00086068","2019-04-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   54",",,a","  154",",,a","   92",",,a",,,,
"ASN00086068","2019-04-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  197",",,a","   67",",,a",,,,
"ASN00086068","2019-04-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  251",",,a","   40",",,a",,,,
"ASN00086068","2019-04-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  215",",,a","   77",",,a",,,,
"ASN00086068","2019-04-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  252",",,a","  109",",,a",,,,
"ASN00086068","2019-04-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  281",",,a","  121",",,a",,,,
"ASN00086068","2019-04-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  312",",,a","  163",",,a",,,,
"ASN00086068","2019-04-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  306",",,a","  229",",,a",,,,
"ASN00086068","2019-04-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  193",",,a","  120",",,a",,,,
"ASN00086068","2019-04-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  235",",,a","   60",",,a",,,,
"ASN00086068","2019-04-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  301",",,a","   70",",,a",,,,
"ASN00086068","2019-04-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  272",",,a","  132",",,a",,,,
"ASN00086068","2019-04-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  176",",,a","  133",",,a",,,,
"ASN00086068","2019-04-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  196",",,a","  117",",,a",,,,
"ASN00086068","2019-04-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  241",",,a","  140",",,a",,,,
"ASN00086068","2019-04-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  216",",,a","   76",",,a",,,,
"ASN00086068","2019-04-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  160",",,a","  110",",,a",,,,
"ASN00086068","2019-04-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   30",",,a","  157",",,a","   55",",,a",,,,
"ASN00086068","2019-04-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  170",",,a","  102",",,a",,,,
"ASN00086068","2019-04-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    8",",,a","  173",",,a","   88",",,a",,,,
"ASN00086068","2019-04-30","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  236",",,a","   44",",,a",,,,
"ASN00086068","2019-05-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  221",",,a","  107",",,a",,,,
"ASN00086068","2019-05-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   64",",,a","  199",",,a","  160",",,a",,,,
"ASN00086068","2019-05-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  207",",,a","  120",",,a",,,,
"ASN00086068","2019-05-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   10",",,a","  157",",,a","  120",",,a",,,,
"ASN00086068","2019-05-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   52",",,a","  163",",,a","   97",",,a",,,,
"ASN00086068","2019-05-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  165",",,a","   93",",,a",,,,
"ASN00086068","2019-05-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  180",",,a","   49",",,a",,,,
"ASN00086068","2019-05-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   40",",,a","  167",",,a","   90",",,a",,,,
"ASN00086068","2019-05-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    8",",,a","  162",",,a","   80",",,a",,,,
"ASN00086068","2019-05-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   94",",,a","  139",",,a","   99",",,a",,,,
"ASN00086068","2019-05-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   56",",,a","  164",",,a","   91",",,a",,,,
"ASN00086068","2019-05-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  172",",,a","  105",",,a",,,,
"ASN00086068","2019-05-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  175",",,a","  118",",,a",,,,
"ASN00086068","2019-05-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  207",",,a","  108",",,a",,,,
"ASN00086068","2019-05-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  168",",,a","  108",",,a",,,,
"ASN00086068","2019-05-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  175",",,a","   83",",,a",,,,
"ASN00086068","2019-05-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  204",",,a","   32",",,a",,,,
"ASN00086068","2019-05-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  222",",,a","   36",",,a",,,,
"ASN00086068","2019-05-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  220",",,a","   63",",,a",,,,
"ASN00086068","2019-05-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  205",",,a","  102",",,a",,,,
"ASN00086068","2019-05-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  202",",,a","   97",",,a",,,,
"ASN00086068","2019-05-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  225",",,a","   69",",,a",,,,
"ASN00086068","2019-05-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  216",",,a","   70",",,a",,,,
"ASN00086068","2019-05-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  208",",,a","  101",",,a",,,,
"ASN00086068","2019-05-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   10",",,a","  204",",,a","  132",",,a",,,,
"ASN00086068","2019-05-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  126",",,a","  146",",,a","   91",",,a",,,,
"ASN00086068","2019-05-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   88",",,a","  133",",,a","   64",",,a",,,,
"ASN00086068","2019-05-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    6",",,a","  139",",,a","   75",",,a",,,,
"ASN00086068","2019-05-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   10",",,a","  110",",,a","   80",",,a",,,,
"ASN00086068","2019-05-30","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  116",",,a","  121",",,a","   55",",,a",,,,
"ASN00086068","2019-05-31","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   18",",,a","  138",",,a","   67",",,a",,,,
"ASN00086068","2019-06-01","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   52",",,a","  139",",,a","  110",",,a",,,,
"ASN00086068","2019-06-02","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  148",",,a","  103",",,a",,,,
"ASN00086068","2019-06-03","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  184",",,a","  118",",,a","   76",",,a",,,,
"ASN00086068","2019-06-04","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   24",",,a","  125",",,a","   64",",,a",,,,
"ASN00086068","2019-06-05","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  125",",,a","   72",",,a",,,,
"ASN00086068","2019-06-06","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  146",",,a","   94",",,a",,,,
"ASN00086068","2019-06-07","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    4",",,a","  171",",,a","  106",",,a",,,,
"ASN00086068","2019-06-08","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  178",",,a","   37",",,a",,,,
"ASN00086068","2019-06-09","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  185",",,a","   60",",,a",,,,
"ASN00086068","2019-06-10","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   32",",,a","  182",",,a","   98",",,a",,,,
"ASN00086068","2019-06-11","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  183",",,a","   59",",,a",,,,
"ASN00086068","2019-06-12","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  163",",,a","   93",",,a",,,,
"ASN00086068","2019-06-13","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   38",",,a","  165",",,a","   72",",,a",,,,
"ASN00086068","2019-06-14","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   16",",,a","  166",",,a","  101",",,a",,,,
"ASN00086068","2019-06-15","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   42",",,a","  146",",,a","   67",",,a",,,,
"ASN00086068","2019-06-16","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    2",",,a","  161",",,a","   63",",,a",,,,
"ASN00086068","2019-06-17","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   38",",,a","  168",",,a","   42",",,a",,,,
"ASN00086068","2019-06-18","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  123",",,a","   57",",,a",,,,
"ASN00086068","2019-06-19","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS",,,"  116",",,a","   37",",,a",,,,
"ASN00086068","2019-06-20","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   22",",,a","   95",",,a","   37",",,a",,,,
"ASN00086068","2019-06-21","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   22",",,a","  120",",,a","   46",",,a",,,,
"ASN00086068","2019-06-22","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   40",",,a","  110",",,a","   42",",,a",,,,
"ASN00086068","2019-06-23","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    8",",,a","   78",",,a","   18",",,a",,,,
"ASN00086068","2019-06-24","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  140",",,a","   38",",,a",,,,
"ASN00086068","2019-06-25","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  164",",,a","    7",",,a",,,,
"ASN00086068","2019-06-26","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  179",",,a","   19",",,a",,,,
"ASN00086068","2019-06-27","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  173",",,a","   37",",,a",,,,
"ASN00086068","2019-06-28","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","    0",",,a","  192",",,a","  101",",,a",,,,
"ASN00086068","2019-06-29","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","   12",",,a","  173",",,a","  124",",,a",,,,
"ASN00086068","2019-06-30","-37.7408","145.0972","66.1","VIEWBANK ARPANSA, AS","  100",",,a","  139",",,a","   78",",,a",,,,
