"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"UVM00065505","2018-06-05","12.467","3.483","300.0","DEDOUGOU, UV",,,"  384",",,S","  268",",,S","  319","H,,S"
"UVM00065505","2018-06-06","12.467","3.483","300.0","DEDOUGOU, UV","  671",",,S","  324",",,S","  205",",,S","  270","H,,S"
"UVM00065505","2018-06-07","12.467","3.483","300.0","DEDOUGOU, UV","    3",",,S","  386",",,S","  253",",,S","  311","H,,S"
"UVM00065505","2018-06-08","12.467","3.483","300.0","DEDOUGOU, UV","    0",",,S","  395",",,S","  272",",,S","  324","H,,S"
"UVM00065505","2018-06-09","12.467","3.483","300.0","DEDOUGOU, UV",,,"  384",",,S","  295",",,S","  333","H,,S"
"UVM00065505","2018-06-10","12.467","3.483","300.0","DEDOUGOU, UV",,,,,,,"  274","H,,S"
"UVM00065505","2018-06-11","12.467","3.483","300.0","DEDOUGOU, UV",,,"  336",",,S","  252",",,S","  289","H,,S"
"UVM00065505","2018-06-12","12.467","3.483","300.0","DEDOUGOU, UV",,,"  372",",,S","  251",",,S","  307","H,,S"
"UVM00065505","2018-06-13","12.467","3.483","300.0","DEDOUGOU, UV",,,"  382",",,S","  264",",,S","  307","H,,S"
"UVM00065505","2018-06-14","12.467","3.483","300.0","DEDOUGOU, UV",,,"  370",",,S","  264",",,S","  317","H,,S"
"UVM00065505","2018-06-15","12.467","3.483","300.0","DEDOUGOU, UV","  320",",,S","  350",",,S","  215",",,S","  286","H,,S"
"UVM00065505","2018-06-16","12.467","3.483","300.0","DEDOUGOU, UV","    0",",,S","  364",",,S","  262",",,S","  310","H,,S"
"UVM00065505","2018-06-17","12.467","3.483","300.0","DEDOUGOU, UV",,,"  347",",,S","  260",",,S","  306","H,,S"
