"USC00403370","2017-10-18","36.3661","-85.6552","148.4","GAINESBORO, TN US","    3",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   33",",,7",,,,,"   39",",,7,0800",,,,,,,,,,,,
"USC00403370","2017-10-19","36.3661","-85.6552","148.4","GAINESBORO, TN US","    3",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   28",",,7",,,,,"   44",",,7,0800",,,,,,,,,,,,
"USC00403370","2017-10-20","36.3661","-85.6552","148.4","GAINESBORO, TN US","    3",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   39",",,7",,,,,"   56",",,7,0800","    1",",,7",,,,,,,,,,
"USC00403370","2017-10-21","36.3661","-85.6552","148.4","GAINESBORO, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00403370","2017-10-22","36.3661","-85.6552","148.4","GAINESBORO, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00403370","2017-10-23","36.3661","-85.6552","148.4","GAINESBORO, TN US",,,"    0",",,7","    0",",,7","  272",",,7","   50",",,7","    3",",,7","  325",",,7","  161",",,7,0800",,,,,,,,,,,,
"USC00403370","2017-10-24","36.3661","-85.6552","148.4","GAINESBORO, TN US","   46",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   61",",,7",,,,,"   72",",,7,0800",,,,,,,,,,,,
"USC00403370","2017-10-25","36.3661","-85.6552","148.4","GAINESBORO, TN US","    3",",,7,0800","    0",",,7","    0",",,7","  167",",,7","   28",",,7",,,,,"   39",",,7,0800",,,,,,,,,,,,
"USC00403370","2017-10-26","36.3661","-85.6552","148.4","GAINESBORO, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","    0",",,7",,,,,"    0",",,7,0800",,,,,,,,,,,,
"USC00403370","2017-10-27","36.3661","-85.6552","148.4","GAINESBORO, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","    0",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,
"USC00403370","2017-10-28","36.3661","-85.6552","148.4","GAINESBORO, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00403370","2017-10-29","36.3661","-85.6552","148.4","GAINESBORO, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00403370","2017-10-30","36.3661","-85.6552","148.4","GAINESBORO, TN US",,,"    0",",,7","    0",",,7","  233",",,7","  -50",",,7","    3",",,7","  356",",,7","  -50",",,7,0800",,,,,,,,,,,,
"USC00403370","2017-10-31","36.3661","-85.6552","148.4","GAINESBORO, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","  -50",",,7",,,,,"   11",",,7,0800",,,,,,,,,,,,
"USC00403370","2017-11-01","36.3661","-85.6552","148.4","GAINESBORO, TN US","    8",",,7,0800","    0",",,7","    0",",,7","  144",",,7","   11",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,
"USC00403370","2017-11-02","36.3661","-85.6552","148.4","GAINESBORO, TN US","   23",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   78",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,
"USC00403370","2017-11-03","36.3661","-85.6552","148.4","GAINESBORO, TN US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  144",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00403370","2017-11-04","36.3661","-85.6552","148.4","GAINESBORO, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00403370","2017-11-05","36.3661","-85.6552","148.4","GAINESBORO, TN US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,
