"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094039","2018-07-06","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  322",",,W","  206",",,W","   84",",,W",,,,,,,,,"  170",",,W","  180",",,W","  130",",,W","  165",",,W",,,,,,,,,,,,
"USW00094039","2018-07-07","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  367",",,W","  217",",,W","   78",",,W",,,,,,,,,"  180",",,W","  180",",,W","  130",",,W","  174",",,W",,,,,,,,,,,,
"USW00094039","2018-07-08","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  383",",,W","  217",",,W","   52",",,W",,,,,,,,,"  180",",,W","  180",",,W","  125",",,W","  161",",,W",,,,,,,,,,,,
"USW00094039","2018-07-09","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  372",",,W","  183",",,W","   49",",,W",,,,,,,,,"  150",",,W","  150",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,
"USW00094039","2018-07-10","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  361",",,W","  194",",,W","   69",",,W",,,,,,,,,"  180",",,W","  210",",,W","  130",",,W","  174",",,W",,,,,,,,,,,,
"USW00094039","2018-07-11","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  350",",,W","  200",",,W","   52",",,W",,,,,,,,,"  180",",,W","  180",",,W","  125",",,W","  165",",,W",,,,,,,,,,,,
"USW00094039","2018-07-12","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  311",",,W","  172",",,W","   49",",,W",,,,,,,,,"   80",",,W","   80",",,W","  116",",,W","  152",",,W",,,,,,,,,,,,
"USW00094039","2018-07-13","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  317",",,W","  167",",,W","   24",",,W",,,,,,,,,"  170",",,W","  180",",,W","   63",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094039","2018-07-14","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  356",",,W","  194",",,W","   54",",,W",,,,,,,,,"  190",",,W","  180",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,
"USW00094039","2018-07-15","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","  117",",,W",,,,,"  228",",,W","  156",",,W","   30",",,W",,,,,,,,,"   10",",,W","   10",",,W","  103",",,W","  143",",,W","    1",",,W",,,,,,,,,,
"USW00094039","2018-07-16","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  333",",,W","  139",",,W","   24",",,W",,,,,,,,,"  190",",,W","  190",",,W","  103",",,W","  134",",,W",,,,,"    1",",,W",,,,,,
"USW00094039","2018-07-17","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","   91",",,W",,,,,"  322",",,W","  161",",,W","   31",",,W",,,,,,,,,"  310",",,W","  310",",,W","  183",",,W","  250",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,
"USW00094039","2018-07-18","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","   61",",,W",,,,,"  311",",,W","  139",",,W","   43",",,W",,,,,,,,,"  270",",,W","  290",",,W","   98",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094039","2018-07-19","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  333",",,W","  133",",,W","   22",",,W",,,,,,,,,"   30",",,W","   30",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,
"USW00094039","2018-07-20","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  311",",,W","  122",",,W","   30",",,W",,,,,,,,,"   80",",,W","   80",",,W","   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,
"USW00094039","2018-07-21","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","   20",",,W",,,,,"  339",",,W","  194",",,W","   51",",,W",,,,,,,,,"   20",",,W","   20",",,W","  103",",,W","  143",",,W",,,,,"    1",",,W",,,,,,
"USW00094039","2018-07-22","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  328",",,W","  183",",,W","   51",",,W",,,,,,,,,"  150",",,W","  160",",,W","  112",",,W","  165",",,W",,,,,,,,,,,,
"USW00094039","2018-07-23","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0","T,,W",,,,,"  306",",,W","  150",",,W","   28",",,W",,,,,,,,,"  170",",,W","  180",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,
"USW00094039","2018-07-24","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    5",",,W",,,,,"  339",",,W","  150",",,W","   43",",,W",,,,,,,,,"  320",",,W","  320",",,W","  103",",,W","  183",",,W",,,,,"    1",",,W",,,,,,
"USW00094039","2018-07-25","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US",,,,,,,"  272",",,W",,,"   37",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00094039","2018-07-26","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0","T,,W",,,,,"  272",",,W","  133",",,W","   23",",,W",,,,,,,,,"   40",",,W","   50",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,
"USW00094039","2018-07-27","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","  480",",,W",,,,,"  283",",,W","  106",",,W","   22",",,W",,,,,,,,,"  360",",,W","   10",",,W","  125",",,W","  174",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094039","2018-07-28","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","   18",",,W",,,,,"  239",",,W","  100",",,W","   46",",,W",,,,,,,,,"   30",",,W","  160",",,W","  130",",,W","  210",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094039","2018-07-29","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","   18",",,W",,,,,"  244",",,W","  106",",,W","   57",",,W",,,,,,,,,"  330",",,W","   30",",,W","  134",",,W","  161",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094039","2018-07-30","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  256",",,W","   94",",,W","   23",",,W",,,,,,,,,"  320",",,W","   30",",,W","  107",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094039","2018-07-31","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  306",",,W","  111",",,W","   29",",,W",,,,,,,,,"  320",",,W","  320",",,W","  103",",,W","  116",",,W",,,,,,,,,,,,
"USW00094039","2018-08-01","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  289",",,W","  106",",,W","   30",",,W",,,,,,,,,"  310",",,W","  320",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,
"USW00094039","2018-08-02","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  356",",,W","  172",",,W","   40",",,W",,,,,,,,,"  210",",,W","  190",",,W","   72",",,W","  130",",,W",,,,,,,,,,,,
"USW00094039","2018-08-03","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  306",",,W","  183",",,W","   44",",,W",,,,,,,,,"  210",",,W","  230",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,
"USW00094039","2018-08-04","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0","T,,W",,,,,"  328",",,W","  144",",,W","   22",",,W",,,,,,,,,"  320",",,W","  320",",,W","   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,
"USW00094039","2018-08-05","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","  193",",,W",,,,,"  272",",,W","  139",",,W","   27",",,W",,,,,,,,,"   10",",,W","   20",",,W","  103",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094039","2018-08-06","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    5",",,W",,,,,"  250",",,W","  117",",,W","   37",",,W",,,,,,,,,"   10",",,W","   40",",,W","   98",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094039","2018-08-07","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  306",",,W","  106",",,W","   25",",,W",,,,,,,,,"   20",",,W","   20",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,
"USW00094039","2018-08-08","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  328",",,W","  117",",,W","   15",",,W",,,,,,,,,"  290",",,W","  280",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,
"USW00094039","2018-08-09","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0","T,,W",,,,,"  339",",,W","  122",",,W","   17",",,W",,,,,,,,,"  150",",,W","  140",",,W","   72",",,W","   89",",,W",,,,,"    1",",,W",,,,,,
"USW00094039","2018-08-10","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  350",",,W","  172",",,W","   25",",,W",,,,,,,,,"  190",",,W","  180",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,
"USW00094039","2018-08-11","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  344",",,W","  172",",,W","   46",",,W",,,,,,,,,"  180",",,W","  180",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,
"USW00094039","2018-08-12","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  328",",,W","  183",",,W","   70",",,W",,,,,,,,,"  170",",,W","  180",",,W","  112",",,W","  157",",,W",,,,,,,,,"    1",",,W",,
"USW00094039","2018-08-13","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  328",",,W","  161",",,W","   39",",,W",,,,,,,,,"  190",",,W","  190",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,
"USW00094039","2018-08-14","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    8",",,W",,,,,"  222",",,W","  150",",,W","   31",",,W",,,,,,,,,"   80",",,W","   80",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,
"USW00094039","2018-08-15","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","  152",",,W",,,,,"  244",",,W","  133",",,W","   24",",,W",,,,,,,,,"  280",",,W","  280",",,W","   81",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094039","2018-08-16","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  283",",,W","  106",",,W","   20",",,W",,,,,,,,,"   20",",,W","   30",",,W","   63",",,W","   72",",,W","    1",",,W",,,,,,,,,,
"USW00094039","2018-08-17","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  311",",,W","  111",",,W","   19",",,W",,,,,,,,,"  190",",,W","  180",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,
"USW00094039","2018-08-18","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0","T,,W",,,,,"  322",",,W","  139",",,W","   47",",,W",,,,,,,,,"  280",",,W","  270",",,W","  112",",,W","  143",",,W",,,,,,,,,,,,
"USW00094039","2018-08-19","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","  112",",,W",,,,,"  172",",,W","   83",",,W","   49",",,W",,,,,,,,,"  350",",,W","  340",",,W","  130",",,W","  170",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094039","2018-08-20","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  206",",,W","   39",",,W","   22",",,W",,,,,,,,,"   10",",,W","   60",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,
"USW00094039","2018-08-21","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  189",",,W","   94",",,W","   30",",,W",,,,,,,,,"   90",",,W","  120",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,
"USW00094039","2018-08-22","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  228",",,W","  144",",,W","   56",",,W",,,,,,,,,"  200",",,W","  190",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,
"USW00094039","2018-08-23","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  306",",,W","  122",",,W","   40",",,W",,,,,,,,,"  210",",,W","  190",",,W","  103",",,W","  134",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094039","2018-08-24","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  306",",,W","  106",",,W","   18",",,W",,,,,,,,,"  240",",,W","  250",",,W","   58",",,W","   63",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094039","2018-08-25","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    5",",,W",,,,,"  350",",,W","  117",",,W","   30",",,W",,,,,,,,,"  350",",,W","  350",",,W","  157",",,W","  206",",,W",,,,,"    1",",,W",,,"    1",",,W",,
"USW00094039","2018-08-26","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0","T,,W",,,,,"  361",",,W","  133",",,W","   29",",,W",,,,,,,,,"  190",",,W","  180",",,W","  139",",,W","  179",",,W",,,,,,,,,"    1",",,W",,
"USW00094039","2018-08-27","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    5",",,W",,,,,"  311",",,W","  117",",,W","   33",",,W",,,,,,,,,"   10",",,W","  280",",,W","   98",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,
"USW00094039","2018-08-28","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0","T,,W",,,,,"  211",",,W","   67",",,W","   21",",,W",,,,,,,,,"  270",",,W","  350",",,W","   54",",,W","   76",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094039","2018-08-29","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  300",",,W","   61",",,W","   62",",,W",,,,,,,,,"  180",",,W","  170",",,W","  134",",,W","  174",",,W",,,,,,,,,,,,
"USW00094039","2018-08-30","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  344",",,W","  161",",,W","   50",",,W",,,,,,,,,"  180",",,W","  180",",,W","  130",",,W","  170",",,W",,,,,,,,,"    1",",,W",,
"USW00094039","2018-08-31","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  306",",,W","  122",",,W","   31",",,W",,,,,,,,,"  320",",,W","  330",",,W","   76",",,W","   94",",,W",,,,,,,,,"    1",",,W",,
"USW00094039","2018-09-01","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  322",",,W","   83",",,W","   43",",,W",,,,,,,,,"  100",",,W","  120",",,W","  103",",,W","  134",",,W",,,,,"    1",",,W",,,,,,
"USW00094039","2018-09-02","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  250",",,W","  122",",,W","   38",",,W",,,,,,,,,"   80",",,W","   80",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,
"USW00094039","2018-09-03","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  294",",,W","  144",",,W","   48",",,W",,,,,,,,,"  180",",,W","  170",",,W","  103",",,W","  143",",,W","    1",",,W",,,,,,,,,,
"USW00094039","2018-09-04","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  206",",,W","  156",",,W","   45",",,W",,,,,,,,,"   20",",,W","   10",",,W","   89",",,W","  116",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094039","2018-09-05","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  250",",,W","  144",",,W","   39",",,W",,,,,,,,,"  150",",,W","  140",",,W","   94",",,W","  130",",,W",,,,,,,,,"    1",",,W",,
"USW00094039","2018-09-06","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  256",",,W","  128",",,W","   46",",,W",,,,,,,,,"  190",",,W","  190",",,W","   98",",,W","  130",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094039","2018-09-07","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  294",",,W","  122",",,W","   35",",,W",,,,,,,,,"  180",",,W","  180",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,
"USW00094039","2018-09-08","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0","T,,W",,,,,"  283",",,W","  122",",,W","   66",",,W",,,,,,,,,"  160",",,W","  170",",,W","  134",",,W","  179",",,W","    1",",,W",,,,,,,,,,
"USW00094039","2018-09-09","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  328",",,W","  139",",,W","   31",",,W",,,,,,,,,"  200",",,W","  200",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,
"USW00094039","2018-09-10","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  317",",,W","   89",",,W","   31",",,W",,,,,,,,,"  180",",,W","  170",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,
"USW00094039","2018-09-11","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  317",",,W","  139",",,W","   47",",,W",,,,,,,,,"  180",",,W","  180",",,W","   98",",,W","  134",",,W",,,,,,,,,"    1",",,W",,
"USW00094039","2018-09-12","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  356",",,W","  100",",,W","   62",",,W",,,,,,,,,"  180",",,W","  170",",,W","  130",",,W","  170",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00094039","2018-09-13","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  306",",,W","  144",",,W","   30",",,W",,,,,,,,,"  170",",,W","  180",",,W","  116",",,W","  152",",,W",,,,,,,,,"    1",",,W",,
"USW00094039","2018-09-14","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  278",",,W","  139",",,W","   31",",,W",,,,,,,,,"   70",",,W","   70",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,
"USW00094039","2018-09-15","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  367",",,W","  161",",,W","   53",",,W",,,,,,,,,"  170",",,W","  170",",,W","  143",",,W","  206",",,W","    1",",,W",,,,,,,,,,
"USW00094039","2018-09-16","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  306",",,W","  161",",,W","   56",",,W",,,,,,,,,"  180",",,W","  180",",,W","  130",",,W","  183",",,W",,,,,,,,,,,,
"USW00094039","2018-09-17","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","   20",",,W",,,,,"  278",",,W","  144",",,W","   33",",,W",,,,,,,,,"  300",",,W","  300",",,W","   81",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094039","2018-09-18","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  261",",,W","  117",",,W","   36",",,W",,,,,,,,,"   80",",,W","   80",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,
"USW00094039","2018-09-19","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","   10",",,W",,,,,"  161",",,W","  128",",,W","   42",",,W",,,,,,,,,"   40",",,W","   30",",,W","   76",",,W","  103",",,W","    1",",,W",,,,,,,,,,
"USW00094039","2018-09-20","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","   13",",,W",,,,,"  183",",,W","   33",",,W","   21",",,W",,,,,,,,,"  310",",,W","  310",",,W","   67",",,W","   81",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094039","2018-09-21","43.02056","-102.51833","999.1","PINE RIDGE AIRPORT, SD US","    0",",,W",,,,,"  217",",,W","   28",",,W","   37",",,W",,,,,,,,,"  180",",,W","  180",",,W","  139",",,W","  210",",,W","    1",",,W","    1",",,W",,,,,,,,
