"USC00170833","2018-07-04","46.4282","-67.8442","128.0","BRIDGEWATER, ME US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  317",",,7","  139",",,7",,,,,,,,,"  294",",,7,1800",,,,,,,,,,,,
"USC00170833","2018-07-05","46.4282","-67.8442","128.0","BRIDGEWATER, ME US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  344",",,7","  161",",,7",,,,,,,,,"  306",",,7,1800",,,,,,,,,,,,
"USC00170833","2018-07-06","46.4282","-67.8442","128.0","BRIDGEWATER, ME US","  127",",,7,1800","    0",",,7,1800","    0",",,7,1800","  306",",,7","  172",",,7",,,,,,,,,"  172",",,7,1800",,,,,,,,,,,,
"USC00170833","2018-07-07","46.4282","-67.8442","128.0","BRIDGEWATER, ME US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  239",",,7","   78",",,7",,,,,,,,,"  217",",,7,1800",,,,,,,,,,,,
"USC00170833","2018-07-08","46.4282","-67.8442","128.0","BRIDGEWATER, ME US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  283",",,7","  117",",,7",,,,,,,,,"  244",",,7,1800",,,,,,,,,,,,
"USC00170833","2018-07-09","46.4282","-67.8442","128.0","BRIDGEWATER, ME US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  311",",,7","  111",",,7",,,,,,,,,"  300",",,7,1800",,,,,,,,,,,,
"USC00170833","2018-07-10","46.4282","-67.8442","128.0","BRIDGEWATER, ME US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  300",",,7","  172",",,7",,,,,,,,,"  217",",,7,1800",,,,,,,,,,,,
"USC00170833","2018-07-11","46.4282","-67.8442","128.0","BRIDGEWATER, ME US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  244",",,7","   72",",,7",,,,,,,,,"  217",",,7,1800",,,,,,,,,,,,
"USC00170833","2018-07-12","46.4282","-67.8442","128.0","BRIDGEWATER, ME US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  222",",,7","   72",",,7",,,,,,,,,"  200",",,7,1800",,,,,,,,,,,,
"USC00170833","2018-07-13","46.4282","-67.8442","128.0","BRIDGEWATER, ME US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  261",",,7","   72",",,7",,,,,,,,,"  228",",,7,1800",,,,,,,,,,,,
"USC00170833","2018-07-14","46.4282","-67.8442","128.0","BRIDGEWATER, ME US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  228",",,7","   94",",,7",,,,,,,,,"  194",",,7,1800",,,,,,,,,,,,
"USC00170833","2018-07-15","46.4282","-67.8442","128.0","BRIDGEWATER, ME US","    5",",,7,1800","    0",",,7,1800","    0",",,7,1800","  244",",,7","  150",",,7",,,,,,,,,"  211",",,7,1800",,,,,,,,,,,,
"USC00170833","2018-07-16","46.4282","-67.8442","128.0","BRIDGEWATER, ME US","    0",",,7,1800","    0",",,7,1800","    0",",,7,1800","  294",",,7","  128",",,7",,,,,,,,,"  272",",,7,1800",,,,,,,,,,,,
"USC00170833","2018-07-17","46.4282","-67.8442","128.0","BRIDGEWATER, ME US","  102",",,7,1800","    0",",,7,1800","    0",",,7,1800","  272",",,7","  167",",,7",,,,,,,,,"  211",",,7,1800",,,,,,,,,,,,
