"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"LG000026424","2018-05-12","56.617","23.317","44.0","DOBELE, LG",,,,,"  231",",,S","   81",",,S","  165","H,,S"
"LG000026424","2018-05-13","56.617","23.317","44.0","DOBELE, LG",,,,,"  261",",,S","   87",",,S","  186","H,,S"
"LG000026424","2018-05-14","56.617","23.317","44.0","DOBELE, LG",,,,,"  251",",,S","  104",",,S","  187","H,,S"
"LG000026424","2018-05-15","56.617","23.317","44.0","DOBELE, LG",,,,,"  240",",,S",,,"  179","H,,S"
"LG000026424","2018-05-16","56.617","23.317","44.0","DOBELE, LG",,,,,"  223",",,S","  100",",,S","  167","H,,S"
"LG000026424","2018-05-17","56.617","23.317","44.0","DOBELE, LG",,,,,"  217",",,S","  113",",,S","  167","H,,S"
"LG000026424","2018-05-18","56.617","23.317","44.0","DOBELE, LG",,,,,"  191",",,S",,,"  156","H,,S"
"LG000026424","2018-05-19","56.617","23.317","44.0","DOBELE, LG",,,,,"  177",",,S","   90",",,S","  132","H,,S"
"LG000026424","2018-05-20","56.617","23.317","44.0","DOBELE, LG",,,,,"  214",",,S","   68",",,S","  141","H,,S"
"LG000026424","2018-05-21","56.617","23.317","44.0","DOBELE, LG",,,,,"  231",",,S","   79",",,S","  161","H,,S"
"LG000026424","2018-05-22","56.617","23.317","44.0","DOBELE, LG",,,,,"  206",",,S","   83",",,S","  141","H,,S"
"LG000026424","2018-05-23","56.617","23.317","44.0","DOBELE, LG",,,,,"  209",",,S","   65",",,S","  156","H,,S"
"LG000026424","2018-05-24","56.617","23.317","44.0","DOBELE, LG",,,,,"  235",",,S","  100",",,S","  166","H,,S"
"LG000026424","2018-05-25","56.617","23.317","44.0","DOBELE, LG",,,,,"  249",",,S","  112",",,S","  182","H,,S"
"LG000026424","2018-05-26","56.617","23.317","44.0","DOBELE, LG",,,,,"  261",",,S","  110",",,S","  195","H,,S"
