"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00414950","2018-05-30","29.2694","-103.7575","732.4","LAJITAS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  417",",,7","  222",",,7",,,,,"  239",",,7,0800",,,,,,,,,,
"USC00414950","2018-05-31","29.2694","-103.7575","732.4","LAJITAS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  428",",,7","  233",",,7",,,,,"  250",",,7,0800",,,,,,,,,,
"USC00414950","2018-06-01","29.2694","-103.7575","732.4","LAJITAS, TX US","    3",",,7,0800","    0",",,7","    0",",,7","  433",",,7","  233",",,7",,,,,"  261",",,7,0800",,,,,,,,,,
"USC00414950","2018-06-02","29.2694","-103.7575","732.4","LAJITAS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  439",",,7","  233",",,7",,,,,"  239",",,7,0800",,,,,,,,,,
"USC00414950","2018-06-03","29.2694","-103.7575","732.4","LAJITAS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  444",",,7","  239",",,7",,,,,"  267",",,7,0800",,,,,,,,,,
"USC00414950","2018-06-04","29.2694","-103.7575","732.4","LAJITAS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  411",",,7","  228",",,7",,,,,"  256",",,7,0800",,,,,,,,,,
"USC00414950","2018-06-05","29.2694","-103.7575","732.4","LAJITAS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  417",",,7","  244",",,7",,,,,"  256",",,7,0800",,,,,,,,,,
"USC00414950","2018-06-06","29.2694","-103.7575","732.4","LAJITAS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  439",",,7","  256",",,7",,,,,"  317",",,7,0800",,,,,,,,,,
"USC00414950","2018-06-07","29.2694","-103.7575","732.4","LAJITAS, TX US","    5",",,7,0800","    0",",,7","    0",",,7","  433",",,7","  267",",,7",,,,,"  272",",,7,0800",,,,,,,,,,
"USC00414950","2018-06-08","29.2694","-103.7575","732.4","LAJITAS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  267",",,7",,,,,"  278",",,7,0800",,,,,,,,,,
"USC00414950","2018-06-09","29.2694","-103.7575","732.4","LAJITAS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  267",",,7",,,,,"  272",",,7,0800",,,,,,,,,,
"USC00414950","2018-06-10","29.2694","-103.7575","732.4","LAJITAS, TX US","   10",",,7,0800","    0",",,7","    0",",,7","  400",",,7","  239",",,7",,,,,"  261",",,7,0800",,,,,,,,,,
"USC00414950","2018-06-11","29.2694","-103.7575","732.4","LAJITAS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  239",",,7",,,,,"  250",",,7,0800",,,,,,,,,,
"USC00414950","2018-06-12","29.2694","-103.7575","732.4","LAJITAS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  428",",,7","  250",",,7",,,,,"  283",",,7,0800",,,,,,,,,,
"USC00414950","2018-06-13","29.2694","-103.7575","732.4","LAJITAS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  433",",,7","  267",",,7",,,,,"  278",",,7,0800",,,,,,,,,,
"USC00414950","2018-06-14","29.2694","-103.7575","732.4","LAJITAS, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  256",",,7",,,,,"  261",",,7,0800",,,,,,,,,,
