"USC00182282","2018-07-07","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  161",",,7",,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-08","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  117",",,7",,,"  117",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-09","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  117",",,7",,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-10","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  156",",,7",,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-11","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  161",",,7",,,"  206",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-12","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  161",",,7",,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-13","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  156",",,7",,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-14","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  156",",,7",,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-15","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  172",",,7",,,"  217",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00182282","2018-07-16","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  206",",,7",,,"  206",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00182282","2018-07-17","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  206",",,7",,,"  217",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-18","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","  145",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  178",",,7",,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-19","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  150",",,7",,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-20","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  150",",,7",,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-21","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  161",",,7",,,"  206",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-22","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  178",",,7",,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-23","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  178",",,7",,,"  222",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-24","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","   23",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  222",",,7",,,"  222",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00182282","2018-07-25","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","  640",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  217",",,7",,,"  217",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00182282","2018-07-26","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","  112",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  189",",,7",,,"  189",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00182282","2018-07-27","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  183",",,7",,,"  183",",,7,0700",,,,,"    1",",,7",,,,,,,,
"USC00182282","2018-07-28","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  172",",,7",,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-29","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  150",",,7",,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-30","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  150",",,7",,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00182282","2018-07-31","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","  378",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  178",",,7",,,"  194",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,
"USC00182282","2018-08-01","39.6419","-78.7561","222.5","CUMBERLAND 2, MD US","  307",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  194",",,7",,,"  206",",,7,0700",,,"    1",",,7",,,,,,,,,,
