"USC00408246","2018-05-26","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","   15",",,7,2400",,,,,"  283",",,7","  194",",,7",,,,,,,"  206",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-05-27","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","    0",",,7,2400",,,,,"  306",",,7","  189",",,7",,,,,,,"  228",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-05-28","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","   33",",,7,2400",,,,,"  267",",,7","  194",",,7",,,,,,,"  217",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-05-29","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","   56",",,7,2400",,,,,"  261",",,7","  217",",,7",,,,,,,"  233",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-05-30","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","   53",",,7,2400",,,,,"  294",",,7","  200",",,7",,,,,,,"  200",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-05-31","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","    0",",,7,2400",,,,,"  317",",,7","  194",",,7",,,,,,,"  233",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-06-01","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","  168",",,7,2400",,,,,"  289",",,7","  194",",,7",,,,,,,"  222",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-06-02","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","    0",",,7,2400",,,,,"  322",",,7","  194",",,7",,,,,,,"  239",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-06-03","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","    0",",,7,2400",,,,,"  300",",,7","  178",",,7",,,,,,,"  178",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-06-04","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","    0",",,7,2400",,,,,"  300",",,7","  133",",,7",,,,,,,"  172",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-06-05","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","    0",",,7,2400",,,,,"  289",",,7","  150",",,7",,,,,,,"  161",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-06-06","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","    0",",,7,2400",,,,,"  322",",,7","  133",",,7",,,,,,,"  206",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-06-07","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","    0",",,7,2400",,,,,"  328",",,7","  172",",,7",,,,,,,"  217",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-06-08","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","    0",",,7,2400",,,,,"  333",",,7","  167",",,7",,,,,,,"  222",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-06-09","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","    0",",,7,2400",,,,,"  339",",,7","  194",",,7",,,,,,,"  228",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-06-10","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","    0",",,7,2400",,,,,"  300",",,7","  200",",,7",,,,,,,"  217",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-06-11","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","    0",",,7,2400",,,,,"  322",",,7","  211",",,7",,,,,,,"  217",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-06-12","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","    0",",,7,2400",,,,,"  317",",,7","  200",",,7",,,,,,,"  233",",,7,2400",,,,,,,,,,,,
"USC00408246","2018-06-13","35.49222","-86.4775","231.6","SHELBYVILLE WATER, TN US","   25",",,7,2400",,,,,"  256",",,7","  200",",,7",,,,,,,"  200",",,7,2400",,,,,,,,,,,,
