"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SWE00138856","2018-04-02","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","   44",",,E","  -50",",,E"
"SWE00138856","2018-04-03","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","   20",",,E","   40",",,E","  -56",",,E"
"SWE00138856","2018-04-04","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","  101",",,E","   55",",,E","   -5",",,E"
"SWE00138856","2018-04-05","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","   84",",,E","   61",",,E","   22",",,E"
"SWE00138856","2018-04-06","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    1",",,E","   54",",,E","  -11",",,E"
"SWE00138856","2018-04-07","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","   89",",,E","   -7",",,E"
"SWE00138856","2018-04-08","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    2",",,E","  119",",,E","   37",",,E"
"SWE00138856","2018-04-09","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","   51",",,E","   97",",,E","    2",",,E"
"SWE00138856","2018-04-10","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","   66",",,E","  -15",",,E"
"SWE00138856","2018-04-11","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","   82",",,E","  -31",",,E"
"SWE00138856","2018-04-12","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","   95",",,E","   -9",",,E"
"SWE00138856","2018-04-13","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  120",",,E","   -4",",,E"
"SWE00138856","2018-04-14","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  153",",,E","   13",",,E"
"SWE00138856","2018-04-15","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  128",",,E","   48",",,E"
"SWE00138856","2018-04-16","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  134",",,E","   30",",,E"
"SWE00138856","2018-04-17","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    5",",,E","  115",",,E","   41",",,E"
"SWE00138856","2018-04-18","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  150",",,E","   50",",,E"
"SWE00138856","2018-04-19","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  179",",,E","   43",",,E"
"SWE00138856","2018-04-20","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  211",",,E","   76",",,E"
"SWE00138856","2018-04-21","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  168",",,E","   57",",,E"
"SWE00138856","2018-04-22","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  153",",,E","   41",",,E"
"SWE00138856","2018-04-23","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","  127",",,E","  114",",,E","   34",",,E"
"SWE00138856","2018-04-24","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","   10",",,E","   79",",,E","   48",",,E"
"SWE00138856","2018-04-25","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","   11",",,E","  114",",,E","   37",",,E"
"SWE00138856","2018-04-26","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    8",",,E","  119",",,E","   32",",,E"
"SWE00138856","2018-04-27","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","   44",",,E","  110",",,E","   33",",,E"
"SWE00138856","2018-04-28","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  101",",,E","   17",",,E"
"SWE00138856","2018-04-29","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    1",",,E","  121",",,E","   44",",,E"
"SWE00138856","2018-04-30","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","   44",",,E","   98",",,E","   44",",,E"
"SWE00138856","2018-05-01","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","  119",",,E","   84",",,E","   35",",,E"
"SWE00138856","2018-05-02","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    2",",,E","  116",",,E","   51",",,E"
"SWE00138856","2018-05-03","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","  104",",,E","   98",",,E","   40",",,E"
"SWE00138856","2018-05-04","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  127",",,E","   29",",,E"
"SWE00138856","2018-05-05","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  171",",,E","   31",",,E"
"SWE00138856","2018-05-06","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  175",",,E","   68",",,E"
"SWE00138856","2018-05-07","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  208",",,E","   81",",,E"
"SWE00138856","2018-05-08","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  238",",,E","  105",",,E"
"SWE00138856","2018-05-09","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  232",",,E","  108",",,E"
"SWE00138856","2018-05-10","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","   22",",,E","  220",",,E","   75",",,E"
"SWE00138856","2018-05-11","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","   47",",,E","  198",",,E","  109",",,E"
"SWE00138856","2018-05-12","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","   22",",,E","  190",",,E","  120",",,E"
"SWE00138856","2018-05-13","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  222",",,E","  102",",,E"
"SWE00138856","2018-05-14","59.3","14.8983","219.0","KILSBERGEN SUTTARBODA A, SW","    0",",,E","  236",",,E","  122",",,E"
