"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00201435","2018-07-04","46.49909","-87.84506","473.7","CLARKSBURG, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,","  306",",,7","  122",",,7",,,,,,,"  128",",,7,0700",,,,,,,,,,,,
"USC00201435","2018-07-05","46.49909","-87.84506","473.7","CLARKSBURG, MI US","   20",",,7,0700","    0",",,7,0700","    0",",,7,","  322",",,7","  128",",,7",,,,,,,"  206",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00201435","2018-07-06","46.49909","-87.84506","473.7","CLARKSBURG, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,","  272",",,7","   61",",,7",,,,,,,"   61",",,7,0700",,,,,,,,,,,,
"USC00201435","2018-07-07","46.49909","-87.84506","473.7","CLARKSBURG, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,","  272",",,7","   61",",,7",,,,,,,"   83",",,7,0700",,,,,,,,,,,,
"USC00201435","2018-07-08","46.49909","-87.84506","473.7","CLARKSBURG, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,","  283",",,7","   83",",,7",,,,,,,"  133",",,7,0700",,,,,,,,,,,,
"USC00201435","2018-07-09","46.49909","-87.84506","473.7","CLARKSBURG, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,","  328",",,7","  133",",,7",,,,,,,"  200",",,7,0700",,,,,,,,,,,,
"USC00201435","2018-07-10","46.49909","-87.84506","473.7","CLARKSBURG, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,","  311",",,7","   89",",,7",,,,,,,"   89",",,7,0700",,,,,,,,,,,,
"USC00201435","2018-07-11","46.49909","-87.84506","473.7","CLARKSBURG, MI US","    0",",,7,0700","    0",",,7,0700","    0",",,7,","  278",",,7","   72",",,7",,,,,,,"   78",",,7,0700",,,,,,,,,,,,
"USC00201435","2018-07-12","46.49909","-87.84506","473.7","CLARKSBURG, MI US","   15",",,7,0700","    0",",,7,0700","    0",",,7,","  272",",,7","   78",",,7",,,,,,,"  150",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00201435","2018-07-13","46.49909","-87.84506","473.7","CLARKSBURG, MI US","  213",",,7,0700","    0",",,7,0700","    0",",,7,","  233",",,7","  144",",,7",,,,,,,"  200",",,7,0700",,,"    1",",,7",,,,,,,,
"USC00201435","2018-07-14","46.49909","-87.84506","473.7","CLARKSBURG, MI US","   13",",,7,0700","    0",",,7,0700","    0",",,7,","  256",",,7","  133",",,7",,,,,,,"  167",",,7,0700",,,,,,,,,,,,
