"USC00052631","2012-08-04","39.38039","-104.62878","2015.0","ELIZABETH 2 NW, CO US","    0",",,7,0600","    0",",,7,","    0",",,7,","  328",",,7","  106",",,7",,,"  106",",,7,0600",,,,,,,,,,,,,,,,
"USC00052631","2012-08-05","39.38039","-104.62878","2015.0","ELIZABETH 2 NW, CO US","    0",",,7,0600","    0",",,7,","    0",",,7,","  267",",,7","  106",",,7",,,"  139",",,7,0600",,,,,,,,,,,,,,,,
"USC00052631","2012-08-06","39.38039","-104.62878","2015.0","ELIZABETH 2 NW, CO US","    0",",,7,0600","    0",",,7,","    0",",,7,","  317",",,7","  139",",,7",,,"  156",",,7,0600",,,,,,,,,,,,,,,,
"USC00052631","2012-08-07","39.38039","-104.62878","2015.0","ELIZABETH 2 NW, CO US","    0",",,7,0600","    0",",,7,","    0",",,7,","  328",",,7","  156",",,7",,,"  178",",,7,0600",,,,,,,,,,,,,,,,
"USC00052631","2012-08-08","39.38039","-104.62878","2015.0","ELIZABETH 2 NW, CO US","    0",",,7,0600","    0",",,7,","    0",",,7,","  306",",,7","  133",",,7",,,"  156",",,7,0600",,,,,,,,,,,,,,,,
"USC00052631","2012-08-09","39.38039","-104.62878","2015.0","ELIZABETH 2 NW, CO US","    0",",,7,0600","    0",",,7,","    0",",,7,","  311",",,7","  128",",,7",,,"  133",",,7,0600",,,,,,,,,,,,,,,,
"USC00052631","2012-08-10","39.38039","-104.62878","2015.0","ELIZABETH 2 NW, CO US","    0",",,7,0600","    0",",,7,","    0",",,7,","  339",",,7","  133",",,7",,,"  150",",,7,0600",,,,,,,,,,,,,,,,
"USC00052631","2012-08-11","39.38039","-104.62878","2015.0","ELIZABETH 2 NW, CO US","    0",",,7,0600","    0",",,7,","    0",",,7,","  322",",,7","  150",",,7",,,"  167",",,7,0600",,,,,,,,,,,,,,,,
"USC00052631","2012-08-12","39.38039","-104.62878","2015.0","ELIZABETH 2 NW, CO US","    0",",,7,0600","    0",",,7,","    0",",,7,","  283",",,7","   89",",,7",,,"  100",",,7,0600",,,,,,,,,,,,,,,,
"USC00052631","2012-08-13","39.38039","-104.62878","2015.0","ELIZABETH 2 NW, CO US","    0",",,7,0600","    0",",,7,","    0",",,7,","  278",",,7","  100",",,7",,,"  117",",,7,0600",,,,,,,,,,,,,,,,
"USC00052631","2012-08-14","39.38039","-104.62878","2015.0","ELIZABETH 2 NW, CO US","    0","T,,7,0600","    0",",,7,","    0",",,7,","  244",",,7","  117",",,7",,,"  128",",,7,0600",,,,,,,,,,,,,,,,
"USC00052631","2012-08-15","39.38039","-104.62878","2015.0","ELIZABETH 2 NW, CO US","    0",",,7,0600","    0",",,7,","    0",",,7,","  306",",,7","  117",",,7",,,"  156",",,7,0600",,,,,,,,,,,,,,,,
"USC00052631","2012-08-16","39.38039","-104.62878","2015.0","ELIZABETH 2 NW, CO US","    0",",,7,0600","    0",",,7,","    0",",,7,","  311",",,7","   72",",,7",,,"   78",",,7,0600",,,,,,,,,,,,,,,,
"USC00052631","2012-08-17","39.38039","-104.62878","2015.0","ELIZABETH 2 NW, CO US","    0",",,7,0600","    0",",,7,","    0",",,7,","  256",",,7","   78",",,7",,,"   94",",,7,0600",,,,,,,,,,,,,,,,
"USC00052631","2012-08-18","39.38039","-104.62878","2015.0","ELIZABETH 2 NW, CO US","    0",",,7,0600","    0",",,7,","    0",",,7,","  278",",,7","   94",",,7",,,"  117",",,7,0600",,,,,,,,,,,,,,,,
