"CA00407N51G","2018-07-03","53.3333","-104.0","372.0","NIPAWIN, SK CA","  202",",,C",,,,,"  174",",,C","   97",",,C","  136",",,C","    9",",,C","  390",",,C"
"CA00407N51G","2018-07-04","53.3333","-104.0","372.0","NIPAWIN, SK CA","  248",",,C",,,,,"  162",",,C","  112",",,C","  137",",,C","    0",",,C","    0",",,C"
"CA00407N51G","2018-07-05","53.3333","-104.0","372.0","NIPAWIN, SK CA","    0",",,C",,,,,"  245",",,C","  118",",,C","  182",",,C","    0",",,C","    0",",,C"
"CA00407N51G","2018-07-06","53.3333","-104.0","372.0","NIPAWIN, SK CA","    0",",,C",,,,,"  289",",,C","  105",",,C","  197",",,C","   17",",,C","  350",",,C"
"CA00407N51G","2018-07-07","53.3333","-104.0","372.0","NIPAWIN, SK CA","   26",",,C",,,,,"  278",",,C","  140",",,C","  209",",,C","   27",",,C","  760",",,C"
"CA00407N51G","2018-07-08","53.3333","-104.0","372.0","NIPAWIN, SK CA","    0",",,C",,,,,"  209",",,C","  115",",,C","  162",",,C","   30",",,C","  390",",,C"
"CA00407N51G","2018-07-09","53.3333","-104.0","372.0","NIPAWIN, SK CA","    0",",,C",,,,,"  256",",,C","   97",",,C","  177",",,C","    0",",,C","    0",",,C"
"CA00407N51G","2018-07-10","53.3333","-104.0","372.0","NIPAWIN, SK CA","    0",",,C",,,,,"  277",",,C","  100",",,C","  189",",,C","    0",",,C","    0",",,C"
"CA00407N51G","2018-07-11","53.3333","-104.0","372.0","NIPAWIN, SK CA","   17",",,C",,,,,"  228",",,C","  183",",,C","  206",",,C","   23",",,C","  460",",,C"
"CA00407N51G","2018-07-12","53.3333","-104.0","372.0","NIPAWIN, SK CA","    0",",,C",,,,,"  278",",,C","  171",",,C","  225",",,C","   29",",,C","  390",",,C"
"CA00407N51G","2018-07-13","53.3333","-104.0","372.0","NIPAWIN, SK CA","    0",",,C",,,,,"  285",",,C","  155",",,C","  220",",,C","    0",",,C","    0",",,C"
"CA00407N51G","2018-07-14","53.3333","-104.0","372.0","NIPAWIN, SK CA","  131",",,C",,,,,"  209",",,C","  129",",,C","  169",",,C","   30",",,C","  560",",,C"
"CA00407N51G","2018-07-15","53.3333","-104.0","372.0","NIPAWIN, SK CA","    0",",,C",,,,,"  160",",,C","   91",",,C","  126",",,C","   30",",,C","  670",",,C"
"CA00407N51G","2018-07-16","53.3333","-104.0","372.0","NIPAWIN, SK CA","    0",",,C",,,,,"  200",",,C","   58",",,C","  129",",,C",,,,
"CA00407N51G","2018-07-17","53.3333","-104.0","372.0","NIPAWIN, SK CA","    0",",,C",,,,,"  290",",,C","   81",",,C","  185",",,C",,,,
"CA00407N51G","2018-07-18","53.3333","-104.0","372.0","NIPAWIN, SK CA","   13",",,C",,,,,"  286",",,C","  139",",,C","  213",",,C","   31",",,C","  540",",,C"
"CA00407N51G","2018-07-19","53.3333","-104.0","372.0","NIPAWIN, SK CA","    0",",,C",,,,,"  250",",,C","  122",",,C","  186",",,C",,,,
"CA00407N51G","2018-07-20","53.3333","-104.0","372.0","NIPAWIN, SK CA","    0",",,C",,,,,"  261",",,C","  105",",,C","  183",",,C",,,,
"CA00407N51G","2018-07-21","53.3333","-104.0","372.0","NIPAWIN, SK CA","    0",",,C",,,,,"  250",",,C","  124",",,C","  187",",,C","   16",",,C","  450",",,C"
"CA00407N51G","2018-07-22","53.3333","-104.0","372.0","NIPAWIN, SK CA","   49",",,C",,,,,"  195",",,C","  151",",,C","  173",",,C","   28",",,C","  350",",,C"
"CA00407N51G","2018-07-23","53.3333","-104.0","372.0","NIPAWIN, SK CA","    2",",,C",,,,,"  185",",,C","  138",",,C","  161",",,C","   27",",,C","  560",",,C"
