"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00227921","2012-04-03","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  300",",,7","  156",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-04","34.6314","-89.9592","73.2","SENATOBIA, MS US","  124",",,7,0730",,,,,"  300",",,7","  156",",,7",,,,,"  167",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-05","34.6314","-89.9592","73.2","SENATOBIA, MS US","  229",",,7,0730",,,,,"  261",",,7","  139",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-06","34.6314","-89.9592","73.2","SENATOBIA, MS US","   30",",,7,0730",,,,,"  200",",,7","  100",",,7",,,,,"  111",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-07","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  211",",,7","   56",",,7",,,,,"   72",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-08","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  244",",,7","   72",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-09","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  222",",,7","   56",",,7",,,,,"  122",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-10","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  256",",,7","   67",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-11","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  244",",,7","   67",",,7",,,,,"   83",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-12","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  194",",,7","   33",",,7",,,,,"   67",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-13","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  206",",,7","   67",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-14","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  261",",,7","  133",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-15","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  283",",,7","  156",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-16","34.6314","-89.9592","73.2","SENATOBIA, MS US","  142",",,7,0730",,,,,"  289",",,7","  128",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-17","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  194",",,7","  133",",,7",,,,,"  139",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-18","34.6314","-89.9592","73.2","SENATOBIA, MS US","    3",",,7,0730",,,,,"  178",",,7","   78",",,7",,,,,"   89",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-19","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  244",",,7","   72",",,7",,,,,"  106",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-20","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  267",",,7","  106",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-21","34.6314","-89.9592","73.2","SENATOBIA, MS US","  259",",,7,0730",,,,,"  256",",,7","   89",",,7",,,,,"   89",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-22","34.6314","-89.9592","73.2","SENATOBIA, MS US","    3",",,7,0730",,,,,"  172",",,7","   50",",,7",,,,,"   61",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-23","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  206",",,7","   61",",,7",,,,,"   78",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-24","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  172",",,7","   50",",,7",,,,,"   94",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-25","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  244",",,7","   50",",,7",,,,,"  167",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-26","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  278",",,7","  167",",,7",,,,,"  200",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-27","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  283",",,7","  189",",,7",,,,,"  200",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-28","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  278",",,7","  172",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-29","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  278",",,7","  172",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-04-30","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  294",",,7","  167",",,7",,,,,"  228",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-05-01","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  300",",,7","  183",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-05-02","34.6314","-89.9592","73.2","SENATOBIA, MS US","    0",",,7,0730",,,,,"  300",",,7","  183",",,7",,,,,"  222",",,7,0730",,,,,,,,,,,,,,,,
"USC00227921","2012-05-03","34.6314","-89.9592","73.2","SENATOBIA, MS US","    8",",,7,0730",,,,,"  322",",,7","  183",",,7",,,,,"  200",",,7,0730",,,,,,,,,,,,,,,,
