"USC00240088","2017-09-03","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-04","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-05","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-06","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-07","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-08","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-09","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","  114",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-10","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-11","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-12","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-13","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-14","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-15","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","  559",",,7,0800","    0",",,7,0800","    0",",,7,0800","   72",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-16","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","   61",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-17","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  161",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-18","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00240088","2017-09-19","45.2088","-104.2647","1009.5","ALBION 1 N, MT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
