"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00440735","2018-06-29","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  189",",,7",,,,,,,,,,,,,,
"USC00440735","2018-06-30","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-01","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  206",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-02","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","  122",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  200",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-03","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-04","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  206",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-05","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  200",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-06","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   56",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-07","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-08","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  156",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-09","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  150",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-10","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  150",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-11","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  172",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-12","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-13","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-14","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-15","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-16","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","  201",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  189",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-17","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   41",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-18","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  172",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-19","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  144",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-20","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  150",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-21","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","  353",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  167",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-22","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","  229",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  172",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-23","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-24","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-25","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-26","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  172",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-27","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  172",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-28","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  156",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-29","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  156",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-30","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  150",",,7",,,,,,,,,,,,,,
"USC00440735","2018-07-31","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  150",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-01","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   84",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-02","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","  102",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-03","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-04","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","  142",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-05","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-06","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   76",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  172",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-07","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-08","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-09","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","  132",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-10","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-11","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-12","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  189",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-13","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  150",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-14","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  150",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-15","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  156",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-16","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  156",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-17","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  167",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-18","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  206",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-19","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","  117",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  200",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-20","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  200",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-21","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  206",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-22","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","  155",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-23","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  122",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-24","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-25","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-26","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  144",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-27","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  161",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-28","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-29","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-30","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00440735","2018-08-31","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  167",",,7",,,,,,,,,,,,,,
"USC00440735","2018-09-01","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    8",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00440735","2018-09-02","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  178",",,7",,,,,,,,,,,,,,
"USC00440735","2018-09-03","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00440735","2018-09-04","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00440735","2018-09-05","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  183",",,7",,,,,,,,,,,,,,
"USC00440735","2018-09-06","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00440735","2018-09-07","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  189",",,7",,,,,,,,,,,,,,
"USC00440735","2018-09-08","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00440735","2018-09-09","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","  160",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00440735","2018-09-10","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","   38",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7",,,,,,,,,,,,,,
"USC00440735","2018-09-11","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","  102",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  172",",,7",,,,,,,,,,,,,,
"USC00440735","2018-09-12","36.8567","-82.7998","446.8","BIG STONE GAP, VA US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  172",",,7",,,,,,,,,,,,,,
