"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NLE00102462","2018-04-01","51.4478","4.3417","15.0","WOENSDRECHT, NL","   74",",,E","   -4",",,E"
"NLE00102462","2018-04-02","51.4478","4.3417","15.0","WOENSDRECHT, NL","  145",",,E","   29",",,E"
"NLE00102462","2018-04-03","51.4478","4.3417","15.0","WOENSDRECHT, NL","  176",",,E","   91",",,E"
"NLE00102462","2018-04-04","51.4478","4.3417","15.0","WOENSDRECHT, NL","  153",",,E","   61",",,E"
"NLE00102462","2018-04-05","51.4478","4.3417","15.0","WOENSDRECHT, NL","  103",",,E","   -2",",,E"
"NLE00102462","2018-04-06","51.4478","4.3417","15.0","WOENSDRECHT, NL","  168",",,E","   -3",",,E"
"NLE00102462","2018-04-07","51.4478","4.3417","15.0","WOENSDRECHT, NL","  216",",,E","   70",",,E"
"NLE00102462","2018-04-08","51.4478","4.3417","15.0","WOENSDRECHT, NL","  220",",,E","   79",",,E"
"NLE00102462","2018-04-09","51.4478","4.3417","15.0","WOENSDRECHT, NL","  169",",,E","   99",",,E"
"NLE00102462","2018-04-10","51.4478","4.3417","15.0","WOENSDRECHT, NL","  197",",,E","  100",",,E"
"NLE00102462","2018-04-11","51.4478","4.3417","15.0","WOENSDRECHT, NL","  135",",,E","   68",",,E"
"NLE00102462","2018-04-12","51.4478","4.3417","15.0","WOENSDRECHT, NL","  135",",,E","   45",",,E"
"NLE00102462","2018-04-13","51.4478","4.3417","15.0","WOENSDRECHT, NL","  146",",,E","   47",",,E"
"NLE00102462","2018-04-14","51.4478","4.3417","15.0","WOENSDRECHT, NL","  166",",,E","   33",",,E"
"NLE00102462","2018-04-15","51.4478","4.3417","15.0","WOENSDRECHT, NL","  185",",,E","  107",",,E"
"NLE00102462","2018-04-16","51.4478","4.3417","15.0","WOENSDRECHT, NL","  158",",,E","   36",",,E"
"NLE00102462","2018-04-17","51.4478","4.3417","15.0","WOENSDRECHT, NL","  207",",,E","   33",",,E"
"NLE00102462","2018-04-18","51.4478","4.3417","15.0","WOENSDRECHT, NL","  245",",,E","   67",",,E"
"NLE00102462","2018-04-19","51.4478","4.3417","15.0","WOENSDRECHT, NL","  289",",,E","  107",",,E"
"NLE00102462","2018-04-20","51.4478","4.3417","15.0","WOENSDRECHT, NL","  250",",,E","   93",",,E"
"NLE00102462","2018-04-21","51.4478","4.3417","15.0","WOENSDRECHT, NL","  230",",,E","   68",",,E"
"NLE00102462","2018-04-22","51.4478","4.3417","15.0","WOENSDRECHT, NL","  268",",,E","   92",",,E"
"NLE00102462","2018-04-23","51.4478","4.3417","15.0","WOENSDRECHT, NL","  165",",,E","   91",",,E"
"NLE00102462","2018-04-24","51.4478","4.3417","15.0","WOENSDRECHT, NL","  162",",,E","   91",",,E"
"NLE00102462","2018-04-25","51.4478","4.3417","15.0","WOENSDRECHT, NL","  154",",,E","   96",",,E"
"NLE00102462","2018-04-26","51.4478","4.3417","15.0","WOENSDRECHT, NL","  145",",,E","   73",",,E"
"NLE00102462","2018-04-27","51.4478","4.3417","15.0","WOENSDRECHT, NL","  167",",,E","   27",",,E"
"NLE00102462","2018-04-28","51.4478","4.3417","15.0","WOENSDRECHT, NL","  152",",,E","   49",",,E"
"NLE00102462","2018-04-29","51.4478","4.3417","15.0","WOENSDRECHT, NL","  116",",,E","   52",",,E"
"NLE00102462","2018-04-30","51.4478","4.3417","15.0","WOENSDRECHT, NL","  123",",,E","   57",",,E"
"NLE00102462","2018-05-01","51.4478","4.3417","15.0","WOENSDRECHT, NL","  136",",,E","   27",",,E"
"NLE00102462","2018-05-02","51.4478","4.3417","15.0","WOENSDRECHT, NL","  166",",,E","   19",",,E"
"NLE00102462","2018-05-03","51.4478","4.3417","15.0","WOENSDRECHT, NL","  153",",,E","   26",",,E"
"NLE00102462","2018-05-04","51.4478","4.3417","15.0","WOENSDRECHT, NL","  183",",,E","    5",",,E"
"NLE00102462","2018-05-05","51.4478","4.3417","15.0","WOENSDRECHT, NL","  223",",,E","   51",",,E"
"NLE00102462","2018-05-06","51.4478","4.3417","15.0","WOENSDRECHT, NL","  267",",,E","   59",",,E"
"NLE00102462","2018-05-07","51.4478","4.3417","15.0","WOENSDRECHT, NL","  259",",,E","   79",",,E"
"NLE00102462","2018-05-08","51.4478","4.3417","15.0","WOENSDRECHT, NL","  276",",,E","   87",",,E"
"NLE00102462","2018-05-09","51.4478","4.3417","15.0","WOENSDRECHT, NL","  202",",,E","  104",",,E"
"NLE00102462","2018-05-10","51.4478","4.3417","15.0","WOENSDRECHT, NL","  174",",,E","   38",",,E"
"NLE00102462","2018-05-11","51.4478","4.3417","15.0","WOENSDRECHT, NL","  199",",,E","   16",",,E"
"NLE00102462","2018-05-12","51.4478","4.3417","15.0","WOENSDRECHT, NL","  238",",,E","   78",",,E"
"NLE00102462","2018-05-13","51.4478","4.3417","15.0","WOENSDRECHT, NL","  140",",,E","  116",",,E"
"NLE00102462","2018-05-14","51.4478","4.3417","15.0","WOENSDRECHT, NL","  218",",,E","  106",",,E"
"NLE00102462","2018-05-15","51.4478","4.3417","15.0","WOENSDRECHT, NL","  251",",,E","  102",",,E"
"NLE00102462","2018-05-16","51.4478","4.3417","15.0","WOENSDRECHT, NL","  212",",,E","   95",",,E"
"NLE00102462","2018-05-17","51.4478","4.3417","15.0","WOENSDRECHT, NL","  154",",,E","   32",",,E"
"NLE00102462","2018-05-18","51.4478","4.3417","15.0","WOENSDRECHT, NL","  154",",,E","   24",",,E"
"NLE00102462","2018-05-19","51.4478","4.3417","15.0","WOENSDRECHT, NL","  122",",,E","   47",",,E"
"NLE00102462","2018-05-20","51.4478","4.3417","15.0","WOENSDRECHT, NL","  242",",,E","   33",",,E"
"NLE00102462","2018-05-21","51.4478","4.3417","15.0","WOENSDRECHT, NL","  253",",,E","   80",",,E"
"NLE00102462","2018-05-22","51.4478","4.3417","15.0","WOENSDRECHT, NL","  243",",,E","   89",",,E"
"NLE00102462","2018-05-23","51.4478","4.3417","15.0","WOENSDRECHT, NL","  238",",,E","  138",",,E"
"NLE00102462","2018-05-24","51.4478","4.3417","15.0","WOENSDRECHT, NL","  233",",,E","  112",",,E"
"NLE00102462","2018-05-25","51.4478","4.3417","15.0","WOENSDRECHT, NL","  243",",,E","  127",",,E"
"NLE00102462","2018-05-26","51.4478","4.3417","15.0","WOENSDRECHT, NL","  285",",,E","  125",",,E"
"NLE00102462","2018-05-27","51.4478","4.3417","15.0","WOENSDRECHT, NL","  253",",,E","  154",",,E"
"NLE00102462","2018-05-28","51.4478","4.3417","15.0","WOENSDRECHT, NL","  286",",,E","  147",",,E"
"NLE00102462","2018-05-29","51.4478","4.3417","15.0","WOENSDRECHT, NL","  279",",,E","  165",",,E"
"NLE00102462","2018-05-30","51.4478","4.3417","15.0","WOENSDRECHT, NL","  271",",,E","  152",",,E"
"NLE00102462","2018-05-31","51.4478","4.3417","15.0","WOENSDRECHT, NL","  246",",,E","  159",",,E"
"NLE00102462","2018-06-01","51.4478","4.3417","15.0","WOENSDRECHT, NL","  191",",,E","  151",",,E"
"NLE00102462","2018-06-02","51.4478","4.3417","15.0","WOENSDRECHT, NL","  190",",,E","  119",",,E"
"NLE00102462","2018-06-03","51.4478","4.3417","15.0","WOENSDRECHT, NL","  245",",,E","  105",",,E"
"NLE00102462","2018-06-04","51.4478","4.3417","15.0","WOENSDRECHT, NL","  228",",,E","  144",",,E"
"NLE00102462","2018-06-05","51.4478","4.3417","15.0","WOENSDRECHT, NL","  207",",,E","  124",",,E"
"NLE00102462","2018-06-06","51.4478","4.3417","15.0","WOENSDRECHT, NL","  272",",,E","  112",",,E"
"NLE00102462","2018-06-07","51.4478","4.3417","15.0","WOENSDRECHT, NL","  239",",,E","  162",",,E"
"NLE00102462","2018-06-08","51.4478","4.3417","15.0","WOENSDRECHT, NL","  226",",,E","  155",",,E"
"NLE00102462","2018-06-09","51.4478","4.3417","15.0","WOENSDRECHT, NL","  247",",,E","  157",",,E"
"NLE00102462","2018-06-10","51.4478","4.3417","15.0","WOENSDRECHT, NL","  241",",,E","  151",",,E"
"NLE00102462","2018-06-11","51.4478","4.3417","15.0","WOENSDRECHT, NL","  238",",,E","  129",",,E"
"NLE00102462","2018-06-12","51.4478","4.3417","15.0","WOENSDRECHT, NL","  182",",,E","  111",",,E"
"NLE00102462","2018-06-13","51.4478","4.3417","15.0","WOENSDRECHT, NL","  191",",,E","   77",",,E"
"NLE00102462","2018-06-14","51.4478","4.3417","15.0","WOENSDRECHT, NL","  192",",,E","   65",",,E"
"NLE00102462","2018-06-15","51.4478","4.3417","15.0","WOENSDRECHT, NL","  238",",,E","   88",",,E"
"NLE00102462","2018-06-16","51.4478","4.3417","15.0","WOENSDRECHT, NL","  222",",,E","  131",",,E"
"NLE00102462","2018-06-17","51.4478","4.3417","15.0","WOENSDRECHT, NL","  179",",,E","  138",",,E"
"NLE00102462","2018-06-18","51.4478","4.3417","15.0","WOENSDRECHT, NL","  203",",,E","  142",",,E"
"NLE00102462","2018-06-19","51.4478","4.3417","15.0","WOENSDRECHT, NL","  203",",,E","  134",",,E"
"NLE00102462","2018-06-20","51.4478","4.3417","15.0","WOENSDRECHT, NL","  260",",,E","  145",",,E"
"NLE00102462","2018-06-21","51.4478","4.3417","15.0","WOENSDRECHT, NL","  172",",,E","   89",",,E"
"NLE00102462","2018-06-22","51.4478","4.3417","15.0","WOENSDRECHT, NL","  158",",,E","   59",",,E"
