"USW00026422","2018-05-16","64.77667","-141.14833","276.8","EAGLE AIRPORT, AK US","    0","T,,W",,,"  167",",,W","  -32",",,W","   15",",,W",,," 1104",",,W",,,,,"  130",",,W","  110",",,W","   63",",,W","   89",",,W",,,,,,
"USW00026422","2018-05-17","64.77667","-141.14833","276.8","EAGLE AIRPORT, AK US","    0",",,W",,,"  172",",,W","   -5",",,W","   14",",,W",,," 1416",",,W",,,,,"  330",",,W","  300",",,W","   54",",,W","   76",",,W",,,,,,
"USW00026422","2018-05-18","64.77667","-141.14833","276.8","EAGLE AIRPORT, AK US","    0",",,W",,,"  189",",,W","  -16",",,W","   17",",,W",,," 1537",",,W",,,,,"   10",",,W","   50",",,W","   63",",,W","   85",",,W",,,,,,
"USW00026422","2018-05-19","64.77667","-141.14833","276.8","EAGLE AIRPORT, AK US","    0",",,W",,,"  217",",,W","   39",",,W","   23",",,W",,," 0819",",,W",,,,,"  270",",,W","   80",",,W","   54",",,W","   85",",,W",,,,,,
"USW00026422","2018-05-20","64.77667","-141.14833","276.8","EAGLE AIRPORT, AK US","   30",",,W",,,"  228",",,W","   67",",,W","   19",",,W",,," 1807",",,W",,,,,"   50",",,W","   30",",,W","   72",",,W","   98",",,W","    1",",,W",,,,
"USW00026422","2018-05-21","64.77667","-141.14833","276.8","EAGLE AIRPORT, AK US","   10",",,W",,,"  194",",,W","   61",",,W","   24",",,W",,," 0656",",,W",,,,,"  110",",,W","  150",",,W","   72",",,W","  116",",,W","    1",",,W",,,,
"USW00026422","2018-05-22","64.77667","-141.14833","276.8","EAGLE AIRPORT, AK US","  257",",,W",,,"  172",",,W","   72",",,W","    7",",,W",,," 1709",",,W",,,,,"  190",",,W","  170",",,W","   81",",,W","  125",",,W","    1",",,W",,,,
"USW00026422","2018-05-23","64.77667","-141.14833","276.8","EAGLE AIRPORT, AK US","   46",",,W",,,"  156",",,W","   39",",,W","   14",",,W",,," 1446",",,W",,,,,"  270",",,W","  140",",,W","   54",",,W","   76",",,W","    1",",,W",,,,
"USW00026422","2018-05-24","64.77667","-141.14833","276.8","EAGLE AIRPORT, AK US","    5",",,W",,,"  156",",,W","    0",",,W","   10",",,W",,," 1413",",,W",,,,,"  310",",,W","  320",",,W","   67",",,W","  103",",,W","    1",",,W",,,,
"USW00026422","2018-05-25","64.77667","-141.14833","276.8","EAGLE AIRPORT, AK US","   23",",,W",,,"  144",",,W","   11",",,W","    8",",,W",,," 1704",",,W",,,,,"  230",",,W","  240",",,W","   40",",,W","   63",",,W",,,,,,
"USW00026422","2018-05-26","64.77667","-141.14833","276.8","EAGLE AIRPORT, AK US","    0","T,,W",,,"  161",",,W","  -10",",,W","   22",",,W",,," 1342",",,W",,,,,"  290",",,W","  290",",,W","   67",",,W","   85",",,W",,,,,,
"USW00026422","2018-05-27","64.77667","-141.14833","276.8","EAGLE AIRPORT, AK US","    0",",,W",,,"  167",",,W","   -5",",,W","   26",",,W",,," 1446",",,W",,,,,"   40",",,W","   40",",,W","   58",",,W","   81",",,W",,,,,,
