"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00421008","2018-05-17","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  206",",,7","   11",",,7",,,,,,,,,"   94",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-05-18","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  200",",,7","   39",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-05-19","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  178",",,7","   22",",,7",,,,,,,,,"   67",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-05-20","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","   15",",,7,0730","    0",",,7,0730","    0",",,7,0730","  183",",,7","   33",",,7",,,,,,,,,"   56",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-05-21","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    8",",,7,0730","    0",",,7,0730","    0",",,7,0730","  172",",,7","   22",",,7",,,,,,,,,"   44",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-05-22","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  172",",,7","   44",",,7",,,,,,,,,"   72",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-05-23","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  172",",,7","   17",",,7",,,,,,,,,"   56",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-05-24","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  189",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00421008","2018-05-25","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  217",",,7","   44",",,7",,,,,,,,,"  100",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-05-26","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US",,,,,,,"  222",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00421008","2018-05-27","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  189",",,7","   17",",,7",,,,,,,,,"   56",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-05-28","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  167",",,7","   17",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-05-29","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","   28",",,7,0730","    0",",,7,0730","    0",",,7,0730","  150",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00421008","2018-05-30","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    5",",,7,0730","    0",",,7,0730","    0",",,7,0730","  217",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00421008","2018-05-31","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  233",",,7","   89",",,7",,,,,,,,,"  128",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-06-01","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  222",",,7","   44",",,7",,,,,,,,,"  100",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-06-02","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  222",",,7","   61",",,7",,,,,,,,,"   89",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-06-03","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  239",",,7","   44",",,7",,,,,,,,,"  100",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-06-04","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  261",",,7","   67",",,7",,,,,,,,,"  117",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-06-05","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  283",",,7","   78",",,7",,,,,,,,,"  106",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-06-06","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  261",",,7","   78",",,7",,,,,,,,,"  100",",,7,0730",,,,,,,,,,,,
"USC00421008","2018-06-07","37.64101","-112.17024","2404.9","BRYCE CANYON NATIONAL PARK HQRS, UT US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  256",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,
