"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00012962","2018-12-29","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  100",",,W","   72",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,"   40",",,W","   40",",,W",,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2018-12-30","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","   23",",,W,2400",,,,,"   78",",,W","   56",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"  250",",,W","   30",",,W",,,"   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2018-12-31","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  189",",,W","   28",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"  260",",,W","  270",",,W",,,"   72",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-01","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  139",",,W","   22",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,,,"   40",",,W","   30",",,W",,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-02","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","   61",",,W,2400",,,,,"   78",",,W","   44",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,"  120",",,W","  290",",,W",,,"  103",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-03","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    3",",,W,2400",,,,,"  172",",,W","   17",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,"  300",",,W","  310",",,W",,,"   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-04","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  228",",,W","    6",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"  250",",,W","  250",",,W",,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-05","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  244",",,W","   11",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,"  160",",,W","  190",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-06","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  250",",,W","   50",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,"  160",",,W","  180",",,W",,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-07","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  256",",,W","  122",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"  160",",,W","  140",",,W",,,"   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-08","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  261",",,W","   94",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,"   40",",,W","   30",",,W",,,"   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-09","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  200",",,W","  128",",,W",,,,,"   49",",,W",,,,,,,,,,,,,,,,,"   40",",,W","   40",",,W",,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-10","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  194",",,W","  111",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,"  150",",,W","  160",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-11","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","   61",",,W,2400",,,,,"  161",",,W","  133",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,"  110",",,W","  100",",,W",,,"   72",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-12","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  217",",,W","   61",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,"  330",",,W","  330",",,W",,,"  103",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-13","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  156",",,W","   17",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"   40",",,W","   30",",,W",,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-14","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  111",",,W","   61",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,"   50",",,W","   60",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-15","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    3",",,W,2400",,,,,"  106",",,W","   78",",,W",,,,,"    9",",,W",,,,,,,,,,,,,,,,,"  100",",,W","  100",",,W",,,"   36",",,W","   45",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-16","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  183",",,W","  100",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"  310",",,W","   20",",,W",,,"   63",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-17","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  239",",,W","  100",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"  230",",,W","  210",",,W",,,"   58",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-18","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  194",",,W","  111",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,"  350",",,W","  350",",,W",,,"  107",",,W","  125",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-19","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  189",",,W","   28",",,W",,,,,"   80",",,W",,,,,,,,,,,,,,,,,"  340",",,W","  350",",,W",,,"  157",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-20","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  172",",,W","   -5",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"  190",",,W","  190",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-21","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  217",",,W","  -10",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,"  160",",,W","  150",",,W",,,"   94",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-22","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","   28",",,W,2400",,,,,"  206",",,W","   89",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,"  350",",,W","  350",",,W",,,"  148",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-23","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  167",",,W","    0",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,,,"  360",",,W","  360",",,W",,,"  130",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-24","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  200",",,W","  -21",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,"  190",",,W","  200",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-25","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  183",",,W","   39",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,"  160",",,W","  150",",,W",,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-26","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  172",",,W","   94",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   80",",,W",,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-27","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","   28",",,W,2400",,,,,"  211",",,W","   56",",,W",,,,,"   24",",,W",,,,,,,,,,,,,,,,,"   30",",,W","   40",",,W",,,"   98",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-28","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  233",",,W","   22",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,"   20",",,W","   20",",,W",,,"  157",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-29","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  128",",,W","   17",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,"   20",",,W","   20",",,W",,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-30","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  122",",,W","   22",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"  130",",,W","  110",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-01-31","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    3",",,W,2400",,,,,"  167",",,W","   94",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"  120",",,W","  130",",,W",,,"   54",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-01","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  217",",,W","  144",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,,,"  130",",,W","  130",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-02","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    3",",,W,2400",,,,,"  211",",,W","  161",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,"  120",",,W",,,,,"   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-03","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  250",",,W","  139",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,"  210",",,W",,,,,"   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-04","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  244",",,W","  139",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"  150",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-05","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  233",",,W","  178",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"  190",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-06","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  267",",,W","  200",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,"  140",",,W","  130",",,W",,,"   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-07","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  244",",,W","   83",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,"  360",",,W","   10",",,W",,,"  139",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-08","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"   83",",,W","   39",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,,,"   40",",,W","   50",",,W",,,"   98",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-09","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","   30",",,W,2400",,,,,"   56",",,W","   22",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,"   80",",,W","   80",",,W",,,"   63",",,W","   76",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-10","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","   10",",,W,2400",,,,,"  117",",,W","   50",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"   90",",,W","   80",",,W",,,"   89",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-11","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    8",",,W,2400",,,,,"  150",",,W","  106",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W",,,"   54",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-12","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  217",",,W","   22",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,"   30",",,W","   20",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-13","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  206",",,W","  -10",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,"  170",",,W","  150",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-14","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  222",",,W","   67",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,"  200",",,W","  200",",,W",,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-15","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  328",",,W","   78",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"  270",",,W","  270",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-16","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  228",",,W","  117",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,"   70",",,W","  200",",,W",,,"   72",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-17","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  261",",,W","  100",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,"   40",",,W","   30",",,W",,,"   94",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-18","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  194",",,W","   50",",,W",,,,,"   56",",,W",,,,,,,,,,,,,,,,,"   70",",,W","   90",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-19","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    3",",,W,2400",,,,,"  111",",,W","   72",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,"   70",",,W","   70",",,W",,,"   89",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-20","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  217",",,W","    6",",,W",,,,,"   18",",,W",,,,,,,,,,,,,,,,,"   10",",,W","   20",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-21","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  183",",,W","   61",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,"   70",",,W","   80",",,W",,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-22","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  211",",,W","  122",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,"  100",",,W","  100",",,W",,,"   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-23","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  250",",,W","   83",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,"  320",",,W","  330",",,W",,,"  143",",,W","  174",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-24","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  211",",,W","   61",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,"  120",",,W","   60",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-25","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  222",",,W","   78",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,"  140",",,W","  140",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-26","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    3",",,W,2400",,,,,"  250",",,W","  150",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,"  120",",,W","  190",",,W",,,"   58",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-27","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  278",",,W","  167",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"  170",",,W","  170",",,W",,,"   63",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-02-28","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    3",",,W,2400",,,,,"  200",",,W","  111",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,"   30",",,W","   30",",,W",,,"   98",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-03-01","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    3",",,W,2400",,,,,"  178",",,W","  100",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"  120",",,W","  130",",,W",,,"   54",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-03-02","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  144",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,"   90",",,W","   90",",,W",,,"   63",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-03-03","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  144",",,W","   39",",,W",,,,,"   64",",,W",,,,,,,,,,,,,,,,,"   20",",,W","   20",",,W",,,"  116",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-03-04","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"   72",",,W","    6",",,W",,,,,"   62",",,W",,,,,,,,,,,,,,,,,"   30",",,W","   20",",,W",,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-03-05","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  122",",,W","  -21",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,"   30",",,W","   30",",,W",,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-03-06","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  150",",,W","  -16",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,"  150",",,W","  160",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-03-07","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  228",",,W","  117",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,"  190",",,W","  230",",,W",,,"   67",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-03-08","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  311",",,W","  133",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"  170",",,W","  170",",,W",,,"   94",",,W","  143",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-03-09","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  328",",,W","  156",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"  360",",,W","  350",",,W",,,"   94",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-03-10","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  278",",,W","  172",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,"  120",",,W","  110",",,W",,,"   81",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012962","2019-03-11","29.3601","-99.1742","280.4","HONDO MUNICIPAL AIRPORT, TX US","    5",",,W,2400",,,,,"  222",",,W","  167",",,W",,,,,"   49",",,W",,,,,,,,,,,,,,,,,"   60",",,W","   50",",,W",,,"   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
