"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00058590","2018-07-26","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  267",",,H","  150",",,H","  156",",,H"
"USC00058590","2018-07-27","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  278",",,H","  111",",,H","  111",",,H"
"USC00058590","2018-07-28","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  250",",,H","  106",",,H","  106",",,H"
"USC00058590","2018-07-29","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  256",",,H","  106",",,H","  111",",,H"
"USC00058590","2018-07-30","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  289",",,H","  111",",,H","  139",",,H"
"USC00058590","2018-07-31","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  289",",,H","  111",",,H","  128",",,H"
"USC00058590","2018-08-01","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  272",",,H","  111",",,H","  111",",,H"
"USC00058590","2018-08-02","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  278",",,H","  111",",,H","  122",",,H"
"USC00058590","2018-08-03","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  278",",,H","  122",",,H","  150",",,H"
"USC00058590","2018-08-04","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  250",",,H","  133",",,H","  133",",,H"
"USC00058590","2018-08-05","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  278",",,H","  133",",,H","  133",",,H"
"USC00058590","2018-08-06","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  294",",,H","  128",",,H","  128",",,H"
"USC00058590","2018-08-07","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  300",",,H","  111",",,H","  111",",,H"
"USC00058590","2018-08-08","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  306",",,H","  111",",,H","  128",",,H"
"USC00058590","2018-08-09","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  306",",,H","  128",",,H","  144",",,H"
"USC00058590","2018-08-10","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  261",",,H","  111",",,H","  111",",,H"
"USC00058590","2018-08-11","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  250",",,H","   94",",,H","  100",",,H"
"USC00058590","2018-08-12","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  267",",,H","  100",",,H","  117",",,H"
"USC00058590","2018-08-13","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  244",",,H","   94",",,H","  100",",,H"
"USC00058590","2018-08-14","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  278",",,H","  100",",,H","  111",",,H"
"USC00058590","2018-08-15","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  272",",,H","  111",",,H","  117",",,H"
"USC00058590","2018-08-16","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  261",",,H","  117",",,H","  144",",,H"
"USC00058590","2018-08-17","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  250",",,H","  133",",,H","  139",",,H"
"USC00058590","2018-08-18","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  272",",,H","  117",",,H","  117",",,H"
"USC00058590","2018-08-19","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  261",",,H","  100",",,H","  100",",,H"
"USC00058590","2018-08-20","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  278",",,H","   89",",,H","   89",",,H"
"USC00058590","2018-08-21","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  278",",,H","   89",",,H","  150",",,H"
"USC00058590","2018-08-22","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  256",",,H","  122",",,H","  122",",,H"
"USC00058590","2018-08-23","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  211",",,H","  106",",,H","  111",",,H"
"USC00058590","2018-08-24","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  244",",,H","   83",",,H","   83",",,H"
"USC00058590","2018-08-25","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  272",",,H","   83",",,H","  122",",,H"
"USC00058590","2018-08-26","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  217",",,H","   94",",,H","   94",",,H"
"USC00058590","2018-08-27","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  244",",,H","   89",",,H","  111",",,H"
"USC00058590","2018-08-28","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  250",",,H","   72",",,H","   72",",,H"
"USC00058590","2018-08-29","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  256",",,H","   72",",,H","   94",",,H"
"USC00058590","2018-08-30","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  256",",,H","   94",",,H","  106",",,H"
"USC00058590","2018-08-31","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  278",",,H","  100",",,H","  111",",,H"
"USC00058590","2018-09-01","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  250",",,H","  106",",,H","  122",",,H"
"USC00058590","2018-09-02","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  189",",,H","   78",",,H","   78",",,H"
"USC00058590","2018-09-03","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  189",",,H","   78",",,H","   83",",,H"
"USC00058590","2018-09-04","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  194",",,H","   78",",,H","   83",",,H"
"USC00058590","2018-09-05","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  189",",,H","   83",",,H","  106",",,H"
"USC00058590","2018-09-06","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  228",",,H","   89",",,H","   94",",,H"
"USC00058590","2018-09-07","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  217",",,H","   72",",,H","   72",",,H"
"USC00058590","2018-09-08","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  244",",,H","   67",",,H","   78",",,H"
"USC00058590","2018-09-09","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  256",",,H","   78",",,H","  122",",,H"
"USC00058590","2018-09-10","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  228",",,H","   89",",,H","   94",",,H"
"USC00058590","2018-09-11","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  256",",,H","   83",",,H","   94",",,H"
"USC00058590","2018-09-12","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  250",",,H","   89",",,H","   89",",,H"
"USC00058590","2018-09-14","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  250",",,H","   67",",,H","   67",",,H"
"USC00058590","2018-09-15","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  256",",,H","   67",",,H","   94",",,H"
"USC00058590","2018-09-16","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  267",",,H","   94",",,H","  106",",,H"
"USC00058590","2018-09-17","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  267",",,H","  106",",,H","  111",",,H"
"USC00058590","2018-09-18","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  272",",,H","  106",",,H","  106",",,H"
"USC00058590","2018-09-19","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  272",",,H","   94",",,H","  117",",,H"
"USC00058590","2018-09-20","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  211",",,H","   94",",,H","   94",",,H"
"USC00058590","2018-09-21","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  233",",,H","   78",",,H","   78",",,H"
"USC00058590","2018-09-22","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  239",",,H","   61",",,H","   67",",,H"
"USC00058590","2018-09-23","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  233",",,H","   67",",,H","   89",",,H"
"USC00058590","2018-09-24","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  233",",,H","   89",",,H","  111",",,H"
"USC00058590","2018-09-25","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  217",",,H","  111",",,H","  111",",,H"
"USC00058590","2018-09-26","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  222",",,H","   72",",,H","   83",",,H"
"USC00058590","2018-09-27","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  217",",,H","   50",",,H","   50",",,H"
"USC00058590","2018-09-28","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  239",",,H","   33",",,H","   78",",,H"
"USC00058590","2018-09-29","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  250",",,H","   50",",,H","   61",",,H"
"USC00058590","2018-09-30","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  228",",,H","   56",",,H","   72",",,H"
"USC00058590","2018-10-01","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  222",",,H","   67",",,H","  122",",,H"
"USC00058590","2018-10-02","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  161",",,H","  106",",,H","  106",",,H"
"USC00058590","2018-10-03","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  172",",,H","  106",",,H","  106",",,H"
"USC00058590","2018-10-04","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  206",",,H","  100",",,H","  117",",,H"
"USC00058590","2018-10-05","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  156",",,H","   39",",,H","   39",",,H"
"USC00058590","2018-10-06","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  156",",,H","   39",",,H","   39",",,H"
"USC00058590","2018-10-07","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  144",",,H","   33",",,H","   89",",,H"
"USC00058590","2018-10-08","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  117",",,H","   17",",,H","   22",",,H"
"USC00058590","2018-10-09","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   61",",,H","   11",",,H","   28",",,H"
"USC00058590","2018-10-10","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   78",",,H","   17",",,H","   22",",,H"
"USC00058590","2018-10-11","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   89",",,H","   22",",,H","   39",",,H"
"USC00058590","2018-10-12","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   50",",,H","   22",",,H","   33",",,H"
"USC00058590","2018-10-13","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  144",",,H","    6",",,H","    6",",,H"
"USC00058590","2018-10-14","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  144",",,H","    6",",,H","   17",",,H"
"USC00058590","2018-10-15","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  111",",,H","  -56",",,H","  -39",",,H"
"USC00058590","2018-10-16","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   78",",,H","  -61",",,H","  -17",",,H"
"USC00058590","2018-10-17","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  144",",,H","  -17",",,H","   33",",,H"
"USC00058590","2018-10-18","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   94",",,H","   28",",,H","   33",",,H"
"USC00058590","2018-10-19","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  100",",,H","   11",",,H","   17",",,H"
"USC00058590","2018-10-20","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  144",",,H","   11",",,H","   28",",,H"
"USC00058590","2018-10-21","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  167",",,H","   22",",,H","   28",",,H"
"USC00058590","2018-10-22","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  167",",,H","   11",",,H","   50",",,H"
"USC00058590","2018-10-23","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  167",",,H","   44",",,H","   67",",,H"
"USC00058590","2018-10-24","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  106",",,H","   50",",,H","   50",",,H"
"USC00058590","2018-10-25","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  128",",,H","    6",",,H","    6",",,H"
"USC00058590","2018-10-26","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  122",",,H","    6",",,H","   17",",,H"
"USC00058590","2018-10-27","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  139",",,H","    0",",,H","   22",",,H"
"USC00058590","2018-10-28","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  161",",,H","   22",",,H","   33",",,H"
"USC00058590","2018-10-29","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  178",",,H","   22",",,H","   28",",,H"
"USC00058590","2018-10-30","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  161",",,H","   22",",,H","   33",",,H"
"USC00058590","2018-10-31","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   94",",,H","   11",",,H","   17",",,H"
"USC00058590","2018-11-01","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   78",",,H","  -33",",,H","  -33",",,H"
"USC00058590","2018-11-02","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  106",",,H","  -44",",,H","  -11",",,H"
"USC00058590","2018-11-03","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  111",",,H","  -22",",,H","   22",",,H"
"USC00058590","2018-11-04","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   83",",,H","  -33",",,H","  -33",",,H"
"USC00058590","2018-11-05","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   72",",,H","  -33",",,H","   33",",,H"
"USC00058590","2018-11-06","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   94",",,H","  -11",",,H","   -6",",,H"
"USC00058590","2018-11-07","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  106",",,H","  -28",",,H","  -28",",,H"
"USC00058590","2018-11-08","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   94",",,H","  -44",",,H","  -11",",,H"
"USC00058590","2018-11-09","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   83",",,H","  -72",",,H","  -72",",,H"
"USC00058590","2018-11-10","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   72",",,H","  -72",",,H","  -56",",,H"
"USC00058590","2018-11-11","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   78",",,H","  -61",",,H","  -33",",,H"
"USC00058590","2018-11-12","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   56",",,H","  -56",",,H","  -56",",,H"
"USC00058590","2018-11-13","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  -17",",,H"," -106",",,H"," -100",",,H"
"USC00058590","2018-11-14","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   33",",,H"," -100",",,H","  -56",",,H"
"USC00058590","2018-11-15","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   83",",,H","  -61",",,H","  -28",",,H"
"USC00058590","2018-11-16","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  111",",,H","  -33",",,H","  -22",",,H"
"USC00058590","2018-11-17","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  106",",,H","  -28",",,H","  -28",",,H"
"USC00058590","2018-11-18","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  100",",,H","  -33",",,H","  -22",",,H"
"USC00058590","2018-11-19","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   78",",,H","  -67",",,H","  -56",",,H"
"USC00058590","2018-11-20","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   72",",,H","  -72",",,H","  -44",",,H"
"USC00058590","2018-11-21","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   94",",,H","  -50",",,H","  -44",",,H"
"USC00058590","2018-11-22","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  106",",,H","  -44",",,H","  -22",",,H"
"USC00058590","2018-11-23","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   50",",,H","  -61",",,H","  -61",",,H"
"USC00058590","2018-11-24","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   33",",,H","  -61",",,H","  -33",",,H"
"USC00058590","2018-11-25","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   67",",,H","  -94",",,H","  -94",",,H"
"USC00058590","2018-11-26","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   33",",,H","  -94",",,H","  -83",",,H"
"USC00058590","2018-11-27","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   50",",,H","  -89",",,H","  -67",",,H"
"USC00058590","2018-11-28","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   56",",,H","  -67",",,H","  -44",",,H"
"USC00058590","2018-11-29","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   78",",,H","  -44",",,H","    0",",,H"
"USC00058590","2018-11-30","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   61",",,H","   -6",",,H","   11",",,H"
"USC00058590","2018-12-01","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   28",",,H","  -83",",,H","  -83",",,H"
"USC00058590","2018-12-02","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   28",",,H","  -83",",,H","  -67",",,H"
"USC00058590","2018-12-03","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  -28",",,H"," -144",",,H"," -144",",,H"
"USC00058590","2018-12-04","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  -39",",,H"," -156",",,H"," -156",",,H"
"USC00058590","2018-12-05","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  -33",",,H"," -161",",,H","  -72",",,H"
"USC00058590","2018-12-06","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   56",",,H","  -78",",,H","  -22",",,H"
"USC00058590","2018-12-07","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   17",",,H","  -28",",,H","  -28",",,H"
"USC00058590","2018-12-08","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   61",",,H","  -61",",,H","  -61",",,H"
"USC00058590","2018-12-09","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   17",",,H","  -94",",,H","  -89",",,H"
"USC00058590","2018-12-10","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   28",",,H"," -106",",,H","  -94",",,H"
"USC00058590","2018-12-11","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   50",",,H"," -106",",,H","  -22",",,H"
"USC00058590","2018-12-12","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   78",",,H","  -72",",,H","  -72",",,H"
"USC00058590","2018-12-13","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   39",",,H","  -89",",,H","  -89",",,H"
"USC00058590","2018-12-14","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   22",",,H"," -122",",,H","  -83",",,H"
"USC00058590","2018-12-15","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   50",",,H","  -83",",,H","  -56",",,H"
"USC00058590","2018-12-16","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   72",",,H","  -56",",,H","  -56",",,H"
"USC00058590","2018-12-17","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  106",",,H","  -61",",,H","  -39",",,H"
"USC00058590","2018-12-18","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   50",",,H","  -44",",,H","  -39",",,H"
"USC00058590","2018-12-19","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   61",",,H","  -61",",,H","  -61",",,H"
"USC00058590","2018-12-20","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   67",",,H","  -67",",,H","  -61",",,H"
"USC00058590","2018-12-21","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   61",",,H","  -72",",,H","  -67",",,H"
"USC00058590","2018-12-22","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   50",",,H","  -67",",,H","  -50",",,H"
"USC00058590","2018-12-23","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   50",",,H","  -94",",,H","  -83",",,H"
"USC00058590","2018-12-24","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   33",",,H","  -83",",,H","  -33",",,H"
"USC00058590","2018-12-25","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   56",",,H","  -39",",,H","  -22",",,H"
"USC00058590","2018-12-26","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   44",",,H","  -22",",,H","  -17",",,H"
"USC00058590","2018-12-27","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   44",",,H"," -111",",,H"," -111",",,H"
"USC00058590","2018-12-28","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  -33",",,H"," -111",",,H","  -83",",,H"
"USC00058590","2018-12-29","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  -56",",,H"," -194",",,H"," -194",",,H"
"USC00058590","2018-12-30","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  -50",",,H"," -217",",,H"," -183",",,H"
"USC00058590","2018-12-31","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  -56",",,H"," -200",",,H"," -133",",,H"
"USC00058590","2019-01-01","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  -56",",,H"," -133",",,H","  -61",",,H"
"USC00058590","2019-01-02","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  -61",",,H"," -183",",,H"," -183",",,H"
"USC00058590","2019-01-03","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   17",",,H"," -217",",,H"," -206",",,H"
"USC00058590","2019-01-04","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","  -33",",,H"," -222",",,H"," -150",",,H"
"USC00058590","2019-01-05","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   61",",,H"," -183",",,H","  -94",",,H"
"USC00058590","2019-01-06","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   72",",,H"," -111",",,H","  -11",",,H"
"USC00058590","2019-01-07","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","    6",",,H","  -78",",,H","  -67",",,H"
"USC00058590","2019-01-08","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","    6",",,H"," -128",",,H"," -128",",,H"
"USC00058590","2019-01-09","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   61",",,H"," -167",",,H","  -78",",,H"
"USC00058590","2019-01-10","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   56",",,H","  -83",",,H","  -83",",,H"
"USC00058590","2019-01-11","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   61",",,H","  -83",",,H","  -50",",,H"
"USC00058590","2019-01-12","37.38333","-107.58333","2338.7","VALLECITO RESERVOIR, CO US","   22",",,H","  -78",",,H","  -33",",,H"
