"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00033119","2018-08-28","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  229",",,a","  115",",,a",,,,,,,,,,,"  178","H,,S"
"ASN00033119","2018-08-29","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a",,,"  131",",,a",,,,,,,,,,,"  184","H,,S"
"ASN00033119","2018-08-30","-21.1172","149.2169","30.3","MACKAY M.O, AS",,,"  244",",,a","  136",",,a",,,,,,,,,,,"  189","H,,S"
"ASN00033119","2018-08-31","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  283",",,a","  136",",,a",,,,,,,,,,,"  218","H,,S"
"ASN00033119","2018-09-01","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  292",",,a","  177",",,a",,,,,,,,,,,"  222","H,,S"
"ASN00033119","2018-09-02","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  299",",,a","  156",",,a",,,,,,,,,,,"  211","H,,S"
"ASN00033119","2018-09-03","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  253",",,a","  138",",,a",,,,,,,,,,,"  213","H,,S"
"ASN00033119","2018-09-04","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  287",",,a","  172",",,a",,,,,,,,,,,"  216","H,,S"
"ASN00033119","2018-09-05","-21.1172","149.2169","30.3","MACKAY M.O, AS","  162",",,a","  242",",,a","  177",",,a",,,,,,,,,,,"  213","H,,S"
"ASN00033119","2018-09-06","-21.1172","149.2169","30.3","MACKAY M.O, AS","    4",",,a","  256",",,a","  191",",,a",,,,,,,,,,,"  214","H,,S"
"ASN00033119","2018-09-07","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  263",",,a","  174",",,a",,,,,,,,,,,"  213","H,,S"
"ASN00033119","2018-09-08","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  287",",,a","  170",",,a",,,,,,,,,,,"  229","H,,S"
"ASN00033119","2018-09-09","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  264",",,a","  193",",,a",,,,,,,,,,,"  208","H,,S"
"ASN00033119","2018-09-10","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  246",",,a","  153",",,a",,,,,,,,,,,"  196","H,,S"
"ASN00033119","2018-09-11","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  249",",,a","  147",",,a",,,,,,,,,,,"  213","H,,S"
"ASN00033119","2018-09-12","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  248",",,a","  173",",,a",,,,,,,,,,,"  207","H,,S"
"ASN00033119","2018-09-13","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  252",",,a","  158",",,a",,,,,,,,,,,"  198","H,,S"
"ASN00033119","2018-09-14","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  249",",,a","  146",",,a",,,,,,,,,,,"  202","H,,S"
"ASN00033119","2018-09-15","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  253",",,a","  155",",,a",,,,,,,,,,,"  210","H,,S"
"ASN00033119","2018-09-16","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  292",",,a","  154",",,a",,,,,,,,,,,"  223","H,,S"
"ASN00033119","2018-09-17","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  250",",,a","  180",",,a",,,,,,,,,,,,
"ASN00033119","2018-09-18","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  262",",,a","  217",",,a",,,,,,,,,,,"  214","H,,S"
"ASN00033119","2018-09-19","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  257",",,a","  191",",,a",,,,,,,,,,,"  204","H,,S"
"ASN00033119","2018-09-20","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a",,,"  158",",,a",,,,,,,,,,,"  215","H,,S"
"ASN00033119","2018-09-21","-21.1172","149.2169","30.3","MACKAY M.O, AS",,,"  242",",,a","  176",",,a",,,,,,,,,,,"  223","H,,S"
"ASN00033119","2018-09-22","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  256",",,a","  203",",,a",,,,,,,,,,,"  218","H,,S"
"ASN00033119","2018-09-23","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  252",",,a","  196",",,a",,,,,,,,,,,"  203","H,,S"
"ASN00033119","2018-09-24","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  261",",,a","  153",",,a",,,,,,,,,,,"  225","H,,S"
"ASN00033119","2018-09-25","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  257",",,a","  210",",,a",,,,,,,,,,,"  228","H,,S"
"ASN00033119","2018-09-26","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  261",",,a","  210",",,a",,,,,,,,,,,"  210","H,,S"
"ASN00033119","2018-09-27","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  272",",,a","  161",",,a",,,,,,,,,,,"  211","H,,S"
"ASN00033119","2018-09-28","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  271",",,a","  158",",,a",,,,,,,,,,,"  218","H,,S"
"ASN00033119","2018-09-29","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  265",",,a","  170",",,a",,,,,,,,,,,"  214","H,,S"
"ASN00033119","2018-09-30","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  266",",,a","  166",",,a",,,,,,,,,,,"  235","H,,S"
"ASN00033119","2018-10-01","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  267",",,a","  219",",,a",,,,,,,,,,,"  232","H,,S"
"ASN00033119","2018-10-02","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  266",",,a","  213",",,a",,,,,,,,,,,"  229","H,,S"
"ASN00033119","2018-10-03","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  258",",,a","  210",",,a",,,,,,,,,,,"  202","H,,S"
"ASN00033119","2018-10-04","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  270",",,a","  149",",,a",,,,,,,,,,,"  222","H,,S"
"ASN00033119","2018-10-05","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  295",",,a","  176",",,a",,,,,,,,,,,"  236","H,,S"
"ASN00033119","2018-10-06","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  297",",,a","  191",",,a",,,,,,,,,,,"  243","H,,S"
"ASN00033119","2018-10-07","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  305",",,a","  214",",,a",,,,,,,,,,,"  236","H,,S"
"ASN00033119","2018-10-08","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  303",",,a","  190",",,a",,,,,,,,,,,"  239","H,,S"
"ASN00033119","2018-10-09","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  300",",,a","  212",",,a",,,,,,,,,,,"  244","H,,S"
"ASN00033119","2018-10-10","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  305",",,a","  215",",,a",,,,,,,,,,,"  246","H,,S"
"ASN00033119","2018-10-11","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  299",",,a","  202",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00033119","2018-10-12","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  309",",,a","  224",",,a",,,,,,,,,,,"  239","H,,S"
"ASN00033119","2018-10-13","-21.1172","149.2169","30.3","MACKAY M.O, AS","   28",",,a","  279",",,a","  212",",,a",,,,,,,,,,,"  221","H,,S"
"ASN00033119","2018-10-14","-21.1172","149.2169","30.3","MACKAY M.O, AS","  154",",,a","  267",",,a","  171",",,a",,,,,,,,,,,"  222","H,,S"
"ASN00033119","2018-10-15","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  294",",,a","  182",",,a",,,,,,,,,,,"  238","H,,S"
"ASN00033119","2018-10-16","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  315",",,a","  192",",,a",,,,,,,,,,,"  252","H,,S"
"ASN00033119","2018-10-17","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  294",",,a","  227",",,a",,,,,,,,,,,"  241","H,,S"
"ASN00033119","2018-10-18","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  281",",,a","  209",",,a",,,,,,,,,,,"  248","H,,S"
"ASN00033119","2018-10-19","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  275",",,a","  209",",,a",,,,,,,,,,,"  252","H,,S"
"ASN00033119","2018-10-20","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  286",",,a","  208",",,a",,,,,,,,,,,"  239","H,,S"
"ASN00033119","2018-10-21","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  309",",,a","  202",",,a",,,,,,,,,,,"  256","H,,S"
"ASN00033119","2018-10-22","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  305",",,a","  230",",,a",,,,,,,,,,,"  259","H,,S"
"ASN00033119","2018-10-23","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  298",",,a","  229",",,a",,,,,,,,,,,"  244","H,,S"
"ASN00033119","2018-10-24","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  296",",,a","  200",",,a",,,,,,,,,,,"  246","H,,S"
"ASN00033119","2018-10-25","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  291",",,a","  195",",,a",,,,,,,,,,,"  242","H,,S"
"ASN00033119","2018-10-26","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  308",",,a","  190",",,a",,,,,,,,,,,"  245","H,,S"
"ASN00033119","2018-10-27","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  323",",,a","  209",",,a",,,,,,,,,,,"  264","H,,S"
"ASN00033119","2018-10-28","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  324",",,a","  227",",,a",,,,,,,,,,,"  268","H,,S"
"ASN00033119","2018-10-29","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  326",",,a","  234",",,a",,,,,,,,,,,"  274","H,,S"
"ASN00033119","2018-10-30","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  325",",,a","  244",",,a",,,,,,,,,,,"  264","H,,S"
"ASN00033119","2018-10-31","-21.1172","149.2169","30.3","MACKAY M.O, AS","   92",",,a","  311",",,a","  214",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00033119","2018-11-01","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  303",",,a","  239",",,a",,,,,,,,,,,"  262","H,,S"
"ASN00033119","2018-11-02","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  294",",,a","  241",",,a",,,,,,,,,,,"  252","H,,S"
"ASN00033119","2018-11-03","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  288",",,a","  213",",,a",,,,,,,,,,,"  242","H,,S"
"ASN00033119","2018-11-04","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  312",",,a","  190",",,a",,,,,,,,,,,"  247","H,,S"
"ASN00033119","2018-11-05","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  316",",,a","  205",",,a",,,,,,,,,,,"  262","H,,S"
"ASN00033119","2018-11-06","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  323",",,a","  230",",,a",,,,,,,,,,,"  264","H,,S"
"ASN00033119","2018-11-07","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  321",",,a","  238",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00033119","2018-11-08","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  310",",,a","  221",",,a",,,,,,,,,,,"  266","H,,S"
"ASN00033119","2018-11-09","-21.1172","149.2169","30.3","MACKAY M.O, AS","   34",",,a","  289",",,a","  204",",,a",,,,,,,,,,,"  257","H,,S"
"ASN00033119","2018-11-10","-21.1172","149.2169","30.3","MACKAY M.O, AS","   40",",,a","  278",",,a","  230",",,a",,,,,,,,,,,"  251","H,,S"
"ASN00033119","2018-11-11","-21.1172","149.2169","30.3","MACKAY M.O, AS","    4",",,a","  294",",,a","  230",",,a",,,,,,,,,,,"  260","H,,S"
"ASN00033119","2018-11-12","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  294",",,a","  241",",,a",,,,,,,,,,,"  251","H,,S"
"ASN00033119","2018-11-13","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  289",",,a","  226",",,a",,,,,,,,,,,"  261","H,,S"
"ASN00033119","2018-11-14","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  295",",,a","  243",",,a",,,,,,,,,,,"  255","H,,S"
"ASN00033119","2018-11-15","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  291",",,a","  208",",,a",,,,,,,,,,,"  253","H,,S"
"ASN00033119","2018-11-16","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  301",",,a","  205",",,a",,,,,,,,,,,"  257","H,,S"
"ASN00033119","2018-11-17","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  298",",,a","  198",",,a",,,,,,,,,,,,
"ASN00033119","2018-11-18","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  314",",,a","  207",",,a",,,,,,,,,,,,
"ASN00033119","2018-11-19","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  297",",,a","  247",",,a",,,,,,,,,,,,
"ASN00033119","2018-11-20","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  306",",,a","  244",",,a",,,,,,,,,,,,
"ASN00033119","2018-11-21","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  322",",,a","  243",",,a",,,,,,,,,,,,
"ASN00033119","2018-11-22","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  327",",,a","  241",",,a",,,,,,,,,,,,
"ASN00033119","2018-11-23","-21.1172","149.2169","30.3","MACKAY M.O, AS","   70",",,a","  335",",,a","  235",",,a",,,,,,,,,,,"  275","H,,S"
"ASN00033119","2018-11-24","-21.1172","149.2169","30.3","MACKAY M.O, AS","    2",",,a","  346",",,a","  213",",,a",,,,,,,,,,,"  280","H,,S"
"ASN00033119","2018-11-25","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  348",",,a","  232",",,a",,,,,,,,,,,"  300","H,,S"
"ASN00033119","2018-11-26","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  382",",,a","  259",",,a",,,,,,,,,,,"  284","H,,S"
"ASN00033119","2018-11-27","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  347",",,a","  236",",,a",,,,,,,,,,,"  294","H,,S"
"ASN00033119","2018-11-28","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  361",",,a","  254",",,a",,,,,,,,,,,"  304","H,,S"
"ASN00033119","2018-11-29","-21.1172","149.2169","30.3","MACKAY M.O, AS","    4",",,a","  330",",,a","  264",",,a",,,,,,,,,,,"  264","H,,S"
"ASN00033119","2018-11-30","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  324",",,a","  207",",,a",,,,,,,,,,,"  277","H,,S"
"ASN00033119","2018-12-01","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  347",",,a","  236",",,a",,,,,,,,,,,"  297","H,,S"
"ASN00033119","2018-12-02","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  343",",,a","  266",",,a",,,,,,,,,,,"  292","H,,S"
"ASN00033119","2018-12-03","-21.1172","149.2169","30.3","MACKAY M.O, AS","    0",",,a","  349",",,a","  260",",,a",,,,,,,,,,,"  280","H,,S"
"ASN00033119","2018-12-04","-21.1172","149.2169","30.3","MACKAY M.O, AS","   54",",,a","  341",",,a","  226",",,a",,,,,,,,,,,"  277","H,,S"
"ASN00033119","2018-12-05","-21.1172","149.2169","30.3","MACKAY M.O, AS","  290",",,a","  309",",,a","  226",",,a",,,,,,,,,,,"  265","H,,S"
"ASN00033119","2018-12-06","-21.1172","149.2169","30.3","MACKAY M.O, AS","  252",",,a","  282",",,a","  229",",,a",,,,,,,,,,,"  236","H,,S"
"ASN00033119","2018-12-07","-21.1172","149.2169","30.3","MACKAY M.O, AS","  354",",,a","  279",",,a","  205",",,a",,,,,,,,,,,"  238","H,,S"
"ASN00033119","2018-12-08","-21.1172","149.2169","30.3","MACKAY M.O, AS","  390",",,a","  257",",,a","  211",",,a",,,,,,,,,,,"  239","H,,S"
"ASN00033119","2018-12-09","-21.1172","149.2169","30.3","MACKAY M.O, AS","  202",",,a","  271",",,a","  222",",,a",,,,,,,,,,,"  251","H,,S"
"ASN00033119","2018-12-10","-21.1172","149.2169","30.3","MACKAY M.O, AS","   60",",,a","  295",",,a","  227",",,a",,,,,,,,,,,"  262","H,,S"
"ASN00033119","2018-12-11","-21.1172","149.2169","30.3","MACKAY M.O, AS","   20",",,a","  298",",,a","  239",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00033119","2018-12-12","-21.1172","149.2169","30.3","MACKAY M.O, AS","   22",",,a","  290",",,a","  244",",,a",,,,,,,,,,,"  259","H,,S"
"ASN00033119","2018-12-13","-21.1172","149.2169","30.3","MACKAY M.O, AS","   82",",,a","  316",",,a","  247",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00033119","2018-12-14","-21.1172","149.2169","30.3","MACKAY M.O, AS","  346",",,a","  320",",,a","  219",",,a",,,,,,,,,,,"  278","H,,S"
"ASN00033119","2018-12-15","-21.1172","149.2169","30.3","MACKAY M.O, AS","    8",",,a","  307",",,a","  254",",,a",,,,,,,,,,,"  269","H,,S"
"ASN00033119","2018-12-16","-21.1172","149.2169","30.3","MACKAY M.O, AS","   88",",,a","  276",",,a","  241",",,a",,,,,,,,,,,"  249","H,,S"
