"USC00046826","2018-06-29","38.2577","-122.6077","6.1","PETALUMA AIRPORT, CA US","    0",",,7,1600",,,,,"  256",",,7","   89",",,7",,,,,"  228",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00046826","2018-06-30","38.2577","-122.6077","6.1","PETALUMA AIRPORT, CA US","    0",",,7,1600",,,,,"  333",",,7","   89",",,7",,,,,"  306",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00046826","2018-07-01","38.2577","-122.6077","6.1","PETALUMA AIRPORT, CA US","    0",",,7,1600",,,,,"  333",",,7","   89",",,7",,,,,"  233",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00046826","2018-07-02","38.2577","-122.6077","6.1","PETALUMA AIRPORT, CA US","    0",",,7,1600",,,,,"  233",",,7","  117",",,7",,,,,"  222",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00046826","2018-07-03","38.2577","-122.6077","6.1","PETALUMA AIRPORT, CA US","    0",",,7,1600",,,,,"  250",",,7","  122",",,7",,,,,"  228",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00046826","2018-07-04","38.2577","-122.6077","6.1","PETALUMA AIRPORT, CA US","    0",",,7,1600",,,,,"  228",",,7","  122",",,7",,,,,"  189",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00046826","2018-07-05","38.2577","-122.6077","6.1","PETALUMA AIRPORT, CA US","    0",",,7,1600",,,,,"  250",",,7","  111",",,7",,,,,"  244",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00046826","2018-07-06","38.2577","-122.6077","6.1","PETALUMA AIRPORT, CA US","    0",",,7,1600",,,,,"  267",",,7","  111",",,7",,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00046826","2018-07-07","38.2577","-122.6077","6.1","PETALUMA AIRPORT, CA US","    0",",,7,1600",,,,,"  272",",,7","  111",",,7",,,,,"  261",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00046826","2018-07-08","38.2577","-122.6077","6.1","PETALUMA AIRPORT, CA US","    0",",,7,1600",,,,,"  300",",,7","  144",",,7",,,,,"  261",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00046826","2018-07-09","38.2577","-122.6077","6.1","PETALUMA AIRPORT, CA US","    0",",,7,1600",,,,,"  300",",,7","  106",",,7",,,,,"  289",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00046826","2018-07-10","38.2577","-122.6077","6.1","PETALUMA AIRPORT, CA US","    0",",,7,1600",,,,,"  294",",,7","  128",",,7",,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00046826","2018-07-11","38.2577","-122.6077","6.1","PETALUMA AIRPORT, CA US","    0",",,7,1600",,,,,"  306",",,7","  117",",,7",,,,,"  272",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00046826","2018-07-12","38.2577","-122.6077","6.1","PETALUMA AIRPORT, CA US","    0",",,7,1600",,,,,"  289",",,7","  117",",,7",,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,
