"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00133878","2018-04-01","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","   10",",,E","   22",",,E","  -21",",,E"
"NOE00133878","2018-04-02","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","   12",",,E","   18",",,E","  -56",",,E"
"NOE00133878","2018-04-03","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","   12",",,E","   19",",,E"," -114",",,E"
"NOE00133878","2018-04-04","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","    0",",,E","   12",",,E"," -100",",,E"
"NOE00133878","2018-04-05","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","  112",",,E","   47",",,E","  -12",",,E"
"NOE00133878","2018-04-06","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","   12",",,E","   43",",,E","  -43",",,E"
"NOE00133878","2018-04-07","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","   45",",,E","   39",",,E","  -13",",,E"
"NOE00133878","2018-04-08","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","    8",",,E","   26",",,E","  -84",",,E"
"NOE00133878","2018-04-09","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","   98",",,E","   47",",,E","  -44",",,E"
"NOE00133878","2018-04-10","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","    5",",,E","   51",",,E","  -34",",,E"
"NOE00133878","2018-04-11","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","   10",",,E","   49",",,E","    7",",,E"
"NOE00133878","2018-04-12","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","    2",",,E","   68",",,E","  -21",",,E"
"NOE00133878","2018-04-13","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","    0",",,E","  104",",,E","  -18",",,E"
"NOE00133878","2018-04-14","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","    0",",,E","   75",",,E","    0",",,E"
"NOE00133878","2018-04-15","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","    0",",,E","  109",",,E","  -17",",,E"
"NOE00133878","2018-04-16","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","    0",",,E","   99",",,E","  -10",",,E"
"NOE00133878","2018-04-17","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","    0",",,E","  107",",,E","   -9",",,E"
"NOE00133878","2018-04-18","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","    0",",,E","   85",",,E","  -25",",,E"
"NOE00133878","2018-04-19","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","    4",",,E","   60",",,E","   18",",,E"
"NOE00133878","2018-04-20","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","   53",",,E","   79",",,E","   42",",,E"
"NOE00133878","2018-04-21","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","   68",",,E","   80",",,E","   47",",,E"
"NOE00133878","2018-04-22","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","    9",",,E","   68",",,E","   28",",,E"
"NOE00133878","2018-04-23","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","    6",",,E","  101",",,E","   26",",,E"
"NOE00133878","2018-04-24","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","   47",",,E","   69",",,E","   45",",,E"
"NOE00133878","2018-04-25","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","   13",",,E","   75",",,E","   25",",,E"
"NOE00133878","2018-04-26","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","    9",",,E","   77",",,E","   27",",,E"
"NOE00133878","2018-04-27","68.155","13.615","26.0","LEKNES LUFTHAVN, NO","   39",",,E","   73",",,E","   25",",,E"
