"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"CIM00085766","2018-06-23","-39.65","-73.086","18.0","PICHOY, CI","   15",",,S",,,"  123",",,S",,,"   63","H,,S"
"CIM00085766","2018-06-24","-39.65","-73.086","18.0","PICHOY, CI","    0",",,S",,,"   98",",,S","  -34",",,S","    7","H,,S"
"CIM00085766","2018-06-25","-39.65","-73.086","18.0","PICHOY, CI","    3",",,S",,,,,"   58",",,S","   79","H,,S"
"CIM00085766","2018-06-26","-39.65","-73.086","18.0","PICHOY, CI","   33",",,S",,,,,,,"   95","H,,S"
"CIM00085766","2018-06-27","-39.65","-73.086","18.0","PICHOY, CI","    5",",,S",,,"  135",",,S",,,"  116","H,,S"
"CIM00085766","2018-06-28","-39.65","-73.086","18.0","PICHOY, CI","    0",",,S",,,"  146",",,S","   52",",,S","   78","H,,S"
"CIM00085766","2018-06-29","-39.65","-73.086","18.0","PICHOY, CI","   18",",,S",,,,,"   70",",,S","  106","H,,S"
"CIM00085766","2018-06-30","-39.65","-73.086","18.0","PICHOY, CI","   25",",,S",,,,,,,"   88","H,,S"
"CIM00085766","2018-07-01","-39.65","-73.086","18.0","PICHOY, CI","  107",",,S",,,"   76",",,S","   45",",,S","   54","H,,S"
"CIM00085766","2018-07-02","-39.65","-73.086","18.0","PICHOY, CI","   30",",,S",,,,,,,"   61","H,,S"
"CIM00085766","2018-07-03","-39.65","-73.086","18.0","PICHOY, CI","    0",",,S",,,,,,,"   46","H,,S"
"CIM00085766","2018-07-04","-39.65","-73.086","18.0","PICHOY, CI","  109",",,S",,,,,,,"   85","H,,S"
"CIM00085766","2018-07-05","-39.65","-73.086","18.0","PICHOY, CI","   15",",,S",,,"  123",",,S","   96",",,S","  113","H,,S"
"CIM00085766","2018-07-06","-39.65","-73.086","18.0","PICHOY, CI","    0",",,S",,,,,"   74",",,S","   97","H,,S"
"CIM00085766","2018-07-07","-39.65","-73.086","18.0","PICHOY, CI","   15",",,S",,,,,"   70",",,S","  104","H,,S"
