"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"SF000068296","2017-09-22","-24.983","31.6","271.0","SKUKUZA, SF",,,,,"   91",",,S","  151","H,,S"
"SF000068296","2017-10-11","-24.983","31.6","271.0","SKUKUZA, SF",,,"  279",",,S","  137",",,S","  215","H,,S"
"SF000068296","2017-10-12","-24.983","31.6","271.0","SKUKUZA, SF",,,"  343",",,S","  100",",,S","  222","H,,S"
"SF000068296","2017-10-13","-24.983","31.6","271.0","SKUKUZA, SF",,,"  343",",,S","  161",",,S","  191","H,,S"
"SF000068296","2017-10-14","-24.983","31.6","271.0","SKUKUZA, SF",,,"  254",",,S","  139",",,S","  185","H,,S"
"SF000068296","2017-10-15","-24.983","31.6","271.0","SKUKUZA, SF",,,"  376",",,S","  107",",,S","  248","H,,S"
"SF000068296","2017-10-16","-24.983","31.6","271.0","SKUKUZA, SF",,,"  376",",,S","  163",",,S","  256","H,,S"
"SF000068296","2017-10-17","-24.983","31.6","271.0","SKUKUZA, SF",,,"  349",",,S","  197",",,S","  249","H,,S"
"SF000068296","2017-10-18","-24.983","31.6","271.0","SKUKUZA, SF",,,"  341",",,S","  145",",,S","  206","H,,S"
"SF000068296","2017-10-19","-24.983","31.6","271.0","SKUKUZA, SF",,,"  351",",,S","  105",",,S","  234","H,,S"
"SF000068296","2017-10-20","-24.983","31.6","271.0","SKUKUZA, SF",,,"  351",",,S","  176",",,S","  205","H,,S"
"SF000068296","2017-10-21","-24.983","31.6","271.0","SKUKUZA, SF",,,"  247",",,S","  170",",,S","  198","H,,S"
"SF000068296","2017-10-22","-24.983","31.6","271.0","SKUKUZA, SF",,,"  350",",,S","  176",",,S","  255","H,,S"
"SF000068296","2017-10-23","-24.983","31.6","271.0","SKUKUZA, SF",,,"  368",",,S","  163",",,S","  267","H,,S"
"SF000068296","2017-10-24","-24.983","31.6","271.0","SKUKUZA, SF",,,"  377",",,S","  187",",,S","  270","H,,S"
"SF000068296","2017-10-27","-24.983","31.6","271.0","SKUKUZA, SF",,,"  200",",,S","  138",",,S","  163","H,,S"
"SF000068296","2017-10-28","-24.983","31.6","271.0","SKUKUZA, SF",,,"  206",",,S","  136",",,S","  166","H,,S"
"SF000068296","2017-10-29","-24.983","31.6","271.0","SKUKUZA, SF",,,"  254",",,S","  124",",,S","  187","H,,S"
"SF000068296","2017-10-30","-24.983","31.6","271.0","SKUKUZA, SF",,,"  341",",,S","   88",",,S","  216","H,,S"
"SF000068296","2017-10-31","-24.983","31.6","271.0","SKUKUZA, SF",,,"  341",",,S","  107",",,S","  221","H,,S"
"SF000068296","2017-11-01","-24.983","31.6","271.0","SKUKUZA, SF",,,"  334",",,S","  126",",,S","  224","H,,S"
"SF000068296","2017-11-02","-24.983","31.6","271.0","SKUKUZA, SF",,,"  348",",,S","  133",",,S","  241","H,,S"
"SF000068296","2017-11-03","-24.983","31.6","271.0","SKUKUZA, SF",,,"  348",",,S","  164",",,S","  247","H,,S"
"SF000068296","2017-11-04","-24.983","31.6","271.0","SKUKUZA, SF",,,"  345",",,S","  170",",,S","  248","H,,S"
"SF000068296","2017-11-05","-24.983","31.6","271.0","SKUKUZA, SF",,,"  341",",,S","  190",",,S","  253","H,,S"
"SF000068296","2017-11-06","-24.983","31.6","271.0","SKUKUZA, SF",,,"  376",",,S","  123",",,S","  253","H,,S"
"SF000068296","2017-11-07","-24.983","31.6","271.0","SKUKUZA, SF",,,"  376",",,S","  193",",,S","  249","H,,S"
"SF000068296","2017-11-08","-24.983","31.6","271.0","SKUKUZA, SF",,,"  345",",,S","  157",",,S","  183","H,,S"
"SF000068296","2017-11-09","-24.983","31.6","271.0","SKUKUZA, SF",,,"  296",",,S","  165",",,S","  216","H,,S"
"SF000068296","2017-11-10","-24.983","31.6","271.0","SKUKUZA, SF",,,"  299",",,S","  180",",,S","  229","H,,S"
"SF000068296","2017-11-11","-24.983","31.6","271.0","SKUKUZA, SF","   61",",,S","  299",",,S","  189",",,S","  208","H,,S"
"SF000068296","2017-11-12","-24.983","31.6","271.0","SKUKUZA, SF","   20",",,S","  268",",,S","  196",",,S","  225","H,,S"
"SF000068296","2017-11-13","-24.983","31.6","271.0","SKUKUZA, SF","    0",",,S","  348",",,S","  180",",,S","  264","H,,S"
"SF000068296","2017-11-14","-24.983","31.6","271.0","SKUKUZA, SF",,,"  383",",,S","  180",",,S","  307","H,,S"
"SF000068296","2017-11-15","-24.983","31.6","271.0","SKUKUZA, SF",,,"  383",",,S","  230",",,S","  287","H,,S"
"SF000068296","2017-11-16","-24.983","31.6","271.0","SKUKUZA, SF","   30",",,S","  256",",,S","  159",",,S","  207","H,,S"
"SF000068296","2017-11-17","-24.983","31.6","271.0","SKUKUZA, SF","    0",",,S","  283",",,S","  130",",,S","  198","H,,S"
"SF000068296","2017-11-18","-24.983","31.6","271.0","SKUKUZA, SF",,,"  313",",,S","  141",",,S","  227","H,,S"
"SF000068296","2017-11-19","-24.983","31.6","271.0","SKUKUZA, SF",,,"  367",",,S","  153",",,S","  252","H,,S"
"SF000068296","2017-11-20","-24.983","31.6","271.0","SKUKUZA, SF",,,"  367",",,S","  152",",,S","  254","H,,S"
"SF000068296","2017-11-21","-24.983","31.6","271.0","SKUKUZA, SF",,,"  398",",,S","  142",",,S","  269","H,,S"
"SF000068296","2017-11-22","-24.983","31.6","271.0","SKUKUZA, SF",,,"  398",",,S","  159",",,S","  271","H,,S"
"SF000068296","2017-11-23","-24.983","31.6","271.0","SKUKUZA, SF",,,,,"  187",",,S","  205","H,,S"
"SF000068296","2017-11-24","-24.983","31.6","271.0","SKUKUZA, SF",,,"  341",",,S","  152",",,S","  234","H,,S"
"SF000068296","2017-11-25","-24.983","31.6","271.0","SKUKUZA, SF","   10",",,S","  341",",,S","  185",",,S","  192","H,,S"
"SF000068296","2017-11-26","-24.983","31.6","271.0","SKUKUZA, SF","    0",",,S","  305",",,S","  177",",,S","  198","H,,S"
"SF000068296","2017-11-27","-24.983","31.6","271.0","SKUKUZA, SF","    5",",,S","  305",",,S","  157",",,S","  183","H,,S"
"SF000068296","2017-11-28","-24.983","31.6","271.0","SKUKUZA, SF","    3",",,S","  270",",,S","  135",",,S","  198","H,,S"
